panel	sample_id	PC1	PC2	cultivar	treatment	replicate	run	input_read_pairs	surviving_read_pairs	fastp_survival_fraction	q30_rate_after	star_input_reads	star_unique_percent	star_multi_percent	star_mismatch_percent	host_mapped_alignments	pathogen_mapped_alignments	unmapped_alignments	host_fraction_of_host_pathogen	pathogen_fraction_of_host_pathogen	salmon_mapping_rate	technical_gate	technical_gate_reason	gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	log2fc	lfc_se	p	q	contrast	group	normalized_count
D_effect_scatter																								LITCHI013794	1230.88243802521			0.465353925175498																	0.0822930176182389	0.176839633591151	0.641678023626214	0.856657114587333	infection_in_Yurong1		
D_effect_scatter																								LITCHI013795	311.377643742184			0.870412925663936																	0.129542032818241	0.148828250361089	0.384074785466401	0.687137976280811	infection_in_Yurong1		
D_effect_scatter																								LITCHI013796	274.960989961234			-1.51274149473948																	-0.24429636993232	0.161492476263693	0.130345334999316	0.391862250937185	infection_in_Yurong1		
D_effect_scatter																								LITCHI013797	7.16770294090697			-2.04579249443499																	-2.01532682051697	0.985108130956151	0.0407767908023552	0.197072509257914	infection_in_Yurong1		
D_effect_scatter																								LITCHI013798	1989.47525298778			-2.50199232375657																	-0.321572295518675	0.128526491654402	0.0123496602502587	0.0917446332972267	infection_in_Yurong1		
D_effect_scatter																								LITCHI013799	1443.09370857733			0.409945559334405																	0.0571139364545011	0.139320783343116	0.681845883665987	0.878686010198496	infection_in_Yurong1		
D_effect_scatter																								LITCHI013802	45.7635027385175			-0.246660283777478																	-0.13056605740078	0.529335551720067	0.805171145890443	0.934246308146382	infection_in_Yurong1		
D_effect_scatter																								LITCHI013803	200.452932793038			3.19113266112587																	0.594690894432346	0.186357308700081	0.0014171619326051	0.0206882235581879	infection_in_Yurong1		
D_effect_scatter																								LITCHI013805	675.247820235647			1.90857898459108																	0.231468301362433	0.121277821474088	0.0563164250825991	0.2396113833655	infection_in_Yurong1		
D_effect_scatter																								LITCHI013807	25.7596844204186			0.463507743426921																	0.234003578063192	0.504853654295175	0.643000465752078	0.856856536854267	infection_in_Yurong1		
D_effect_scatter																								LITCHI013808	19.7512190847018			0.716374755328766																	0.405260011349702	0.565709509352707	0.473759978530016	0.756157168391707	infection_in_Yurong1		
D_effect_scatter																								LITCHI013813	12.2878847268769			0.191903725467442																	0.0940306053048723	0.489988430791696	0.84781761918207	0.950412684232819	infection_in_Yurong1		
D_effect_scatter																								LITCHI013814	26.5448195486898			-0.723028046259309																	-0.264897120435844	0.366371846578191	0.469662653561123	0.752706692367596	infection_in_Yurong1		
D_effect_scatter																								LITCHI013824	181.726483321354			1.14966428152097																	0.354949343944039	0.308741734129943	0.250282171188964	0.556166933126288	infection_in_Yurong1		
D_effect_scatter																								LITCHI013825	647.862797082559			1.64611959485651																	0.212942603049016	0.129360347640827	0.0997391389424643	0.336355802416965	infection_in_Yurong1		
D_effect_scatter																								LITCHI013826	107.61321020781			1.30829651352987																	0.508488084006169	0.388664250609545	0.19077275722924	0.482379948752173	infection_in_Yurong1		
D_effect_scatter																								LITCHI013827	40.3589470892424			1.08812122710042																	0.416157942638319	0.382455495098906	0.276541593906199	0.584558244755522	infection_in_Yurong1		
D_effect_scatter																								LITCHI013828	3543.19007983052			3.47224954943426																	0.538507639213203	0.155088979506367	0.000516116332166382	0.00975304380852799	infection_in_Yurong1		
D_effect_scatter																								LITCHI013835	2671.88463535557			0.277257199642477																	0.0401377814295311	0.144767318869587	0.781582621444552	0.924368553654797	infection_in_Yurong1		
D_effect_scatter																								LITCHI013838	16.5402441187919			1.53126157741723																	0.893066945344647	0.583222983267809	0.125704757512615	0.383664889316088	infection_in_Yurong1		
D_effect_scatter																								LITCHI013841	242.200595642915			-0.391548421620919																	-0.0905672845253564	0.231305451699764	0.695391904356344	0.886739824264484	infection_in_Yurong1		
D_effect_scatter																								LITCHI013842	357.566482137007			0.0221404743195397																	0.0063969217291223	0.288924330924419	0.982335900542077	0.994865669175754	infection_in_Yurong1		
D_effect_scatter																								LITCHI013843	908.053630656266			-1.20868544664591																	-0.135408362825559	0.112029447530221	0.226783714943369	0.530196692327835	infection_in_Yurong1		
D_effect_scatter																								LITCHI013844	760.356690621271			-2.27121353937387																	-0.229503806078199	0.101048977605809	0.0231340541955689	0.137821875321346	infection_in_Yurong1		
D_effect_scatter																								LITCHI013845	68.9601800951806			2.0959367000006																	0.84044253835878	0.400986603440142	0.0360878065664489	0.183506118902876	infection_in_Yurong1		
D_effect_scatter																								LITCHI013846	754.462420258977			0.187845669977946																	0.0585134776412045	0.311497612098667	0.850997633505249	0.950827484623828	infection_in_Yurong1		
D_effect_scatter																								LITCHI013847	395.18511220549			1.12399692456163																	0.225487550501179	0.200612248640378	0.261014330640811	0.568356512800735	infection_in_Yurong1		
D_effect_scatter																								LITCHI013848	30.8869372572734			0.222478054303339																	0.0721185254307094	0.324160176861215	0.823941755332865	0.941914360635364	infection_in_Yurong1		
D_effect_scatter																								LITCHI013851	9.2927813292816			-1.1470267191251																	-0.885250781625792	0.771778692567006	0.251370578234718	0.557406875786759	infection_in_Yurong1		
D_effect_scatter																								LITCHI013856	111.059231594499			0.629257645098123																	0.148586088370278	0.236129174635786	0.529180395318929	0.794036020292967	infection_in_Yurong1		
D_effect_scatter																								LITCHI013858	319.824981091089			0.208321298933006																	0.036666745510623	0.176010545721562	0.834978102299646	0.94564473232781	infection_in_Yurong1		
D_effect_scatter																								LITCHI013859	173.498761877776			0.168604343936863																	0.0351706888297746	0.208598948334006	0.866107863516424	0.957011266655956	infection_in_Yurong1		
D_effect_scatter																								LITCHI013860	460.016196641449			0.10412242595106																	0.0511499319211437	0.491247984801906	0.917072194251032	0.976864761331004	infection_in_Yurong1		
D_effect_scatter																								LITCHI013861	10.8434903971553			0.0302604644994092																	0.0554959505166679	1.83394245378326	0.975859326881221	0.993528140968977	infection_in_Yurong1		
D_effect_scatter																								LITCHI013862	104.410755354533			-0.0743808840478826																	-0.018708903509543	0.251528383253675	0.940707318983534	0.986232921517556	infection_in_Yurong1		
D_effect_scatter																								LITCHI013863	45.7474729037964			-0.524915648438945																	-0.135498065672949	0.258133027803437	0.599641830617608	0.835460438541486	infection_in_Yurong1		
D_effect_scatter																								LITCHI013864	17.5255835790167			0.663622965473542																	0.71335004377656	1.07493272669901	0.50693165490878	0.780557413211971	infection_in_Yurong1		
D_effect_scatter																								LITCHI013865	237.61488368063			-2.36781113798753																	-1.94399457074592	0.821009133523283	0.0178936674641447	0.116563605976648	infection_in_Yurong1		
D_effect_scatter																								LITCHI013867	8.11072199000656			-0.366108137932611																	-0.324056990284134	0.885140090340694	0.714284385267441	0.895214944990357	infection_in_Yurong1		
D_effect_scatter																								LITCHI013868	126.367020851159			1.26331730535897																	0.291436210613566	0.230691220152925	0.206475169467328	0.504449009962582	infection_in_Yurong1		
D_effect_scatter																								LITCHI013869	87.6771134400044			0.0779167681925454																	0.0221247577937152	0.28395374072807	0.937894260872564	0.985589813157534	infection_in_Yurong1		
D_effect_scatter																								LITCHI013871	104.82072081701			-0.621530676828298																	-0.145613531980572	0.234282131854932	0.534250516844542	0.797581673707648	infection_in_Yurong1		
D_effect_scatter																								LITCHI013872	30.4018565325625			0.393762552101567																	0.200599922196241	0.509443879631547	0.69375635446007	0.885467168524848	infection_in_Yurong1		
D_effect_scatter																								LITCHI013873	50.1669366814593			1.20609368187755																	0.426994959697496	0.354031337791925	0.227781370712344	0.531354154063003	infection_in_Yurong1		
D_effect_scatter																								LITCHI013874	89.1949189412163			0.0330292701198252																	0.0554943513319526	1.68015675582983	0.973651246190008	0.993528140968977	infection_in_Yurong1		
D_effect_scatter																								LITCHI013875	52.4778532159502			0.0328234566859561																	0.0554937855787853	1.69067463277044	0.973815372558466	0.993528140968977	infection_in_Yurong1		
D_effect_scatter																								LITCHI013876	69.3304796533727			1.55318335697533																	1.17049427189136	0.753609846921604	0.120379336235382	0.373746797556602	infection_in_Yurong1		
D_effect_scatter																								LITCHI013877	133.783565604102			1.01701565256609																	0.470344413224766	0.462475097642809	0.30914598330706	0.617121740977817	infection_in_Yurong1		
D_effect_scatter																								LITCHI013880	157.026052177564			-0.185238274737544																	-0.0440714172150382	0.23791744593541	0.853042149636865	0.951591226467303	infection_in_Yurong1		
D_effect_scatter																								LITCHI013881	1962.80221449335			-0.134348252186617																	-0.0211239153935527	0.157232528520062	0.893127199330251	0.967861576394495	infection_in_Yurong1		
D_effect_scatter																								LITCHI013883	947.94419715506			0.108630335819838																	0.0228365448326877	0.210222537381839	0.913495698625775	0.975481083481457	infection_in_Yurong1		
D_effect_scatter																								LITCHI013885	208.647862874126			0.75699011147701																	0.237159934785392	0.313293306200069	0.449055786758057	0.737428407525583	infection_in_Yurong1		
D_effect_scatter																								LITCHI013886	184.027990725303			0.124702073086228																	0.0288120662011367	0.231047211069331	0.900759416129033	0.971289682616817	infection_in_Yurong1		
D_effect_scatter																								LITCHI013887	107.640308681332			-0.660918487138282																	-0.17425512624414	0.263656002419677	0.508664589488815	0.781525200901549	infection_in_Yurong1		
D_effect_scatter																								LITCHI013891	874.156141929543			-1.29186616943694																	-0.147003983785562	0.113791960238137	0.196403495349173	0.49027949734314	infection_in_Yurong1		
D_effect_scatter																								LITCHI013894	82.4050898254778			-0.652230045751315																	-0.203843035528797	0.312532421431132	0.514252780037028	0.785031279173866	infection_in_Yurong1		
D_effect_scatter																								LITCHI013895	800.416809192306			-2.96061489552293																	-0.438114551690439	0.147980932053325	0.00307025578560942	0.0352843520988033	infection_in_Yurong1		
D_effect_scatter																								LITCHI013896	1684.67886991981			0.849920177509701																	0.135591955061571	0.159534928866922	0.395369466642659	0.696562406348329	infection_in_Yurong1		
D_effect_scatter																								LITCHI013898	299.307820313816			0.692837066715178																	0.115487174944362	0.166687350450085	0.488411807705158	0.767137932215412	infection_in_Yurong1		
D_effect_scatter																								LITCHI013899	103.572638543212			0.722199431762839																	0.225513864165686	0.312259819445195	0.470171872648194	0.753150347116247	infection_in_Yurong1		
D_effect_scatter																								LITCHI013900	271.846138719011			1.56061557286922																	0.361143059691651	0.231410647163852	0.118614482172546	0.370515438689984	infection_in_Yurong1		
D_effect_scatter																								LITCHI013901	754.371090266729			1.7774345487879																	0.266873741608045	0.150145467685455	0.075496770653908	0.286055086782003	infection_in_Yurong1		
D_effect_scatter																								LITCHI013902	241.636458469878			1.52359547263054																	0.295763314754607	0.194121943828017	0.127609794830683	0.386905379933295	infection_in_Yurong1		
D_effect_scatter																								LITCHI013903	15498.4757824092			0.378673808796638																	0.0570044816344018	0.150537164995785	0.704930104980556	0.891081649493605	infection_in_Yurong1		
D_effect_scatter																								LITCHI013904	719.723390987268			1.30086151223364																	0.311866271427325	0.239738256912402	0.193305862216424	0.486180919717652	infection_in_Yurong1		
D_effect_scatter																								LITCHI013905	552.462886793526			0.226067488999716																	0.0364476559556526	0.161224668425005	0.821148930067484	0.94116141344124	infection_in_Yurong1		
D_effect_scatter																								LITCHI013906	63.2958525316886			-0.449251279206889																	-0.150919931458298	0.335936564776695	0.653250399549497	0.863120541557346	infection_in_Yurong1		
D_effect_scatter																								LITCHI013907	41.2687716672874			-1.33081016234794																	-0.424500418290193	0.318978942527196	0.183251483260535	0.472067455009316	infection_in_Yurong1		
D_effect_scatter																								LITCHI013908	644.216483404724			1.2383683218944																	0.266494098046928	0.215197767364768	0.215579521058869	0.51618566518775	infection_in_Yurong1		
D_effect_scatter																								LITCHI013910	28.0656058552715			-2.00463412145468																	-0.965207735744054	0.481488230402684	0.045002176055711	0.209647176186703	infection_in_Yurong1		
D_effect_scatter																								LITCHI013911	643.62371442468			0.135562559663002																	0.0451489218119459	0.33304860814212	0.892167105210338	0.967335193532677	infection_in_Yurong1		
D_effect_scatter																								LITCHI013912	1845.37730499292			-0.0864271667241889																	-0.0259781541866941	0.300578570041489	0.931126851801479	0.983392408041697	infection_in_Yurong1		
D_effect_scatter																								LITCHI013913	729.901262010473			-0.918998778905717																	-0.127025703180782	0.138221841091058	0.358096210899007	0.664231333303676	infection_in_Yurong1		
D_effect_scatter																								LITCHI013914	1235.15384900112			0.48474128250645																	0.0477180853064293	0.0984403165740157	0.627859878714958	0.848826943159481	infection_in_Yurong1		
D_effect_scatter																								LITCHI013915	723.865214102027			3.50491866897761																	0.712915046386381	0.203404162469293	0.0004567467911897	0.00881584084828678	infection_in_Yurong1		
D_effect_scatter																								LITCHI013916	545.238457385666			1.14771918474878																	0.138762093239058	0.120902477786351	0.251084508701564	0.557244953717834	infection_in_Yurong1		
D_effect_scatter																								LITCHI013917	86.7247044771572			-2.08590577057265																	-0.630112917779619	0.302081199768976	0.0369871594796998	0.186414026827372	infection_in_Yurong1		
D_effect_scatter																								LITCHI013919	669.721795788591			0.780511667729945																	0.11804114781151	0.15123559671417	0.435089762502755	0.726494978175252	infection_in_Yurong1		
D_effect_scatter																								LITCHI013920	4143.74333894384			-0.876393352879166																	-0.0568064298191269	0.0648184170184586	0.380816230686088	0.683922380040071	infection_in_Yurong1		
D_effect_scatter																								LITCHI013921	12.1678893187866			-3.13560689525788																	-1.93618920623263	0.617484675505982	0.00171498914991157	0.0235674657385374	infection_in_Yurong1		
D_effect_scatter																								LITCHI013922	7971.91818128858			-2.84249588466648																	-0.181751865137471	0.0639409422254263	0.004476180899192	0.0457139378071368	infection_in_Yurong1		
D_effect_scatter																								LITCHI013923	13.3644402785396			-0.62267305244145																	-0.467576360615983	0.750917931621826	0.533499394540546	0.79709955318957	infection_in_Yurong1		
D_effect_scatter																								LITCHI013924	13.4200576104825			-0.0431370561846073																	-0.0264061920017585	0.612146361790472	0.965592280215636	0.993528140968977	infection_in_Yurong1		
D_effect_scatter																								LITCHI013925	464.590651429135			3.52441498468076																	0.518405050868871	0.147089673923807	0.000424418983527283	0.00837850470526703	infection_in_Yurong1		
D_effect_scatter																								LITCHI013926	438.983975067765			0.0712474407020389																	0.00840327374314526	0.117944920692496	0.943200825101752	0.986952593451195	infection_in_Yurong1		
D_effect_scatter																								LITCHI013927	809.495093980233			-1.37766641064572																	-0.239957641232342	0.174176883008909	0.168306306504062	0.450849446200784	infection_in_Yurong1		
D_effect_scatter																								LITCHI013930	66.3842030088371			-2.74333642118636																	-1.48125977491614	0.539948277388292	0.00608183412159738	0.0564762485646901	infection_in_Yurong1		
D_effect_scatter																								LITCHI013932	68.8343466863522			-4.02228137072101																	-1.9433999668874	0.483158632569516	5.76371460018876e-05	0.00191255000683738	infection_in_Yurong1		
D_effect_scatter																								LITCHI013941	7.60529410083842			-0.357059286637413																	-0.353759974444154	0.990759763667457	0.721047422690886	0.898421577228263	infection_in_Yurong1		
D_effect_scatter																								LITCHI013944	164.878750811523			0.598273626423693																	0.129956568262425	0.217219283155215	0.54965737131152	0.806283010346447	infection_in_Yurong1		
D_effect_scatter																								LITCHI013945	2882.92182921826			-2.26170648720702																	-0.182250277775898	0.0805808705978284	0.0237155436671677	0.139869198243275	infection_in_Yurong1		
D_effect_scatter																								LITCHI013947	2085.01929428639			-1.79965756162151																	-0.368342451011979	0.20467363284385	0.0719147260210253	0.27740167575458	infection_in_Yurong1		
D_effect_scatter																								LITCHI013948	179.869768046979			-0.944126086914246																	-0.28086737287073	0.29748926204201	0.345105220000622	0.652188981050659	infection_in_Yurong1		
D_effect_scatter																								LITCHI013949	133.99162545071			-0.277153958261301																	-0.0771300124728192	0.27829302152741	0.781661891221539	0.924368553654797	infection_in_Yurong1		
D_effect_scatter																								LITCHI013950	140.074292142212			-2.69358231756799																	-0.972722624146894	0.36112600598936	0.0070688687480887	0.0627931259966125	infection_in_Yurong1		
D_effect_scatter																								LITCHI013951	747.865226589354			-1.65258903764692																	-0.384887517626317	0.23289971605666	0.0984145306333136	0.333989865897961	infection_in_Yurong1		
D_effect_scatter																								LITCHI013952	115.791983213242			2.46657256121381																	1.67190432763615	0.677824911347184	0.0136413086800828	0.0975503568504116	infection_in_Yurong1		
D_effect_scatter																								LITCHI013953	262.829179400483			1.68359924241288																	0.316248914010398	0.187840969539259	0.0922591452480265	0.321386434852719	infection_in_Yurong1		
D_effect_scatter																								LITCHI013954	58.0795901298119			1.27262044213186																	0.619063132710645	0.486447578724735	0.203152761081758	0.499659175213102	infection_in_Yurong1		
D_effect_scatter																								LITCHI013955	595.528182224038			-2.60661041661938																	-0.640010698887483	0.245533699553591	0.00914433357665195	0.0750127834454916	infection_in_Yurong1		
D_effect_scatter																								LITCHI013956	156.232755595761			-1.0601351492339																	-0.177002840389107	0.166962524086685	0.289083119038763	0.596922719518821	infection_in_Yurong1		
D_effect_scatter																								LITCHI013957	174.7507469457			-2.29089196312792																	-0.574124599654782	0.250611817971061	0.0219696629303728	0.133968213523929	infection_in_Yurong1		
D_effect_scatter																								LITCHI013998	20.1138249235989			0.325696387760771																	0.210923711433321	0.647608384248485	0.744654077495746	0.910061504040626	infection_in_Yurong1		
D_effect_scatter																								LITCHI014006	413.131824934651			1.38751967162405																	0.224060274176767	0.161482592830206	0.16528335691354	0.445675232830871	infection_in_Yurong1		
D_effect_scatter																								LITCHI014009	335.570937013388			-0.347077361041166																	-0.0706857566790384	0.203659946206214	0.728533200852279	0.90185434750271	infection_in_Yurong1		
D_effect_scatter																								LITCHI014011	312.649882646482			-0.229398831101912																	-0.101173716646644	0.441038501201852	0.81855894458799	0.940283534891789	infection_in_Yurong1		
D_effect_scatter																								LITCHI014012	1360.93134272115			-0.544065488975384																	-0.159937091365875	0.293966617267119	0.586396407903808	0.828247123679055	infection_in_Yurong1		
D_effect_scatter																								LITCHI014013	76.6443083769152			0.0272743346264874																	0.01067030895441	0.391221604506075	0.978240927252467	0.993753842311213	infection_in_Yurong1		
D_effect_scatter																								LITCHI014018	170.738473205922			-0.839589104841566																	-0.19647309906494	0.234011015545533	0.401138810106843	0.701325675465525	infection_in_Yurong1		
D_effect_scatter																								LITCHI014019	54.7885009026816			-0.165604112784568																	-0.100137630810281	0.604680820581724	0.868468510454246	0.957609075722741	infection_in_Yurong1		
D_effect_scatter																								LITCHI014022	16.8791935733929			1.16272043585371																	0.557270217345091	0.479281347571674	0.244942947460677	0.55132719219503	infection_in_Yurong1		
D_effect_scatter																								LITCHI014027	24.7200504440248			1.53808254068224																	0.540477924575517	0.35139721717131	0.124028434329998	0.380280474118444	infection_in_Yurong1		
D_effect_scatter																								LITCHI014035	18.7462164630753			0.666985479802808																	0.513771819441128	0.770289361611024	0.504781408300996	0.779166047528835	infection_in_Yurong1		
D_effect_scatter																								LITCHI014044	115.54361407875			0.179382666927157																	0.0533393458411584	0.297349497333642	0.857637240428618	0.953585084285723	infection_in_Yurong1		
D_effect_scatter																								LITCHI014046	5.30418963832392			-0.56369027164234																	-0.673965035327503	1.19563006358771	0.572964939268981	0.821085064786303	infection_in_Yurong1		
D_effect_scatter																								LITCHI014051	99.6713176525282			-0.604121555377815																	-0.206860650339925	0.342415609074825	0.545762829491972	0.804090202324313	infection_in_Yurong1		
D_effect_scatter																								LITCHI014052	52.7045523701996			0.213470192290682																	0.169046746498466	0.791898600382927	0.830960236388972	0.943919955402708	infection_in_Yurong1		
D_effect_scatter																								LITCHI014054	7.82641834972127			-0.884621689087524																	-0.640239919793444	0.72374431657203	0.376360704797042	0.679968176527156	infection_in_Yurong1		
D_effect_scatter																								LITCHI014055	231.074243224837			1.00751138979765																	0.20848383737936	0.206929509175308	0.313689087096372	0.621782293434143	infection_in_Yurong1		
D_effect_scatter																								LITCHI014057	23.546962238977			-2.62434124502073																	-1.49183445961536	0.568460546983318	0.00868167546376289	0.0725151114230538	infection_in_Yurong1		
D_effect_scatter																								LITCHI014061	91.5823139093865			0.353625294446728																	0.0891824525382072	0.252194777745578	0.723619715473957	0.899888271718939	infection_in_Yurong1		
D_effect_scatter																								LITCHI014062	20.4011498807001			-1.91861513559543																	-0.896598232912053	0.46731531315362	0.0550330586651668	0.236072761028936	infection_in_Yurong1		
D_effect_scatter																								LITCHI014063	7.36916514681857			-0.520475377541901																	-0.302844877645959	0.581862064400113	0.602732285026769	0.836494845645958	infection_in_Yurong1		
D_effect_scatter																								LITCHI014064	6.63588098360492			0.23535430953095																	0.245004713416019	1.04100372712232	0.813933745785201	0.938393317134663	infection_in_Yurong1		
D_effect_scatter																								LITCHI014065	281.073961053507			-1.32583636868792																	-0.342882347575803	0.258615886299097	0.184893903561632	0.47423343447097	infection_in_Yurong1		
D_effect_scatter																								LITCHI014066	22.4476620179478			-0.309163006460196																	-0.360967237330984	1.16756283833544	0.757197532868865	0.915254927993726	infection_in_Yurong1		
D_effect_scatter																								LITCHI014067	15.236813126425			-0.516706458706586																	-0.839425505430145	1.62456940741826	0.605361086749764	0.838348146987334	infection_in_Yurong1		
D_effect_scatter																								LITCHI014068	7.59073014574097			-2.23814494109316																	-2.43723296933598	1.08895224995821	0.0252116047755871	0.145553547456451	infection_in_Yurong1		
D_effect_scatter																								LITCHI014069	51.1763054265383			1.13206062432417																	0.417752287266603	0.36901936017428	0.257608947670108	0.56435398686855	infection_in_Yurong1		
D_effect_scatter																								LITCHI014071	12.273508520858			0.586127217084881																	0.27909029923562	0.476159937809548	0.557790027499594	0.811464802906321	infection_in_Yurong1		
D_effect_scatter																								LITCHI014075	19.4825996355253			1.63621840066695																	0.749446108496536	0.458035497089538	0.101793886710922	0.340158468309655	infection_in_Yurong1		
D_effect_scatter																								LITCHI014079	12.158508332318			0.056622592297679																	0.0351361979704349	0.620533192576476	0.95484583736322	0.990765432575967	infection_in_Yurong1		
D_effect_scatter																								LITCHI014080	88.5705042407155			-0.326184881054662																	-0.209471983343635	0.642187898673732	0.744284479567883	0.909836505318773	infection_in_Yurong1		
D_effect_scatter																								LITCHI014081	53.9836011277811			1.48402566890933																	0.656482588197656	0.442366060069656	0.13780211093162	0.404340130838291	infection_in_Yurong1		
D_effect_scatter																								LITCHI014082	17.2341112194626			0.788158920554074																	0.478790744874082	0.607479954090341	0.430603754328612	0.723945278097333	infection_in_Yurong1		
D_effect_scatter																								LITCHI014083	72.7333873104578			-0.205044778289385																	-0.128859999563695	0.628448091381442	0.83753714018012	0.947461149037316	infection_in_Yurong1		
D_effect_scatter																								LITCHI014084	104.52135524993			0.684079687696946																	0.267599000077737	0.39118103473975	0.493924847507045	0.771249390490203	infection_in_Yurong1		
D_effect_scatter																								LITCHI014085	269.059256496365			1.80593422879494																	0.28348991279231	0.156976875609405	0.0709286137288351	0.275016329802034	infection_in_Yurong1		
D_effect_scatter																								LITCHI014093	16.1074354563288			-0.895938211254468																	-0.424504488391577	0.473810005041752	0.370285764616726	0.674302930602382	infection_in_Yurong1		
D_effect_scatter																								LITCHI014101	30.0774664213526			0.600433832041764																	0.274450774702359	0.457087459194454	0.548217146116043	0.805385494577399	infection_in_Yurong1		
D_effect_scatter																								LITCHI014102	362.798186015312			1.87077010000276																	0.494829372201394	0.264505709280186	0.0613769536480247	0.252496207319832	infection_in_Yurong1		
D_effect_scatter																								LITCHI014104	19.3724040753062			2.37806370968435																	1.36783205061986	0.575187302614958	0.0174038186647093	0.114457527170085	infection_in_Yurong1		
D_effect_scatter																								LITCHI014105	26.0983598731647			-1.17844840264248																	-0.488732586338858	0.414725485853225	0.238617890918065	0.543631168354193	infection_in_Yurong1		
D_effect_scatter																								LITCHI014106	7.21240626840873			0.565067813142385																	0.951220543314196	1.6833741388036	0.572027640199137	0.8206490677049	infection_in_Yurong1		
D_effect_scatter																								LITCHI014108	100.126766814446			1.76458940431666																	0.4915060205235	0.278538463010797	0.0776327975279764	0.290693192361159	infection_in_Yurong1		
D_effect_scatter																								LITCHI014109	333.566077361293			2.28790644802458																	0.347146494599027	0.151731070515912	0.0221429697307013	0.13451110478397	infection_in_Yurong1		
D_effect_scatter																								LITCHI014111	36.8104502556227			-1.63247739353803																	-0.605004593064171	0.370605189057447	0.10257895698697	0.341423322427619	infection_in_Yurong1		
D_effect_scatter																								LITCHI014114	214.223555552682			1.36114968841904																	0.333289855539842	0.244859076393688	0.173466389836773	0.457922067658979	infection_in_Yurong1		
D_effect_scatter																								LITCHI014121	12.8694108540776			0.730653989756374																	0.461666225604379	0.631853424571479	0.46499052564812	0.749272936324648	infection_in_Yurong1		
D_effect_scatter																								LITCHI014122	20.8778026949892			-0.964563588728896																	-0.531559418833909	0.551087999842913	0.334763444181007	0.642403549995035	infection_in_Yurong1		
D_effect_scatter																								LITCHI014123	106.525305177903			1.63956372697727																	0.449637732960732	0.274242303341081	0.10109591024693	0.338640822523953	infection_in_Yurong1		
D_effect_scatter																								LITCHI014124	494.020959161136			0.268094892870065																	0.0374508869768336	0.139692653507519	0.788626276887966	0.927381128332831	infection_in_Yurong1		
D_effect_scatter																								LITCHI014125	189.373853078119			-0.034101938226835																	-0.00557869092969474	0.163588676179843	0.972795862903989	0.993528140968977	infection_in_Yurong1		
D_effect_scatter																								LITCHI014126	62.7704839563753			0.678139964858216																	0.17872170174612	0.26354692395026	0.497682953231292	0.774567394395907	infection_in_Yurong1		
D_effect_scatter																								LITCHI014131	195.953853402634			2.25085309566047																	0.931023301430452	0.413631304159927	0.0243948433382009	0.142663978559794	infection_in_Yurong1		
D_effect_scatter																								LITCHI014132	64.7765726353858			0.0329655812116469																	0.0554933667773784	1.68337292223358	0.973702034928848	0.993528140968977	infection_in_Yurong1		
D_effect_scatter																								LITCHI014134	52.1194909812034			1.46117845741068																	0.494504217653633	0.338428352228743	0.143966473393516	0.414298728294988	infection_in_Yurong1		
D_effect_scatter																								LITCHI014135	363.260322262542			-0.526961174184923																	-0.0641675677190223	0.121769061673801	0.598220550779771	0.834852402608683	infection_in_Yurong1		
D_effect_scatter																								LITCHI014136	1378.74685035351			0.524578511869254																	0.413529022501256	0.788307208825062	0.599876227789994	0.835460438541486	infection_in_Yurong1		
D_effect_scatter																								LITCHI014137	1059.60411291177			-1.15446723200177																	-0.258437895985712	0.223859013770012	0.248308665259758	0.55485658423075	infection_in_Yurong1		
D_effect_scatter																								LITCHI014138	460.962350361304			-0.248342696645188																	-0.0346916890770421	0.139692809757183	0.803869266329209	0.933791241382833	infection_in_Yurong1		
D_effect_scatter																								LITCHI014139	10.7257571502507			0.752854763117832																	0.833013127386762	1.10647254715766	0.451537194331559	0.738842905655936	infection_in_Yurong1		
D_effect_scatter																								LITCHI014140	1253.84365780653			1.21770691438376																	0.176036453504454	0.144563894172795	0.223335368575633	0.52551116088598	infection_in_Yurong1		
D_effect_scatter																								LITCHI014141	1297.28147410881			0.403071377827049																	0.0503501770095999	0.124916279794008	0.686895715887458	0.881571328323649	infection_in_Yurong1		
D_effect_scatter																								LITCHI014145	138.286303161383			-2.43205399637228																	-0.842917418138455	0.346586638041662	0.015013468944618	0.103744457579281	infection_in_Yurong1		
D_effect_scatter																								LITCHI014148	211.838992299687			0.535019877707389																	0.146559295446726	0.273932430463605	0.592636112084279	0.831803753390992	infection_in_Yurong1		
D_effect_scatter																								LITCHI014149	257.644900916088			0.452509215642349																	0.112730478378971	0.249123055359099	0.650902183772525	0.861475154060492	infection_in_Yurong1		
D_effect_scatter																								LITCHI014151	52.5296986876505			0.189719541118287																	0.0636561861489556	0.335527831101314	0.849528907312172	0.950423783860161	infection_in_Yurong1		
D_effect_scatter																								LITCHI014155	41.5153585202696			0.430067673611421																	0.42005657378042	0.976722035983466	0.667146414281479	0.870442246125269	infection_in_Yurong1		
D_effect_scatter																								LITCHI014156	77.3969677482784			0.24221883326316																	0.0873589647797625	0.360661322667882	0.808610602653334	0.935863270151771	infection_in_Yurong1		
