gene_id	sample_id	cultivar	treatment	union_exon_bases	covered_exonic_bases	exonic_coverage_breadth	mean_exonic_depth	overlapping_primary_alignments	unique_alignments	multi_alignments	multi_alignment_fraction	nm_events	aligned_bases	alignment_mismatch_rate
LITCHI025819	YR_P3	Yurong1	infected	1865	1599	0.857372654155496	60.77747989276139	777	717	60	0.07722007722007722	0	114707	0.0
LITCHI025875	YR_P3	Yurong1	infected	1391	1261	0.9065420560747663	61.1078360891445	586	576	10	0.017064846416382253	0	86228	0.0
LITCHI026128	YR_P3	Yurong1	infected	1694	1375	0.8116883116883117	136.68772136953956	1566	1548	18	0.011494252873563218	0	232392	0.0
LITCHI026129	YR_P3	Yurong1	infected	1914	1679	0.8772204806687566	57.559561128526646	740	736	4	0.005405405405405406	0	110210	0.0
LITCHI026181	YR_P3	Yurong1	infected	1989	1664	0.8366013071895425	60.06686777275013	865	864	1	0.0011560693641618498	0	129017	0.0
LITCHI026900	YR_P3	Yurong1	infected	2660	2175	0.8176691729323309	48.6624060150376	872	866	6	0.006880733944954129	0	129993	0.0
LITCHI027034	YR_P3	Yurong1	infected	1692	1690	0.9988179669030733	44.69385342789598	526	518	8	0.015209125475285171	0	77067	0.0
LITCHI027135	YR_P3	Yurong1	infected	1298	1203	0.9268104776579353	21.41371340523883	196	182	14	0.07142857142857142	0	29374	0.0
LITCHI027173	YR_P3	Yurong1	infected	2897	1138	0.39282015878494997	0.7241974456334139	14	14	0	0.0	0	2098	0.0
LITCHI027341	YR_P3	Yurong1	infected	2795	2698	0.9652951699463327	26.016457960644008	499	455	44	0.08817635270541083	0	73354	0.0
LITCHI027423	YR_P3	Yurong1	infected	4590	1129	0.24596949891067538	1.1721132897603486	36	36	0	0.0	0	5380	0.0
LITCHI027669	YR_P3	Yurong1	infected	2734	2433	0.8899049012435991	68.71433796634967	1354	1348	6	0.004431314623338257	0	199110	0.0
LITCHI027763	YR_P3	Yurong1	infected	522	436	0.8352490421455939	32.0632183908046	146	146	0	0.0	0	21701	0.0
LITCHI027783	YR_P3	Yurong1	infected	2347	1828	0.7788666382616106	25.648913506604174	408	400	8	0.0196078431372549	0	60505	0.0
LITCHI028081	YR_P3	Yurong1	infected	1636	1529	0.934596577017115	64.03239608801955	795	752	43	0.05408805031446541	0	114499	0.0
LITCHI028340	YR_P3	Yurong1	infected	687	686	0.9985443959243085	81.78602620087337	568	484	84	0.14788732394366197	0	84370	0.0
LITCHI028428	YR_P3	Yurong1	infected	6349	3885	0.6119073869900772	6.486848322570483	276	274	2	0.007246376811594203	0	41328	0.0
LITCHI028584	YR_P3	Yurong1	infected	3998	3947	0.9872436218109054	151.7136068034017	4149	4115	34	0.008194745721860689	0	614317	0.0
LITCHI028716	YR_P3	Yurong1	infected	5125	4918	0.9596097560975609	11.815219512195123	425	421	4	0.009411764705882352	0	61901	0.0
LITCHI028717	YR_P3	Yurong1	infected	504	504	1.0	1425.1011904761904	6767	6667	100	0.014777597162701345	0	998165	0.0
LITCHI028799	YR_P3	Yurong1	infected	1551	602	0.38813668600902645	21.36299161831077	226	226	0	0.0	0	33154	0.0
LITCHI028926	YR_P3	Yurong1	infected	3078	2181	0.7085769980506823	16.191682910981157	356	352	4	0.011235955056179775	0	52748	0.0
LITCHI028928	YR_P3	Yurong1	infected	1659	1494	0.9005424954792043	59.40024110910187	705	695	10	0.014184397163120567	0	104192	0.0
LITCHI029020	YR_P3	Yurong1	infected	4418	3695	0.8363512901765505	58.8300135808058	1762	1728	34	0.019296254256526674	0	260643	0.0
LITCHI029021	YR_P3	Yurong1	infected	2084	1978	0.9491362763915547	15.485604606525913	219	219	0	0.0	0	32577	0.0
LITCHI029066	YR_P3	Yurong1	infected	1657	1628	0.9824984912492456	775.4749547374773	8704	8696	8	0.0009191176470588235	0	1295390	0.0
LITCHI029373	YR_P3	Yurong1	infected	2488	2358	0.9477491961414791	44.62540192926045	769	755	14	0.018205461638491547	0	114210	0.0
LITCHI029443	YR_P3	Yurong1	infected	2738	1647	0.6015339663988313	2.5924032140248356	50	49	1	0.02	0	7472	0.0
LITCHI029495	YR_P3	Yurong1	infected	1706	1320	0.7737397420867527	7.814185228604924	100	78	22	0.22	0	14870	0.0
LITCHI029534	YR_P3	Yurong1	infected	1621	1619	0.9987661937075879	1027.3775447254782	11358	11298	60	0.005282620179609086	0	1670210	0.0
LITCHI029667	YR_P3	Yurong1	infected	2760	1387	0.5025362318840579	1.3326086956521739	26	26	0	0.0	0	3800	0.0
LITCHI029789	YR_P3	Yurong1	infected	1861	1264	0.6792047286405158	1040.9709833422892	14126	12532	1594	0.11284156873849639	0	2006261	0.0
LITCHI030216	YR_P3	Yurong1	infected	3030	2734	0.9023102310231023	212.9950495049505	4438	4388	50	0.011266336187471835	0	648649	0.0
LITCHI030334	YR_P3	Yurong1	infected	2007	0	0.0	0.0	0	0	0	0.0	0	0	nan
LITCHI030349	YR_P3	Yurong1	infected	4645	300	0.06458557588805167	0.193756727664155	6	6	0	0.0	0	900	0.0
LITCHI030441	YR_P3	Yurong1	infected	3020	2504	0.8291390728476821	58.23211920529801	1185	1179	6	0.005063291139240506	0	176967	0.0
LITCHI030520	YR_P3	Yurong1	infected	3696	3034	0.8208874458874459	30.598214285714285	777	757	20	0.02574002574002574	0	114496	0.0
LITCHI030689	YR_P3	Yurong1	infected	2773	466	0.16804904435629284	7.4345474215650915	168	153	15	0.08928571428571429	0	21243	0.0
LITCHI030690	YR_P3	Yurong1	infected	2490	1786	0.7172690763052209	6.173092369477912	110	96	14	0.12727272727272726	0	15682	0.0
LITCHI030745	YR_P3	Yurong1	infected	1833	885	0.4828150572831424	9.252045826513912	131	131	0	0.0	0	19600	0.0
LITCHI030761	YR_P3	Yurong1	infected	1869	1353	0.723916532905297	278.1000535045479	3504	3356	148	0.04223744292237443	0	521332	0.0
LITCHI030763	YR_P3	Yurong1	infected	2712	2696	0.9941002949852508	52.91814159292036	1069	950	119	0.11131898971000935	0	157007	0.0
LITCHI030858	YR_P3	Yurong1	infected	2243	1613	0.7191261703076237	182.1462327240303	2804	2752	52	0.018544935805991442	0	416898	0.0
LITCHI030862	YR_P3	Yurong1	infected	954	641	0.6719077568134172	3.7631027253668763	28	26	2	0.07142857142857142	0	4084	0.0
LITCHI030869	YR_P3	Yurong1	infected	3350	3204	0.9564179104477611	7.543283582089552	175	166	9	0.05142857142857143	0	26043	0.0
LITCHI031005	YR_P3	Yurong1	infected	2922	1132	0.3874058863791923	1.07015742642026	22	22	0	0.0	0	3295	0.0
LITCHI031010	YR_P3	Yurong1	infected	2544	2480	0.9748427672955975	34.695361635220124	611	601	10	0.016366612111292964	0	90278	0.0
LITCHI031097	YR_P3	Yurong1	infected	1894	1831	0.9667370644139388	560.2624076029567	7138	6842	296	0.041468198374894925	0	1062115	0.0
LITCHI031200	YR_P3	Yurong1	infected	1002	841	0.8393213572854291	8.585828343313374	104	103	1	0.009615384615384616	0	13398	0.0
LITCHI031372	YR_P3	Yurong1	infected	1993	1964	0.985449071751129	227.37431008529853	3139	3076	63	0.020070086014654348	0	462054	0.0
LITCHI031448	YR_P3	Yurong1	infected	2706	2430	0.8980044345898004	12.83739837398374	247	221	26	0.10526315789473684	0	35985	0.0
LITCHI031732	YR_P3	Yurong1	infected	5382	4486	0.833519137866964	9.590672612411742	350	348	2	0.005714285714285714	0	51652	0.0
LITCHI000271	YR_M1	Yurong1	mock	9167	7454	0.8131340678520781	13.216210319624741	822	802	20	0.024330900243309004	0	122013	0.0
LITCHI001129	YR_M1	Yurong1	mock	4899	3611	0.7370892018779343	19.039395795060216	630	628	2	0.0031746031746031746	0	93852	0.0
LITCHI001375	YR_M1	Yurong1	mock	1462	1382	0.945280437756498	22.38372093023256	266	265	1	0.0037593984962406013	0	39506	0.0
LITCHI001603	YR_M1	Yurong1	mock	4354	3045	0.6993569131832797	9.314193844740469	280	270	10	0.03571428571428571	0	41165	0.0
LITCHI001700	YR_M1	Yurong1	mock	1251	400	0.31974420463629094	0.8049560351718625	18	14	4	0.2222222222222222	0	2682	0.0
LITCHI001879	YR_M1	Yurong1	mock	3265	3096	0.9482388973966309	46.832159264931086	1071	1069	2	0.0018674136321195146	0	159581	0.0
LITCHI001963	YR_M1	Yurong1	mock	1735	624	0.35965417867435157	12.148126801152738	142	140	2	0.014084507042253521	0	21114	0.0
LITCHI001999	YR_M1	Yurong1	mock	2280	1463	0.6416666666666667	135.42763157894737	2072	2064	8	0.003861003861003861	0	309134	0.0
LITCHI002015	YR_M1	Yurong1	mock	3840	3365	0.8763020833333334	5.7375	150	140	10	0.06666666666666667	0	22083	0.0
LITCHI002040	YR_M1	Yurong1	mock	2779	1319	0.47463116228859303	2325.245052177042	43717	43426	291	0.006656449436146122	0	6480177	0.0
LITCHI002263	YR_M1	Yurong1	mock	594	577	0.9713804713804713	162.66498316498317	656	648	8	0.012195121951219513	0	96873	0.0
LITCHI002571	YR_M1	Yurong1	mock	1298	755	0.5816640986132512	14.444530046224962	136	136	0	0.0	0	19610	0.0
LITCHI003414	YR_M1	Yurong1	mock	2392	2328	0.9732441471571907	167.38879598662209	2698	2690	8	0.0029651593773165306	0	403197	0.0
LITCHI003497	YR_M1	Yurong1	mock	4799	3902	0.8130860595957491	10.959366534694729	364	348	16	0.04395604395604396	0	53639	0.0
LITCHI003742	YR_M1	Yurong1	mock	3145	2869	0.912241653418124	185.4785373608903	4208	4010	198	0.0470532319391635	0	610621	0.0
LITCHI004207	YR_M1	Yurong1	mock	1939	1382	0.7127385250128933	14.964414646725116	233	227	6	0.02575107296137339	0	33225	0.0
LITCHI004438	YR_M1	Yurong1	mock	2296	2093	0.9115853658536586	68.72517421602788	1069	1064	5	0.004677268475210477	0	158069	0.0
LITCHI004751	YR_M1	Yurong1	mock	2643	1514	0.5728339008702232	33.50245932652289	602	602	0	0.0	0	89336	0.0
LITCHI004929	YR_M1	Yurong1	mock	4026	2755	0.6843020367610532	372.83084947839046	10311	10009	302	0.029289108718843954	0	1508701	0.0
LITCHI005008	YR_M1	Yurong1	mock	2428	1018	0.41927512355848434	611.3542009884678	9986	9974	12	0.0012016823552974164	0	1488977	0.0
LITCHI005012	YR_M1	Yurong1	mock	4017	2648	0.6591984067712223	117.83495145631068	3190	3184	6	0.0018808777429467085	0	474379	0.0
LITCHI005048	YR_M1	Yurong1	mock	4711	4478	0.9505412863510931	29.500955211207813	935	935	0	0.0	0	139470	0.0
LITCHI005234	YR_M1	Yurong1	mock	1852	1366	0.7375809935205183	13.922246220302377	180	180	0	0.0	0	26045	0.0
LITCHI005254	YR_M1	Yurong1	mock	2523	1495	0.5925485533095521	3.3079667063020213	56	56	0	0.0	0	8349	0.0
LITCHI005454	YR_M1	Yurong1	mock	367	367	1.0	1557.100817438692	4779	4771	8	0.0016739903745553464	0	710996	0.0
LITCHI005518	YR_M1	Yurong1	mock	4337	3194	0.7364537698870187	149.10860041503344	4337	4332	5	0.001152870647913304	0	647099	0.0
LITCHI005805	YR_M1	Yurong1	mock	2410	2021	0.8385892116182573	38.62323651452282	671	663	8	0.011922503725782414	0	100342	0.0
LITCHI005866	YR_M1	Yurong1	mock	5857	4441	0.7582380058050197	26.27215297934096	1038	1034	4	0.0038535645472061657	0	154030	0.0
LITCHI006337	YR_M1	Yurong1	mock	294	294	1.0	135.55102040816325	620	567	53	0.08548387096774193	0	90178	0.0
LITCHI006466	YR_M1	Yurong1	mock	2747	1898	0.6909355660720786	18.621769202766654	352	348	4	0.011363636363636364	0	51543	0.0
LITCHI006481	YR_M1	Yurong1	mock	600	600	1.0	116.39333333333333	493	493	0	0.0	0	73206	0.0
LITCHI006703	YR_M1	Yurong1	mock	2519	1833	0.7276697102024613	49.05875347360063	850	814	36	0.042352941176470586	0	124647	0.0
LITCHI006920	YR_M1	Yurong1	mock	1238	832	0.6720516962843296	526.5105008077544	4828	4760	68	0.014084507042253521	0	717928	0.0
LITCHI006923	YR_M1	Yurong1	mock	3618	3015	0.8333333333333334	72.64179104477611	1780	1780	0	0.0	0	263777	0.0
LITCHI007095	YR_M1	Yurong1	mock	1547	1156	0.7472527472527473	52.089851325145446	575	562	13	0.022608695652173914	0	82053	0.0
LITCHI007293	YR_M1	Yurong1	mock	870	650	0.7471264367816092	402.2080459770115	2812	2783	29	0.010312944523470839	0	416192	0.0
LITCHI007341	YR_M1	Yurong1	mock	291	291	1.0	134.4020618556701	530	527	3	0.005660377358490566	0	78348	0.0
LITCHI007955	YR_M1	Yurong1	mock	1004	885	0.8814741035856574	274.4731075697211	1854	1854	0	0.0	0	275776	0.0
LITCHI008095	YR_M1	Yurong1	mock	3777	2731	0.7230606301297325	119.87265025152237	3109	2845	264	0.08491476358957864	0	455521	0.0
LITCHI008313	YR_M1	Yurong1	mock	2474	2230	0.9013742926434923	69.31366208569119	1172	1166	6	0.005119453924914676	0	173202	0.0
LITCHI008330	YR_M1	Yurong1	mock	429	429	1.0	64.10955710955712	207	201	6	0.028985507246376812	0	29267	0.0
LITCHI008721	YR_M1	Yurong1	mock	2552	785	0.30760188087774293	72.80877742946709	1370	1370	0	0.0	0	203097	0.0
LITCHI008817	YR_M1	Yurong1	mock	2813	2423	0.8613579808034127	123.27941699253466	2340	2298	42	0.017948717948717947	0	347015	0.0
LITCHI008905	YR_M1	Yurong1	mock	3879	3382	0.8718741943799948	201.1549368393916	5386	5362	24	0.004455997029335313	0	798946	0.0
LITCHI009437	YR_M1	Yurong1	mock	1431	1110	0.7756813417190775	179.14185883997206	1762	1272	490	0.27809307604994327	0	257761	0.0
LITCHI009639	YR_M1	Yurong1	mock	1861	1765	0.9484148307361634	21.588393336915637	278	276	2	0.007194244604316547	0	40609	0.0
LITCHI009696	YR_M1	Yurong1	mock	4017	3206	0.7981080408264875	33.93378142892706	936	936	0	0.0	0	138181	0.0
LITCHI010138	YR_M1	Yurong1	mock	2588	2397	0.9261978361669243	518.1796754250387	9236	8696	540	0.0584668687743612	0	1355642	0.0
LITCHI010273	YR_M1	Yurong1	mock	1982	1463	0.7381432896064581	236.39101917255297	3214	3182	32	0.009956440572495333	0	472166	0.0
LITCHI010325	YR_M1	Yurong1	mock	1310	638	0.4870229007633588	58.587786259541986	556	544	12	0.02158273381294964	0	82134	0.0
LITCHI010434	YR_M1	Yurong1	mock	3326	1971	0.5926037282020445	35.01082381238725	815	810	5	0.006134969325153374	0	120700	0.0
LITCHI010541	YR_M1	Yurong1	mock	1482	1358	0.9163292847503374	89.82860998650472	898	896	2	0.0022271714922048997	0	133154	0.0
LITCHI010704	YR_M1	Yurong1	mock	999	975	0.975975975975976	205.1061061061061	1733	982	751	0.4333525678015003	0	258386	0.0
LITCHI010765	YR_M1	Yurong1	mock	1766	1087	0.6155152887882219	4.62400906002265	56	52	4	0.07142857142857142	0	8232	0.0
LITCHI010845	YR_M1	Yurong1	mock	2741	2528	0.9222911346224005	685.6417365924844	14663	14001	662	0.045147650549000884	0	2157050	0.0
LITCHI010877	YR_M1	Yurong1	mock	2475	1557	0.6290909090909091	26.084848484848486	450	450	0	0.0	0	66689	0.0
LITCHI010987	YR_M1	Yurong1	mock	1445	1195	0.8269896193771626	10.498961937716263	119	119	0	0.0	0	17015	0.0
LITCHI011122	YR_M1	Yurong1	mock	3619	2971	0.8209450124343741	12.70074606244819	322	322	0	0.0	0	47993	0.0
LITCHI011195	YR_M1	Yurong1	mock	767	671	0.8748370273794003	7.166883963494133	44	44	0	0.0	0	6500	0.0
LITCHI011255	YR_M1	Yurong1	mock	5221	4909	0.9402413330779544	32.35893506990998	1156	1148	8	0.006920415224913495	0	171911	0.0
LITCHI011424	YR_M1	Yurong1	mock	1735	954	0.5498559077809798	21.23976945244957	249	249	0	0.0	0	37194	0.0
LITCHI011520	YR_M1	Yurong1	mock	6186	4983	0.8055286129970902	438.77109602327835	18281	18129	152	0.00831464361905804	0	2719313	0.0
LITCHI011536	YR_M1	Yurong1	mock	4299	2192	0.5098860200046522	28.673179809257967	828	828	0	0.0	0	123322	0.0
LITCHI011959	YR_M1	Yurong1	mock	930	927	0.9967741935483871	201.83010752688173	1521	1454	67	0.0440499671268902	0	226975	0.0
LITCHI012432	YR_M1	Yurong1	mock	1787	1787	1.0	325.2283156127588	4195	3575	620	0.14779499404052443	0	602820	0.0
LITCHI012815	YR_M1	Yurong1	mock	690	528	0.7652173913043478	7.818840579710145	54	54	0	0.0	0	8095	0.0
LITCHI013088	YR_M1	Yurong1	mock	1531	996	0.6505551926845199	36.92619203135206	668	645	23	0.0344311377245509	0	94232	0.0
LITCHI013276	YR_M1	Yurong1	mock	1196	523	0.43729096989966554	7.080267558528428	58	58	0	0.0	0	8468	0.0
LITCHI013379	YR_M1	Yurong1	mock	252	252	1.0	127.48015873015873	357	346	11	0.03081232492997199	0	53022	0.0
LITCHI013895	YR_M1	Yurong1	mock	768	768	1.0	267.8828125	1567	1552	15	0.009572431397574984	0	232326	0.0
LITCHI013915	YR_M1	Yurong1	mock	3837	3611	0.9410998175658066	42.66171488141777	1179	1175	4	0.0033927056827820186	0	175297	0.0
LITCHI013925	YR_M1	Yurong1	mock	2388	2150	0.9003350083752094	46.3429648241206	748	748	0	0.0	0	111767	0.0
LITCHI014256	YR_M1	Yurong1	mock	2797	2139	0.7647479442259564	42.49195566678584	813	771	42	0.05166051660516605	0	120272	0.0
LITCHI014400	YR_M1	Yurong1	mock	294	294	1.0	1331.6972789115646	4919	4890	29	0.005895507216914007	0	732525	0.0
LITCHI014480	YR_M1	Yurong1	mock	4665	4340	0.9303322615219721	52.20450160771704	1659	1623	36	0.0216998191681736	0	247096	0.0
LITCHI014613	YR_M1	Yurong1	mock	2393	1988	0.8307563727538655	15.63226076055161	270	258	12	0.044444444444444446	0	40071	0.0
LITCHI014624	YR_M1	Yurong1	mock	3503	1955	0.558093063088781	792.9223522694833	18798	18670	128	0.00680923502500266	0	2785926	0.0
LITCHI014759	YR_M1	Yurong1	mock	5413	3599	0.664880842416405	19.232957694439314	713	703	10	0.014025245441795231	0	105540	0.0
LITCHI014813	YR_M1	Yurong1	mock	2107	2025	0.9610821072615092	11.24110109159943	166	166	0	0.0	0	24218	0.0
LITCHI014858	YR_M1	Yurong1	mock	2513	1569	0.6243533625149223	3.606844409072821	64	46	18	0.28125	0	9581	0.0
LITCHI014914	YR_M1	Yurong1	mock	2253	1300	0.5770084332001776	1.663115845539281	26	26	0	0.0	0	3900	0.0
LITCHI015464	YR_M1	Yurong1	mock	1989	1840	0.9250879839115134	21.750125691302163	310	300	10	0.03225806451612903	0	46306	0.0
LITCHI015702	YR_M1	Yurong1	mock	1431	1132	0.7910552061495457	47.457023060796644	469	469	0	0.0	0	69623	0.0
LITCHI015740	YR_M1	Yurong1	mock	1261	903	0.7160983346550357	134.13957176843775	1140	1136	4	0.0035087719298245615	0	169206	0.0
LITCHI015950	YR_M1	Yurong1	mock	4111	3893	0.9469715397713452	38.46728289953783	1066	1066	0	0.0	0	158558	0.0
LITCHI015982	YR_M1	Yurong1	mock	5419	1557	0.28732238420372763	0.9795165159623547	36	36	0	0.0	0	5312	0.0
LITCHI016077	YR_M1	Yurong1	mock	2713	2009	0.7405086619977884	14.421673424253594	267	267	0	0.0	0	39806	0.0
LITCHI016297	YR_M1	Yurong1	mock	1487	1345	0.9045057162071285	43.542030934767986	469	467	2	0.0042643923240938165	0	67887	0.0
LITCHI016340	YR_M1	Yurong1	mock	1497	1233	0.8236472945891784	1749.1329325317301	17717	16403	1314	0.07416605520121917	0	2623105	0.0
LITCHI016395	YR_M1	Yurong1	mock	3072	2487	0.8095703125	17.865559895833332	397	363	34	0.08564231738035265	0	58464	0.0
LITCHI016580	YR_M1	Yurong1	mock	696	654	0.9396551724137931	87.50718390804597	414	414	0	0.0	0	61791	0.0
LITCHI016665	YR_M1	Yurong1	mock	2981	2296	0.7702113384770212	21.229453203622946	434	328	106	0.24423963133640553	0	64509	0.0
LITCHI016846	YR_M1	Yurong1	mock	1775	1680	0.9464788732394366	19.936901408450705	275	265	10	0.03636363636363636	0	37433	0.0
LITCHI016911	YR_M1	Yurong1	mock	3096	3000	0.9689922480620154	369.34819121447026	7922	7826	96	0.012118151981822771	0	1174821	0.0
LITCHI016917	YR_M1	Yurong1	mock	1626	1395	0.8579335793357934	11.913284132841328	134	126	8	0.05970149253731343	0	19505	0.0
LITCHI016983	YR_M1	Yurong1	mock	2817	2666	0.9463968761093362	304.7667731629393	5935	5899	36	0.006065711878685763	0	878583	0.0
LITCHI016994	YR_M1	Yurong1	mock	4056	3381	0.8335798816568047	131.08210059171597	3591	3545	46	0.012809802283486493	0	533608	0.0
LITCHI017301	YR_M1	Yurong1	mock	3641	2160	0.5932436143916506	4.647624279044218	115	115	0	0.0	0	17064	0.0
LITCHI017310	YR_M1	Yurong1	mock	3101	1210	0.39019671073847145	82.73556917123508	1732	1732	0	0.0	0	257512	0.0
LITCHI017559	YR_M1	Yurong1	mock	820	540	0.6585365853658537	4.374390243902439	43	41	2	0.046511627906976744	0	6380	0.0
LITCHI017561	YR_M1	Yurong1	mock	555	555	1.0	15.028828828828829	71	71	0	0.0	0	10628	0.0
LITCHI017634	YR_M1	Yurong1	mock	1987	1973	0.9929542023150478	75.97533970810267	1031	1031	0	0.0	0	153041	0.0
LITCHI017733	YR_M1	Yurong1	mock	2532	2154	0.8507109004739336	17.742101105845183	302	302	0	0.0	0	44923	0.0
LITCHI017753	YR_M1	Yurong1	mock	1184	956	0.8074324324324325	36.272804054054056	290	290	0	0.0	0	42994	0.0
LITCHI017862	YR_M1	Yurong1	mock	2965	2407	0.811804384485666	35.71096121416526	721	711	10	0.013869625520110958	0	107306	0.0
LITCHI017954	YR_M1	Yurong1	mock	2669	2261	0.8471337579617835	59.938928437617086	1081	1049	32	0.02960222016651249	0	160336	0.0
LITCHI018073	YR_M1	Yurong1	mock	776	655	0.8440721649484536	47.65077319587629	248	248	0	0.0	0	36977	0.0
LITCHI018309	YR_M1	Yurong1	mock	1920	912	0.475	37.93020833333333	498	498	0	0.0	0	73588	0.0
LITCHI018384	YR_M1	Yurong1	mock	4289	2296	0.5353229190953602	51.31452553042667	1492	1488	4	0.002680965147453083	0	221291	0.0
LITCHI018512	YR_M1	Yurong1	mock	3013	2486	0.8250912711583139	2.931297709923664	60	60	0	0.0	0	8833	0.0
LITCHI018722	YR_M1	Yurong1	mock	1992	1510	0.7580321285140562	4.474397590361446	60	60	0	0.0	0	8921	0.0
LITCHI019041	YR_M1	Yurong1	mock	4315	3785	0.8771726535341831	63.55388180764774	1862	1848	14	0.007518796992481203	0	277876	0.0
LITCHI019076	YR_M1	Yurong1	mock	1043	604	0.5790987535953979	3.3537871524448706	24	24	0	0.0	0	3502	0.0
LITCHI019095	YR_M1	Yurong1	mock	1291	1201	0.930286599535244	41.03640588690937	366	366	0	0.0	0	53905	0.0
LITCHI019186	YR_M1	Yurong1	mock	3764	2887	0.7670031880977684	6.174282678002125	158	156	2	0.012658227848101266	0	23378	0.0
LITCHI019319	YR_M1	Yurong1	mock	5978	4008	0.6704583472733355	20.63750418200067	840	830	10	0.011904761904761904	0	124877	0.0
LITCHI019420	YR_M1	Yurong1	mock	2373	2355	0.9924146649810367	12.01559207753898	214	208	6	0.028037383177570093	0	31632	0.0
LITCHI019626	YR_M1	Yurong1	mock	4585	4080	0.8898582333696837	59.917993456924755	1915	1862	53	0.027676240208877285	0	285205	0.0
LITCHI019664	YR_M1	Yurong1	mock	2391	2391	1.0	150.13299874529486	2553	2538	15	0.005875440658049354	0	381220	0.0
LITCHI019822	YR_M1	Yurong1	mock	1180	876	0.7423728813559322	182.18474576271186	1573	1573	0	0.0	0	233605	0.0
LITCHI019823	YR_M1	Yurong1	mock	1724	1451	0.8416473317865429	217.8642691415313	2544	2534	10	0.003930817610062893	0	377834	0.0
LITCHI019824	YR_M1	Yurong1	mock	3001	2123	0.7074308563812063	29.24325224925025	588	588	0	0.0	0	87783	0.0
LITCHI019857	YR_M1	Yurong1	mock	3099	2250	0.7260406582768635	21.275572765408196	449	447	2	0.004454342984409799	0	66392	0.0
LITCHI019897	YR_M1	Yurong1	mock	6042	4579	0.7578616352201258	29.993379675604103	1242	1218	24	0.01932367149758454	0	184733	0.0
LITCHI019913	YR_M1	Yurong1	mock	16583	11539	0.6958330820720015	15.887475125128143	1809	1798	11	0.006080707573244887	0	267144	0.0
LITCHI020058	YR_M1	Yurong1	mock	4703	4366	0.9283436104614076	63.113331915798426	2098	2030	68	0.032411820781696854	0	297800	0.0
LITCHI020557	YR_M1	Yurong1	mock	947	394	0.4160506863780359	17.699049630411828	116	116	0	0.0	0	17366	0.0
LITCHI020645	YR_M1	Yurong1	mock	2590	2222	0.857915057915058	100.97528957528958	1777	1609	168	0.09454136184580754	0	264419	0.0
LITCHI020862	YR_M1	Yurong1	mock	4830	4638	0.9602484472049689	48.15859213250518	1610	1606	4	0.002484472049689441	0	235910	0.0
LITCHI021120	YR_M1	Yurong1	mock	2449	2164	0.8836259697835851	57.56798693344222	949	947	2	0.002107481559536354	0	141119	0.0
LITCHI021264	YR_M1	Yurong1	mock	1573	697	0.4431023521932613	72.01207883026065	786	760	26	0.03307888040712468	0	117108	0.0
LITCHI021309	YR_M1	Yurong1	mock	3010	2027	0.673421926910299	9.117607973421928	194	184	10	0.05154639175257732	0	27746	0.0
LITCHI021546	YR_M1	Yurong1	mock	5195	4847	0.9330125120307988	36.496631376323386	1275	1269	6	0.004705882352941176	0	189945	0.0
LITCHI021650	YR_M1	Yurong1	mock	4056	2316	0.5710059171597633	12.759861932938856	350	350	0	0.0	0	51871	0.0
LITCHI021828	YR_M1	Yurong1	mock	2011	1479	0.7354549975136748	564.6071606166087	7630	7612	18	0.00235910878112713	0	1138767	0.0
LITCHI021860	YR_M1	Yurong1	mock	2971	2741	0.9225849882194548	85.77381353079771	1720	1714	6	0.0034883720930232558	0	254911	0.0
LITCHI021914	YR_M1	Yurong1	mock	1950	1654	0.8482051282051282	51.79948717948718	685	671	14	0.020437956204379562	0	101809	0.0
LITCHI022018	YR_M1	Yurong1	mock	2617	1334	0.5097439816583874	3.6973633931983185	81	78	3	0.037037037037037035	0	11992	0.0
LITCHI022605	YR_M1	Yurong1	mock	5633	5055	0.8973903781288833	54.319545535238774	2062	2062	0	0.0	0	307308	0.0
LITCHI022789	YR_M1	Yurong1	mock	1921	1557	0.8105153565851119	87.31806350858928	1148	1144	4	0.003484320557491289	0	170261	0.0
LITCHI022817	YR_M1	Yurong1	mock	5043	3697	0.7330953797342852	11.322030537378545	388	383	5	0.01288659793814433	0	57483	0.0
LITCHI023078	YR_M1	Yurong1	mock	2911	2738	0.9405702507729302	14.060116798351082	278	278	0	0.0	0	41232	0.0
LITCHI023108	YR_M1	Yurong1	mock	1968	1920	0.975609756097561	409.8617886178862	5649	5591	58	0.010267303947601345	0	837809	0.0
LITCHI023124	YR_M1	Yurong1	mock	3758	2847	0.7575838211814795	5.684406599254923	151	141	10	0.06622516556291391	0	22564	0.0
LITCHI023129	YR_M1	Yurong1	mock	5941	5118	0.8614711328059249	28.239017000504965	1128	1126	2	0.0017730496453900709	0	167951	0.0
LITCHI023296	YR_M1	Yurong1	mock	2269	2040	0.8990744821507272	42.07668576465403	644	640	4	0.006211180124223602	0	95681	0.0
LITCHI023464	YR_M1	Yurong1	mock	1773	1217	0.6864072194021432	2.5014100394811054	32	32	0	0.0	0	4801	0.0
LITCHI023626	YR_M1	Yurong1	mock	1163	779	0.6698194325021496	305.7669819432502	2444	1942	502	0.20540098199672668	0	363417	0.0
LITCHI024578	YR_M1	Yurong1	mock	2337	1397	0.5977749251176723	16.343602909713308	258	258	0	0.0	0	38281	0.0
LITCHI024820	YR_M1	Yurong1	mock	2380	1699	0.7138655462184874	49.12983193277311	792	792	0	0.0	0	117277	0.0
