gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	composite_null_log2fc	composite_null_lfc_se	composite_null_p	composite_null_q	composite_null_pass	apeglm_threshold_log2fc	apeglm_threshold_lfc_se	apeglm_fsos_svalue	apeglm_fsos_svalue_lt_0_05
LITCHI009757	79.8542290476953	0.176091885882421	0.529729094380672	0.332418754700073	0.73957307877241	0.915404106730077	0.332418754700073	0.0158615509236585	FALSE	10273	10273	8752	1	0.85194198	PASS	1	LITCHI009758	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.176091885882421	0.529729094380672	1	1	FALSE	0.0158615509147215	0.158931504000951	0.94356617683441	FALSE
LITCHI025177	2864.85738776628	-0.0655674229192068	0.197322149198545	-0.332286178645018	0.739673175405152	0.915416555655571	-0.332286178645018	-0.0288416254610488	FALSE	5186	5186	5132	1	0.98958735	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0655674229192054	0.197322149198531	1	1	FALSE	-0.0288416254503882	0.128510764081389	0.957914302915217	FALSE
LITCHI031837	10.7857666709991	0.435524217861016	1.31120709032184	0.332155172951447	0.739772090726345	0.915416555655571	0.332155172951447	0.00670903090785943	FALSE	429	429	304	1	0.70862471	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.435524217861016	1.31120709032184	1	1	FALSE	0.00670903090447221	0.164367659319219	0.937020947754886	FALSE
LITCHI016621	2460.33980372275	-0.0528435700167883	0.159097798702143	-0.332145199040246	0.739779621664164	0.915416555655571	-0.332145199040246	-0.0256745500284333	FALSE	6246	6246	6060	1	0.97022094	PASS	2	LITCHI016620;LITCHI016622	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0528435700167943	0.15909779870213	1	1	FALSE	-0.0256745500436423	0.115668401466811	0.960147593047283	FALSE
LITCHI013299	22.6521354847119	-0.323375015116684	0.973739123805489	-0.332096151023382	0.739816656401908	0.915416555655571	-0.332096151023382	-0.00912078830278845	FALSE	2801	2801	2642	1	0.94323456	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.323375015116682	0.97373912380549	1	1	FALSE	-0.00912078829860817	0.163480802280692	0.937439162036969	FALSE
LITCHI006901	76.7704588156226	0.179082380742313	0.539370076052386	0.332021349892091	0.739873137732376	0.915416555655571	0.332021349892091	0.0151011586221866	FALSE	5789	5789	5786	1	0.99948178	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.179082380742313	0.539370076052386	1	1	FALSE	0.0151011586130977	0.159094503610589	0.943629493181727	FALSE
LITCHI005752	728.18161924297	0.0582589661067557	0.175496901176899	0.33196578239311	0.739915096913298	0.915416555655571	0.33196578239311	0.0269015862574774	FALSE	2403	2403	2403	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0582589661067583	0.175496901176913	1	1	FALSE	0.0269015862521095	0.121635782242445	0.959352425209165	FALSE
LITCHI001448	1303.34497753201	0.059181399950663	0.178279750806986	0.331958058516334	0.739920929296505	0.915416555655571	0.331958058516334	0.0276703188845538	FALSE	2218	2218	2218	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0591813999506618	0.178279750806977	1	1	FALSE	0.0276703188781325	0.122633226939092	0.959182482069899	FALSE
LITCHI002568	1349.74353233	-0.0541548554146702	0.16316291522148	-0.331906642763519	0.739959754270726	0.915416555655571	-0.331906642763519	-0.0277173783320116	FALSE	1690	1690	1502	1	0.8887574	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0541548554146738	0.163162915221472	1	1	FALSE	-0.0277173783259455	0.117368641270874	0.959915959657998	FALSE
LITCHI005775	426.151666105718	0.0778074186609182	0.234515378923545	0.331779600203893	0.740055689269267	0.91547699458241	0.331779600203893	0.0260302623589218	FALSE	946	946	946	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0778074186609169	0.23451537892355	1	1	FALSE	0.0260302623506217	0.136863588561055	0.95571317837284	FALSE
LITCHI010033	469.434604402196	-0.084421549908986	0.254682317728917	-0.331477860975194	0.740283561025886	0.915700626218088	-0.331477860975194	-0.025364197246866	FALSE	1377	1377	1342	1	0.97458243	PASS	1	LITCHI010032	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.084421549908986	0.254682317728917	1	1	FALSE	-0.0253641972370794	0.140463361925002	0.954333789983587	FALSE
LITCHI031799	579.609649671044	0.0620170533287269	0.187151680663455	0.331373210803535	0.740362597567154	0.915740138012424	0.331373210803535	0.0277230670038821	FALSE	2197	2197	2197	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0620170533287253	0.187151680663472	1	1	FALSE	0.0277230669967574	0.125432276987557	0.958673121408036	FALSE
LITCHI006207	8.70144725047769	0.344652771749764	1.04037844543659	0.331276347815081	0.74043575531815	0.915772373881276	0.331276347815081	0.00844448691183261	FALSE	591	591	591	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.344652771749764	1.04037844543659	1	1	FALSE	0.00844448690789653	0.163729918850549	0.937319495023784	FALSE
LITCHI008821	11.5298960933066	0.290546174846538	0.877413105452366	0.331139543096683	0.740539083875743	0.915841918588299	0.331139543096683	0.00993514771232472	FALSE	1215	1215	1215	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.29054617484654	0.877413105452363	1	1	FALSE	0.00993514770843806	0.163032562142848	0.937918413228621	FALSE
LITCHI019854	14.2638832991849	0.614658583742272	1.85888573908947	0.33065969081206	0.74090155313793	0.916154680032018	0.33065969081206	-0.000278625340156881	FALSE	1068	1068	1068	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.61465858374227	1.85888573908947	0.987254171741723	1	FALSE	-0.000278625315534877	0.165455295430592	0.939357021493855	FALSE
LITCHI023826	686.805405906043	-0.0509777644045417	0.154263135492161	-0.330459796774532	0.741052565422391	0.916154680032018	-0.330459796774532	-0.0238140878375314	FALSE	3682	3682	3682	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0509777644045415	0.15426313549218	1	1	FALSE	-0.0238140878459406	0.113638654928432	0.960414125757233	FALSE
LITCHI009118	9.7595258096059	0.290626748569745	0.879463834696875	0.330459010483263	0.741053159455011	0.916154680032018	0.330459010483263	0.00991534133460454	FALSE	1662	1662	1628	1	0.97954272	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.290626748569748	0.879463834696878	1	1	FALSE	0.00991534132969469	0.163034657961676	0.937928639086324	FALSE
LITCHI024121	5.61388798901204	-0.684462813897912	2.07153218810678	-0.330413796043139	0.741087318624169	0.916154680032018	-0.330413796043139	-0.00825749649353826	FALSE	1032	1032	930	1	0.90116279	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.684462813897912	2.07153218810678	0.961690555391158	1	FALSE	-0.00825749649014368	0.165472050191834	0.933655939557088	FALSE
LITCHI003660	1082.16497115301	0.0676245604253993	0.204666431311543	0.330413541644557	0.741087510821827	0.916154680032018	0.330413541644557	0.0264686891176283	FALSE	2644	2644	2644	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0676245604253993	0.204666431311543	1	1	FALSE	0.0264686891092766	0.130169886227901	0.957615359761494	FALSE
LITCHI014822	303.754201422518	-0.0872374470342489	0.264079764344035	-0.330345065442419	0.741139245053096	0.916154680032018	-0.330345065442419	-0.0203683627755346	FALSE	3063	3063	555	1	0.18119491	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0872374470342429	0.26407976434404	1	1	FALSE	-0.0203683627631187	0.141385292249753	0.954496774914812	FALSE
LITCHI018953	374.960397309685	0.0934814007301787	0.283004723361884	0.330317457672402	0.741160103240067	0.916154680032018	0.330317457672402	0.0238390540673459	FALSE	3428	3428	3428	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0934814007301782	0.283004723361884	1	1	FALSE	0.0238390540588311	0.144499494253579	0.952798081291233	FALSE
LITCHI026126	1268.25330166167	0.0593799217588104	0.179783666774506	0.330285408147158	0.741184317494824	0.916154680032018	0.330285408147158	0.0289619642116885	FALSE	4166	4166	4166	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.05937992175881	0.179783666774513	1	1	FALSE	0.0289619641923747	0.123231854905458	0.959057993284049	FALSE
LITCHI000115	134.398945188328	-0.113703896211588	0.34430325574141	-0.33024345345426	0.741216015750255	0.916154680032018	-0.33024345345426	-0.0248986556972933	FALSE	1803	1803	1803	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.113703896211586	0.34430325574141	1	1	FALSE	-0.0248986556885924	0.151219640164841	0.948647502374283	FALSE
LITCHI026782	2405.49358728293	0.131452390381934	0.398345373948032	0.329996026009037	0.741402964873611	0.916194483746694	0.329996026009037	0.0186885514401821	FALSE	5278	5278	5278	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.13145239038193	0.398345373948031	1	1	FALSE	0.0186885514137752	0.154056342881368	0.947756991156575	FALSE
LITCHI017397	2060.75661764205	-0.0621891807911198	0.188456427328166	-0.329992357770997	0.74140573660455	0.916194483746694	-0.329992357770997	-0.0261319888372707	FALSE	6259	6259	6259	1	1	PASS	1	LITCHI017396	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0621891807911149	0.188456427328153	1	1	FALSE	-0.0261319888124654	0.125629638758439	0.958702634238477	FALSE
LITCHI023143	143.844647467279	0.113724869630972	0.344640559009245	0.329981096705224	0.741414245518353	0.916194483746694	0.329981096705224	0.0213881331723554	FALSE	3441	3441	3441	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.113724869630971	0.344640559009248	1	1	FALSE	0.0213881331640646	0.150671953424372	0.949703927861232	FALSE
LITCHI020409	2259.77947342289	-0.044198367592951	0.133954176800817	-0.329951395682658	0.741436687901156	0.916194483746694	-0.329951395682658	-0.0270781900042126	FALSE	3197	3197	3197	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0441983675929458	0.133954176800824	1	1	FALSE	-0.0270781900006059	0.10493236689317	0.960975172998818	FALSE
LITCHI011901	1164.88536640431	-0.0595601850122191	0.180584401925193	-0.329819100527253	0.741536654084321	0.916259785135008	-0.329819100527253	-0.0274846252513404	FALSE	3677	3677	3677	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0595601850122165	0.180584401925204	1	1	FALSE	-0.0274846252441929	0.123363982953646	0.959084733226423	FALSE
LITCHI011218	19.0210739459098	-0.290906520480754	0.882602054416931	-0.329601000841692	0.741701466263629	0.916309060758568	-0.329601000841692	-0.00973480154516757	FALSE	1471	1471	1310	1	0.89055065	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.290906520480749	0.882602054416928	1	1	FALSE	-0.00973480154279423	0.163095237586998	0.937892833824062	FALSE
LITCHI030308	192.426946144207	-0.153146703221795	0.464755416982993	-0.329521071999466	0.741761869348366	0.916309060758568	-0.329521071999466	-0.0176175793868536	FALSE	2870	2870	2330	1	0.81184669	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.153146703221796	0.464755416982999	1	1	FALSE	-0.0176175793794802	0.157044611639781	0.945283054751886	FALSE
LITCHI001014	14.0398115951507	0.322405153532338	0.978425418651539	0.329514286307765	0.741766997441753	0.916309060758568	0.329514286307765	0.00889358580712336	FALSE	318	318	318	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.322405153532337	0.978425418651539	1	1	FALSE	0.00889358580280674	0.163491482694235	0.937548025361449	FALSE
LITCHI029400	141.788672083842	0.160390801410963	0.486756250249122	0.329509485145542	0.741770625790392	0.916309060758568	0.329509485145542	0.0162862701561781	FALSE	3099	3099	3056	1	0.98612456	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.160390801410964	0.486756250249123	1	1	FALSE	0.0162862701493285	0.157683742554001	0.945015547070617	FALSE
LITCHI022119	2937.10642632393	-0.0598167621721348	0.181563022366776	-0.32945454086625	0.741812148853761	0.916309060758568	-0.32945454086625	-0.0309243402232536	FALSE	3541	3541	3541	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0598167621721283	0.181563022366805	1	1	FALSE	-0.0309243402197369	0.124021785412865	0.958808984253391	FALSE
LITCHI022276	94.5188165249252	-0.138655539711932	0.421272087897336	-0.329135358584977	0.742053379476286	0.916548813054461	-0.329135358584977	-0.0186961553480491	FALSE	382	382	382	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.138655539711932	0.421272087897336	1	1	FALSE	-0.0186961553402628	0.155287173044374	0.946696001475414	FALSE
LITCHI011997	114.912422374043	-0.0992348972950291	0.301690377642083	-0.328929606806216	0.742208895371003	0.916682670889809	-0.328929606806216	-0.0230533373102206	FALSE	957	957	125	1	0.13061651	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0992348972950266	0.301690377642083	1	1	FALSE	-0.0230533373017525	0.146707211266672	0.951772609871746	FALSE
LITCHI016603	9.40761288868209	0.329071410426525	1.00116984468144	0.328686897807265	0.742392358626021	0.916773266065216	0.328686897807265	0.00862084161361062	FALSE	3568	3568	3568	1	1	PASS	1	LITCHI016602	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.329071410426524	1.00116984468144	1	1	FALSE	0.00862084160945652	0.163583535199809	0.937496232940996	FALSE
LITCHI002406	33.6301971174053	-0.164831090142166	0.501644398680423	-0.328581542175602	0.742472001297032	0.916773266065216	-0.328581542175602	-0.0187268063524964	FALSE	2017	2017	212	1	0.10510659	FAIL	1	LITCHI002407	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.164831090142167	0.501644398680425	1	1	FALSE	-0.0187268064352234	0.158499774430108	0.943058793164389	FALSE
LITCHI012974	13.6618688097085	0.274600223710509	0.835931772565752	0.328495976253743	0.742536686138444	0.916773266065216	0.328495976253743	0.0105488007212909	FALSE	1560	1560	1357	1	0.86987179	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.27460022371051	0.835931772565751	1	1	FALSE	0.0105488007168125	0.162794999726771	0.938051087035299	FALSE
LITCHI018772	2865.97539665223	-0.0542420776180267	0.165149222453852	-0.328442827717118	0.742576865486944	0.916773266065216	-0.328442827717118	-0.0275875467408449	FALSE	3552	3552	3552	1	1	PASS	1	LITCHI018773	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0542420776180209	0.165149222453853	1	1	FALSE	-0.0275875467346752	0.118096524283693	0.959821692230661	FALSE
LITCHI024189	506.181533558794	0.0897866152644478	0.273379623314137	0.328431995684167	0.742585054397263	0.916773266065216	0.328431995684167	0.0244002476742613	FALSE	3598	3598	3598	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0897866152644492	0.273379623314138	1	1	FALSE	0.0244002476630313	0.143251362282671	0.953223574945651	FALSE
LITCHI025990	301.087252616838	-0.0901314035311377	0.274440867156983	-0.328418301781496	0.742595406894623	0.916773266065216	-0.328418301781496	-0.0243203312118164	FALSE	2931	2931	2931	1	1	PASS	1	LITCHI025989	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0901314035311397	0.274440867156995	1	1	FALSE	-0.024320331193827	0.143389799011729	0.953176998607219	FALSE
LITCHI031167	51.5177860718528	-0.242092157454518	0.737195844622197	-0.328395987607048	0.742612276358613	0.916773266065216	-0.328395987607048	-0.0118026524669926	FALSE	2157	2157	1471	1	0.68196569	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.242092157454519	0.7371958446222	1	1	FALSE	-0.0118026524616351	0.162037210136296	0.939874629065529	FALSE
LITCHI030472	20.9900394306041	0.31579463334611	0.96261915351863	0.32805770817233	0.742868029962231	0.916878341090515	0.32805770817233	0.00885536504092794	FALSE	2078	2078	2078	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.315794633346109	0.96261915351863	1	1	FALSE	0.00885536503760572	0.163417644655941	0.937718333432198	FALSE
LITCHI005563	2730.49911261348	-0.0488876359492058	0.149040425915539	-0.328015943653506	0.742899607679269	0.916878341090515	-0.328015943653506	-0.0276061255305221	FALSE	3125	3125	3125	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0488876359492024	0.149040425915564	1	1	FALSE	-0.0276061255251903	0.111778427224364	0.960507713469555	FALSE
LITCHI014638	552.312809416479	0.079239336025156	0.241575829997251	0.328010198810276	0.742903951329157	0.916878341090515	0.328010198810276	0.0248737050775807	FALSE	4272	4272	4272	1	1	PASS	1	LITCHI014639	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.0792393360251648	0.241575829997263	1	1	FALSE	0.0248737050684163	0.138091601106252	0.955382130284037	FALSE
LITCHI014568	99.2527353161554	0.126598829648751	0.38596026881532	0.328010004857074	0.742904097976435	0.916878341090515	0.328010004857074	0.019906964494179	FALSE	6533	6533	513	1	0.07852441	FAIL	1	LITCHI014569	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.126598829648752	0.385960268815316	1	1	FALSE	0.0199069644864536	0.153476198878336	0.947944740243996	FALSE
LITCHI022353	5.76510246640562	0.426659999681926	1.30090540606775	0.327971578634293	0.742933152081366	0.916878341090515	0.327971578634293	0.00677186271093996	FALSE	3510	3510	3510	1	1	PASS	2	LITCHI022352;LITCHI022354	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.426659999681927	1.30090540606775	1	1	FALSE	0.00677186270615158	0.164339703380962	0.937063020346822	FALSE
LITCHI019522	977.809610390985	-0.0830183784713545	0.253183503689899	-0.327898055210722	0.742988744234942	0.916888756213013	-0.327898055210722	-0.0247840830666226	FALSE	2706	2706	2706	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0830183784713545	0.253183503689899	1	1	FALSE	-0.0247840830585825	0.140161819678549	0.954576461637193	FALSE
LITCHI023926	1023.58870253382	-0.0548137747434967	0.167244651635841	-0.327746054701039	0.743103678329199	0.916972396567538	-0.327746054701039	-0.0276747413545937	FALSE	7468	7468	7468	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0548137747434995	0.167244651635845	1	1	FALSE	-0.0276747413478637	0.11886489903983	0.959716189838733	FALSE
LITCHI009863	166.130468228144	0.217014436612646	0.662497030974631	0.32757042894726	0.743236483612022	0.917025232831659	0.32757042894726	0.0126521600867348	FALSE	1299	1299	1299	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.217014436612637	0.662497030974633	1	1	FALSE	0.0126521600812413	0.161197602908422	0.941174459585307	FALSE
LITCHI015861	23.3741881602368	-0.197261926050464	0.602485719899	-0.32741344655195	0.743355197563351	0.917025232831659	-0.32741344655195	-0.0139297324089139	FALSE	798	798	262	1	0.3283208	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.197261926050464	0.602485719898993	1	1	FALSE	-0.0139297324024851	0.160347462430227	0.942136389941443	FALSE
LITCHI007484	214.991385032063	0.0708540883818148	0.216437772309243	0.327364709153352	0.743392055225196	0.917025232831659	0.327364709153352	0.0256289216932101	FALSE	3576	3576	3576	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0708540883818151	0.216437772309256	1	1	FALSE	0.0256289216845749	0.132953213629822	0.956930697012649	FALSE
LITCHI004261	2105.99400888518	0.0594486295606448	0.181601528311453	0.32735753995797	0.743397476979432	0.917025232831659	0.32735753995797	0.0282787231603751	FALSE	2136	2136	2136	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0594486295606511	0.181601528311455	1	1	FALSE	0.0282787231549373	0.123779303981823	0.958990990519312	FALSE
LITCHI018645	44.4079346425119	-0.168547789178325	0.514938510853575	-0.327316340933475	0.743428634277003	0.917025232831659	-0.327316340933475	-0.0154633225432825	FALSE	2344	2344	2344	1	1	PASS	1	LITCHI018643	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.168547789178326	0.514938510853578	1	1	FALSE	-0.0154633225374695	0.158472667318743	0.944382483485216	FALSE
LITCHI019788	258.232930173733	-0.0845967047854054	0.258456346366193	-0.327315254489998	0.743429455919685	0.917025232831659	-0.327315254489998	-0.0251967741694155	FALSE	813	813	813	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0845967047854062	0.258456346366189	1	1	FALSE	-0.0251967741582108	0.141075199719345	0.954096926812507	FALSE
LITCHI010362	10.118073782005	-0.274678475464881	0.839536165208246	-0.327178848092562	0.743532618064991	0.917041119213012	-0.327178848092562	-0.010330174179955	FALSE	237	237	237	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.274678475464879	0.839536165208246	1	1	FALSE	-0.0103301741751697	0.162801957652593	0.938147683665059	FALSE
LITCHI010619	383.104511022067	0.146767383358307	0.448591892657857	0.327173508394739	0.743536656493306	0.917041119213012	0.327173508394739	0.0193448255387618	FALSE	1965	1965	1965	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.146767383358308	0.448591892657856	1	1	FALSE	0.0193448255237993	0.15665602523793	0.945179554152862	FALSE
LITCHI004397	5961.90226390458	0.063689197935774	0.194769168191041	0.326998356707586	0.743669128112113	0.91710502416481	0.326998356707586	0.0335440583566292	FALSE	4870	4870	4854	1	0.99671458	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.0636891979357736	0.19476916819104	1	1	FALSE	0.0335440583441436	0.128433055157087	0.957651170280201	FALSE
LITCHI030812	422.488937534015	-0.0862255707506345	0.263702661699682	-0.326980282242402	0.743682798715903	0.91710502416481	-0.326980282242402	-0.0246741873503242	FALSE	4618	4618	4618	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0862255707506345	0.263702661699682	1	1	FALSE	-0.0246741873419411	0.141832189850752	0.953815112011097	FALSE
LITCHI008418	8.84099136390869	0.389069652377101	1.19042372536638	0.326832911749434	0.743794265256472	0.917184316564912	0.326832911749434	0.00731573426236471	FALSE	1026	1026	763	1	0.74366472	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.389069652377102	1.19042372536638	1	1	FALSE	0.00731573426442826	0.164123257697795	0.937173194373034	FALSE
LITCHI010753	2039.63181243143	-0.0796241680824717	0.243774819250257	-0.326629995367693	0.743947753796436	0.917315413606322	-0.326629995367693	-0.0225858824794465	FALSE	4903	4903	4903	1	1	PASS	1	LITCHI010754	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0796241680824782	0.243774819250269	1	1	FALSE	-0.0225858824620728	0.138229353884696	0.95554564094232	FALSE
LITCHI015016	12.9906222495968	-0.233375642694874	0.714759988413416	-0.32650910302479	0.744039203143323	0.917370002226994	-0.32650910302479	-0.0122087807933815	FALSE	881	881	78	1	0.08853575	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.233375642694875	0.714759988413415	1	1	FALSE	-0.0122087807868759	0.161828307791485	0.940099207022939	FALSE
LITCHI006598	28.2355531625496	0.206600394841665	0.632957945062469	0.326404615746273	0.744118245742226	0.917409287880901	0.326404615746273	0.0131857378312727	FALSE	2190	2190	2190	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.206600394841665	0.632957945062471	1	1	FALSE	0.0131857378249171	0.160796133094746	0.941684213433695	FALSE
LITCHI026064	54.7862059892028	-0.137953264344431	0.422855565831875	-0.326242044545491	0.74424123306128	0.917502743731477	-0.326242044545491	-0.0185862622680436	FALSE	345	345	293	1	0.84927536	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.137953264344432	0.42285556583188	1	1	FALSE	-0.0185862622603133	0.155350066546916	0.94665825946655	FALSE
LITCHI019607	281.509259581017	-0.0886534126239637	0.271897231089585	-0.32605485634664	0.744382851552708	0.917619154839762	-0.32605485634664	-0.0241038412986218	FALSE	1346	1346	1346	1	1	PASS	1	LITCHI019605	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0886534126239615	0.27189723108958	1	1	FALSE	-0.0241038412905213	0.142997202738821	0.953377202473178	FALSE
LITCHI030119	344.820387342926	-0.0630516215597865	0.193440877020572	-0.32594776518244	0.744463875981012	0.917641852166828	-0.32594776518244	-0.0269631681956837	FALSE	2002	2002	2002	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.0630516215597895	0.193440877020587	1	1	FALSE	-0.0269631681884339	0.127187189045279	0.958341063521741	FALSE
LITCHI013799	1443.09370857733	-0.0642048094146505	0.1970042097792	-0.325905773722352	0.744495647198965	0.917641852166828	-0.325905773722352	-0.0263343809321405	FALSE	7957	7957	7957	1	1	PASS	2	LITCHI013800;LITCHI013801	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.0642048094146505	0.1970042097792	1	1	FALSE	-0.0263343809238798	0.128105609817427	0.958155569036829	FALSE
LITCHI013863	45.7474729037964	0.128400512218921	0.394086383129052	0.325818190416574	0.744561915126851	0.917665363481119	0.325818190416574	0.0190765958276532	FALSE	1658	1658	1631	1	0.98371532	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.128400512218918	0.394086383129047	1	1	FALSE	0.0190765958229639	0.153854777425672	0.947851033775924	FALSE
LITCHI031314	147.222362402884	-0.106060663729471	0.325630386751822	-0.325708742318035	0.744644729213858	0.917704071959827	-0.325708742318035	-0.0218829465745476	FALSE	510	510	510	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.10606066372947	0.325630386751821	1	1	FALSE	-0.0218829465660761	0.149048966402267	0.950601544460836	FALSE
LITCHI024980	7.9985121363878	0.345898865562818	1.0624596828335	0.325564227190561	0.744754081349465	0.917704071959827	0.325564227190561	0.0081830506146325	FALSE	4502	4502	4502	1	1	PASS	1	LITCHI024979	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.345898865562819	1.0624596828335	1	1	FALSE	0.00818305061081418	0.163781105553476	0.93736637570913	FALSE
LITCHI014080	88.5705042407155	-0.218555457524779	0.671345762600472	-0.325548278845464	0.744766149505835	0.917704071959827	-0.325548278845464	-0.0126743437532878	FALSE	3538	3538	2125	1	0.60062182	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.218555457524783	0.671345762600474	1	1	FALSE	-0.0126743437461386	0.161291022093919	0.940902329668299	FALSE
LITCHI008215	128.25488205568	-0.111690034460899	0.343105077044734	-0.325527198323379	0.744782101290719	0.917704071959827	-0.325527198323379	-0.0211333232747476	FALSE	432	351	96	0.8125	0.27350427	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.111690034460895	0.343105077044735	1	1	FALSE	-0.0211333232687938	0.150514666218414	0.949864680812035	FALSE
LITCHI014590	66.2313261110276	-0.105600290021547	0.324465481423981	-0.325459243177729	0.744833524190461	0.917709281325784	-0.325459243177729	-0.0220026227900758	FALSE	6917	6917	6917	1	1	PASS	1	LITCHI014591	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.105600290021545	0.324465481423975	1	1	FALSE	-0.0220026227818789	0.148949782939359	0.950653354137973	FALSE
