window_bp	replicate	candidate_gene_id	background_gene_id	candidate_expression_bin	background_expression_bin	candidate_gc_bin	background_gc_bin	manhattan_bin_distance
2000	52	LITCHI027304	LITCHI018413	3	3	1	1	0
2000	52	LITCHI027338	LITCHI015074	4	4	1	1	0
2000	52	LITCHI027345	LITCHI008832	4	4	2	2	0
2000	52	LITCHI027396	LITCHI005891	2	2	3	3	0
2000	52	LITCHI027658	LITCHI013794	5	5	2	2	0
2000	52	LITCHI027700	LITCHI016853	5	5	3	3	0
2000	52	LITCHI027772	LITCHI007953	2	2	1	1	0
2000	52	LITCHI027835	LITCHI021249	4	4	4	4	0
2000	52	LITCHI027843	LITCHI014927	5	5	2	2	0
2000	52	LITCHI027850	LITCHI008598	5	5	2	2	0
2000	52	LITCHI027861	LITCHI017562	5	5	4	4	0
2000	52	LITCHI027909	LITCHI000157	3	3	4	4	0
2000	52	LITCHI028227	LITCHI024657	2	2	2	2	0
2000	52	LITCHI028586	LITCHI013920	5	5	2	2	0
2000	52	LITCHI028644	LITCHI022850	5	5	2	2	0
2000	52	LITCHI028775	LITCHI026870	4	4	4	4	0
2000	52	LITCHI028800	LITCHI001930	4	4	3	3	0
2000	52	LITCHI028842	LITCHI007842	2	2	1	1	0
2000	52	LITCHI028872	LITCHI031043	4	4	3	3	0
2000	52	LITCHI028940	LITCHI024877	3	3	2	2	0
2000	52	LITCHI028944	LITCHI017061	1	1	2	2	0
2000	52	LITCHI028954	LITCHI007744	1	1	3	3	0
2000	52	LITCHI028979	LITCHI028390	3	3	4	4	0
2000	52	LITCHI029074	LITCHI005547	5	5	1	1	0
2000	52	LITCHI029086	LITCHI010110	5	5	4	4	0
2000	52	LITCHI029103	LITCHI029130	3	3	3	3	0
2000	52	LITCHI029117	LITCHI023193	2	2	2	2	0
2000	52	LITCHI029133	LITCHI028899	5	5	4	4	0
2000	52	LITCHI029205	LITCHI020284	1	1	1	1	0
2000	52	LITCHI029254	LITCHI007294	4	4	4	4	0
2000	52	LITCHI029305	LITCHI006673	3	3	3	3	0
2000	52	LITCHI029340	LITCHI010633	3	3	4	4	0
2000	52	LITCHI029342	LITCHI020595	4	4	3	3	0
2000	52	LITCHI029394	LITCHI018737	3	3	2	2	0
2000	52	LITCHI029472	LITCHI014496	2	2	4	4	0
2000	52	LITCHI029473	LITCHI022159	2	2	3	3	0
2000	52	LITCHI029534	LITCHI017682	3	3	3	3	0
2000	52	LITCHI029631	LITCHI006165	4	4	5	5	0
2000	52	LITCHI029641	LITCHI001553	2	2	4	4	0
2000	52	LITCHI029907	LITCHI013591	1	1	4	4	0
2000	52	LITCHI029915	LITCHI013320	5	5	1	1	0
2000	52	LITCHI030483	LITCHI001006	5	5	1	1	0
2000	52	LITCHI030761	LITCHI029891	5	5	3	3	0
2000	52	LITCHI030820	LITCHI006317	3	3	5	5	0
2000	52	LITCHI030932	LITCHI007163	5	5	2	2	0
2000	52	LITCHI031057	LITCHI028320	5	5	1	1	0
2000	52	LITCHI031193	LITCHI015702	3	3	5	5	0
2000	52	LITCHI031585	LITCHI019220	2	2	4	4	0
2000	52	LITCHI031673	LITCHI022361	5	5	2	2	0
2000	52	LITCHI031747	LITCHI018056	2	2	4	4	0
2000	52	LITCHI031773	LITCHI013500	3	3	3	3	0
2000	53	LITCHI000113	LITCHI017788	1	1	5	5	0
2000	53	LITCHI000429	LITCHI024818	3	3	4	4	0
2000	53	LITCHI000477	LITCHI015068	2	2	3	3	0
2000	53	LITCHI000484	LITCHI006318	2	2	5	5	0
2000	53	LITCHI000485	LITCHI005341	3	3	4	4	0
2000	53	LITCHI000487	LITCHI029464	3	3	4	4	0
2000	53	LITCHI000600	LITCHI030231	3	3	2	2	0
2000	53	LITCHI000698	LITCHI016689	2	2	3	3	0
2000	53	LITCHI001292	LITCHI008849	1	1	4	4	0
2000	53	LITCHI001564	LITCHI008319	3	3	3	3	0
2000	53	LITCHI001586	LITCHI020817	5	5	1	1	0
2000	53	LITCHI001700	LITCHI016337	5	5	4	4	0
2000	53	LITCHI001720	LITCHI009460	2	2	2	2	0
2000	53	LITCHI001740	LITCHI010669	3	3	3	3	0
2000	53	LITCHI001907	LITCHI004066	5	5	1	1	0
2000	53	LITCHI001963	LITCHI022014	3	3	1	1	0
2000	53	LITCHI002037	LITCHI006814	3	3	4	4	0
2000	53	LITCHI002054	LITCHI017672	4	4	5	5	0
2000	53	LITCHI002106	LITCHI018435	4	4	3	3	0
2000	53	LITCHI002257	LITCHI001283	5	5	1	1	0
2000	53	LITCHI002320	LITCHI015037	4	4	2	2	0
2000	53	LITCHI002792	LITCHI014785	3	3	2	2	0
2000	53	LITCHI002968	LITCHI025717	2	2	4	4	0
2000	53	LITCHI003043	LITCHI010457	1	1	5	5	0
2000	53	LITCHI003044	LITCHI017536	2	2	5	5	0
2000	53	LITCHI003307	LITCHI006351	3	3	3	3	0
2000	53	LITCHI003370	LITCHI005703	3	3	1	1	0
2000	53	LITCHI003383	LITCHI015959	5	5	1	1	0
2000	53	LITCHI003388	LITCHI023384	5	5	1	1	0
2000	53	LITCHI003396	LITCHI018043	5	5	4	4	0
2000	53	LITCHI003441	LITCHI024817	2	2	1	1	0
2000	53	LITCHI003595	LITCHI012706	3	3	1	1	0
2000	53	LITCHI003607	LITCHI017164	5	5	4	4	0
2000	53	LITCHI003679	LITCHI009783	4	4	3	3	0
2000	53	LITCHI003689	LITCHI025688	4	4	3	3	0
2000	53	LITCHI003717	LITCHI026014	4	4	5	5	0
2000	53	LITCHI003760	LITCHI009943	3	3	1	1	0
2000	53	LITCHI003790	LITCHI015949	5	5	1	1	0
2000	53	LITCHI003915	LITCHI012646	4	4	1	1	0
2000	53	LITCHI003959	LITCHI014858	5	5	1	1	0
2000	53	LITCHI003963	LITCHI011144	2	2	3	3	0
2000	53	LITCHI003969	LITCHI014398	5	5	1	1	0
2000	53	LITCHI004148	LITCHI027651	2	2	2	2	0
2000	53	LITCHI004175	LITCHI000092	4	4	1	1	0
2000	53	LITCHI004176	LITCHI022622	3	3	5	5	0
2000	53	LITCHI004252	LITCHI022617	4	4	4	4	0
2000	53	LITCHI004269	LITCHI024364	3	3	5	5	0
2000	53	LITCHI004270	LITCHI029372	3	3	3	3	0
2000	53	LITCHI004342	LITCHI019236	2	2	2	2	0
2000	53	LITCHI004353	LITCHI026180	5	5	3	3	0
2000	53	LITCHI004354	LITCHI023839	5	5	4	4	0
2000	53	LITCHI004419	LITCHI020290	3	3	2	2	0
2000	53	LITCHI004561	LITCHI012327	2	2	1	1	0
2000	53	LITCHI004615	LITCHI022972	4	4	1	1	0
2000	53	LITCHI004785	LITCHI011517	4	4	4	4	0
2000	53	LITCHI004913	LITCHI020899	4	4	2	2	0
2000	53	LITCHI004951	LITCHI011162	4	4	3	3	0
2000	53	LITCHI005027	LITCHI005222	5	5	5	5	0
2000	53	LITCHI005164	LITCHI018004	4	4	1	1	0
2000	53	LITCHI005223	LITCHI018906	4	4	5	5	0
2000	53	LITCHI005329	LITCHI026905	2	2	3	3	0
2000	53	LITCHI005480	LITCHI029241	4	4	5	5	0
2000	53	LITCHI005487	LITCHI025978	2	2	1	1	0
2000	53	LITCHI005503	LITCHI013245	3	3	1	1	0
2000	53	LITCHI005518	LITCHI004929	5	5	4	4	0
2000	53	LITCHI005578	LITCHI016398	4	4	3	3	0
2000	53	LITCHI005661	LITCHI004305	4	4	4	4	0
2000	53	LITCHI005733	LITCHI026019	3	3	2	2	0
2000	53	LITCHI005742	LITCHI026535	5	5	1	1	0
2000	53	LITCHI005838	LITCHI029028	3	3	1	1	0
2000	53	LITCHI005897	LITCHI019065	3	3	2	2	0
2000	53	LITCHI005930	LITCHI024518	1	1	1	1	0
2000	53	LITCHI005940	LITCHI007094	3	3	5	5	0
2000	53	LITCHI005980	LITCHI024810	5	5	3	3	0
2000	53	LITCHI006075	LITCHI029127	3	3	3	3	0
2000	53	LITCHI006325	LITCHI023878	5	5	1	1	0
2000	53	LITCHI006361	LITCHI005776	3	3	1	1	0
2000	53	LITCHI006468	LITCHI007329	5	5	2	2	0
2000	53	LITCHI006597	LITCHI021322	4	4	5	5	0
2000	53	LITCHI006733	LITCHI019388	5	5	4	4	0
2000	53	LITCHI006889	LITCHI005337	2	2	4	4	0
2000	53	LITCHI006896	LITCHI006210	1	1	2	2	0
2000	53	LITCHI006931	LITCHI023925	5	5	1	1	0
2000	53	LITCHI006951	LITCHI026551	4	4	4	4	0
2000	53	LITCHI006954	LITCHI023714	3	3	1	1	0
2000	53	LITCHI006962	LITCHI017630	5	5	2	2	0
2000	53	LITCHI007091	LITCHI011881	2	2	3	3	0
2000	53	LITCHI007169	LITCHI000895	1	1	3	3	0
2000	53	LITCHI007195	LITCHI019843	4	4	1	1	0
2000	53	LITCHI007215	LITCHI016558	3	3	3	3	0
2000	53	LITCHI007459	LITCHI018240	1	1	5	5	0
2000	53	LITCHI007647	LITCHI005899	4	4	2	2	0
2000	53	LITCHI007692	LITCHI024320	5	5	1	1	0
2000	53	LITCHI007923	LITCHI011471	5	5	5	5	0
2000	53	LITCHI007954	LITCHI028656	1	1	4	4	0
2000	53	LITCHI008053	LITCHI020092	3	3	1	1	0
2000	53	LITCHI008116	LITCHI016768	4	4	2	2	0
2000	53	LITCHI008251	LITCHI025937	2	2	1	1	0
2000	53	LITCHI008313	LITCHI001074	2	2	2	2	0
2000	53	LITCHI008323	LITCHI029672	2	2	3	3	0
2000	53	LITCHI008324	LITCHI007790	3	3	1	1	0
2000	53	LITCHI008481	LITCHI001289	5	5	3	3	0
2000	53	LITCHI008540	LITCHI004243	3	3	2	2	0
2000	53	LITCHI008665	LITCHI020983	3	3	2	2	0
2000	53	LITCHI008680	LITCHI001943	4	4	1	1	0
2000	53	LITCHI008794	LITCHI001701	5	5	4	4	0
2000	53	LITCHI008825	LITCHI021445	4	4	2	2	0
2000	53	LITCHI009008	LITCHI009028	1	1	5	5	0
2000	53	LITCHI009073	LITCHI001275	3	3	2	2	0
2000	53	LITCHI009126	LITCHI022430	5	5	2	2	0
2000	53	LITCHI009142	LITCHI024769	3	3	4	4	0
2000	53	LITCHI009341	LITCHI022877	3	3	5	5	0
2000	53	LITCHI009348	LITCHI021084	5	5	3	3	0
2000	53	LITCHI009350	LITCHI009552	4	4	4	4	0
2000	53	LITCHI009353	LITCHI026466	5	5	3	3	0
2000	53	LITCHI009467	LITCHI028859	3	3	5	5	0
2000	53	LITCHI009699	LITCHI025342	2	2	3	3	0
2000	53	LITCHI009710	LITCHI027465	3	3	5	5	0
2000	53	LITCHI009711	LITCHI025177	5	5	5	5	0
2000	53	LITCHI009755	LITCHI012533	3	3	4	4	0
2000	53	LITCHI009827	LITCHI031089	4	4	4	4	0
2000	53	LITCHI009937	LITCHI023290	5	5	1	1	0
2000	53	LITCHI010045	LITCHI020726	3	3	5	5	0
2000	53	LITCHI010048	LITCHI020133	4	4	4	4	0
2000	53	LITCHI010247	LITCHI019300	5	5	2	2	0
2000	53	LITCHI010280	LITCHI010768	1	1	5	5	0
2000	53	LITCHI010370	LITCHI020680	5	5	1	1	0
2000	53	LITCHI010540	LITCHI024768	5	5	3	3	0
2000	53	LITCHI010548	LITCHI002273	5	5	1	1	0
2000	53	LITCHI010569	LITCHI023862	4	4	4	4	0
2000	53	LITCHI010675	LITCHI001046	1	1	5	5	0
2000	53	LITCHI010839	LITCHI001558	5	5	1	1	0
2000	53	LITCHI010862	LITCHI029035	5	5	1	1	0
2000	53	LITCHI010900	LITCHI012566	4	4	4	4	0
2000	53	LITCHI010945	LITCHI025865	2	2	4	4	0
2000	53	LITCHI011033	LITCHI020982	3	3	2	2	0
2000	53	LITCHI011075	LITCHI026050	2	2	5	5	0
2000	53	LITCHI011142	LITCHI015679	3	3	2	2	0
2000	53	LITCHI011244	LITCHI020556	2	2	4	4	0
2000	53	LITCHI011273	LITCHI012274	3	3	1	1	0
2000	53	LITCHI011349	LITCHI023648	4	4	1	1	0
2000	53	LITCHI011380	LITCHI023402	3	3	1	1	0
2000	53	LITCHI011490	LITCHI016723	5	5	1	1	0
2000	53	LITCHI011750	LITCHI018546	2	2	5	5	0
2000	53	LITCHI011826	LITCHI022675	4	4	4	4	0
2000	53	LITCHI012315	LITCHI006104	2	2	2	2	0
2000	53	LITCHI012388	LITCHI006920	5	5	1	1	0
2000	53	LITCHI012392	LITCHI016520	3	3	2	2	0
2000	53	LITCHI012463	LITCHI013090	3	3	3	3	0
2000	53	LITCHI012558	LITCHI012845	5	5	4	4	0
2000	53	LITCHI012577	LITCHI016592	3	3	3	3	0
2000	53	LITCHI012621	LITCHI008741	3	3	1	1	0
2000	53	LITCHI012746	LITCHI026117	5	5	4	4	0
2000	53	LITCHI013117	LITCHI026038	1	1	2	2	0
2000	53	LITCHI013195	LITCHI002351	2	2	4	4	0
2000	53	LITCHI013258	LITCHI001230	5	5	5	5	0
2000	53	LITCHI013278	LITCHI013061	3	3	3	3	0
2000	53	LITCHI013501	LITCHI027647	3	3	5	5	0
2000	53	LITCHI013515	LITCHI016470	4	4	3	3	0
2000	53	LITCHI013911	LITCHI000859	5	5	1	1	0
2000	53	LITCHI014370	LITCHI018538	2	2	4	4	0
2000	53	LITCHI014409	LITCHI012914	1	1	2	2	0
2000	53	LITCHI014536	LITCHI029516	2	2	4	4	0
2000	53	LITCHI014631	LITCHI018070	2	2	3	3	0
2000	53	LITCHI014755	LITCHI022749	4	4	2	2	0
2000	53	LITCHI014829	LITCHI018272	3	3	5	5	0
2000	53	LITCHI014864	LITCHI031674	2	2	4	4	0
2000	53	LITCHI014901	LITCHI005103	3	3	3	3	0
2000	53	LITCHI014978	LITCHI028774	5	5	2	2	0
2000	53	LITCHI015086	LITCHI010950	2	2	4	4	0
2000	53	LITCHI015122	LITCHI019205	3	3	1	1	0
2000	53	LITCHI015333	LITCHI020832	4	4	4	4	0
2000	53	LITCHI015336	LITCHI022444	2	2	3	3	0
2000	53	LITCHI015376	LITCHI025437	4	4	3	3	0
2000	53	LITCHI015377	LITCHI026724	3	3	5	5	0
2000	53	LITCHI015508	LITCHI023710	5	5	1	1	0
2000	53	LITCHI015531	LITCHI001932	2	2	2	2	0
2000	53	LITCHI015548	LITCHI019629	4	4	3	3	0
2000	53	LITCHI015963	LITCHI021047	3	3	4	4	0
2000	53	LITCHI015971	LITCHI022424	3	3	4	4	0
2000	53	LITCHI016018	LITCHI012368	3	3	1	1	0
2000	53	LITCHI016216	LITCHI016034	2	2	3	3	0
2000	53	LITCHI016296	LITCHI010841	2	2	5	5	0
2000	53	LITCHI016360	LITCHI009517	2	2	2	2	0
2000	53	LITCHI016365	LITCHI000423	1	1	4	4	0
2000	53	LITCHI016611	LITCHI009406	5	5	1	1	0
2000	53	LITCHI016642	LITCHI003892	3	3	1	1	0
2000	53	LITCHI016685	LITCHI007885	4	4	5	5	0
2000	53	LITCHI016839	LITCHI015141	2	2	3	3	0
2000	53	LITCHI016859	LITCHI010292	4	4	4	4	0
2000	53	LITCHI016977	LITCHI016842	5	5	4	4	0
2000	53	LITCHI017049	LITCHI026837	3	3	2	2	0
2000	53	LITCHI017106	LITCHI030839	2	2	4	4	0
2000	53	LITCHI017126	LITCHI007951	5	5	1	1	0
2000	53	LITCHI017190	LITCHI006317	3	3	5	5	0
2000	53	LITCHI017389	LITCHI006635	2	2	4	4	0
2000	53	LITCHI017520	LITCHI008125	3	3	5	5	0
2000	53	LITCHI017545	LITCHI011081	4	4	5	5	0
2000	53	LITCHI017551	LITCHI004463	3	3	3	3	0
2000	53	LITCHI017609	LITCHI029759	2	2	3	3	0
2000	53	LITCHI017676	LITCHI011076	5	5	1	1	0
2000	53	LITCHI017913	LITCHI016423	4	4	4	4	0
2000	53	LITCHI018075	LITCHI010916	2	2	3	3	0
2000	53	LITCHI018147	LITCHI004383	4	4	4	4	0
2000	53	LITCHI018219	LITCHI013865	3	3	1	1	0
2000	53	LITCHI018281	LITCHI008864	4	4	1	1	0
2000	53	LITCHI018353	LITCHI010214	5	5	5	5	0
2000	53	LITCHI018359	LITCHI016714	5	5	2	2	0
2000	53	LITCHI018600	LITCHI013798	5	5	1	1	0
2000	53	LITCHI018602	LITCHI002568	5	5	4	4	0
2000	53	LITCHI018616	LITCHI003332	3	3	4	4	0
2000	53	LITCHI018664	LITCHI027122	4	4	4	4	0
2000	53	LITCHI018672	LITCHI002013	3	3	1	1	0
2000	53	LITCHI018759	LITCHI001090	2	2	3	3	0
2000	53	LITCHI018804	LITCHI019146	5	5	2	2	0
2000	53	LITCHI018831	LITCHI025838	3	3	4	4	0
2000	53	LITCHI018863	LITCHI018464	4	4	3	3	0
2000	53	LITCHI018926	LITCHI015230	3	3	2	2	0
2000	53	LITCHI019061	LITCHI007216	3	3	5	5	0
2000	53	LITCHI019196	LITCHI010748	4	4	1	1	0
2000	53	LITCHI019253	LITCHI026401	5	5	3	3	0
2000	53	LITCHI019308	LITCHI010729	5	5	5	5	0
2000	53	LITCHI019332	LITCHI016135	2	2	2	2	0
2000	53	LITCHI019379	LITCHI018518	5	5	4	4	0
2000	53	LITCHI019480	LITCHI003002	2	2	1	1	0
2000	53	LITCHI019499	LITCHI026347	5	5	2	2	0
2000	53	LITCHI019504	LITCHI028008	5	5	1	1	0
2000	53	LITCHI019532	LITCHI010693	4	4	2	2	0
2000	53	LITCHI019601	LITCHI005310	2	2	5	5	0
2000	53	LITCHI019645	LITCHI022737	4	4	5	5	0
2000	53	LITCHI020277	LITCHI016096	3	3	4	4	0
2000	53	LITCHI020311	LITCHI015930	2	2	5	5	0
2000	53	LITCHI020383	LITCHI016143	2	2	2	2	0
2000	53	LITCHI020477	LITCHI004153	4	4	5	5	0
2000	53	LITCHI020505	LITCHI006100	4	4	1	1	0
2000	53	LITCHI020520	LITCHI001814	5	5	2	2	0
2000	53	LITCHI020527	LITCHI020029	5	5	2	2	0
2000	53	LITCHI020651	LITCHI026381	3	3	3	3	0
2000	53	LITCHI020695	LITCHI003123	4	4	2	2	0
2000	53	LITCHI020807	LITCHI020997	4	4	4	4	0
2000	53	LITCHI020829	LITCHI009315	3	3	2	2	0
2000	53	LITCHI020876	LITCHI014693	5	5	4	4	0
2000	53	LITCHI020918	LITCHI015225	3	3	4	4	0
2000	53	LITCHI021302	LITCHI015019	3	3	3	3	0
2000	53	LITCHI021494	LITCHI023948	1	1	2	2	0
2000	53	LITCHI021496	LITCHI011648	2	2	2	2	0
2000	53	LITCHI021534	LITCHI020050	3	3	4	4	0
2000	53	LITCHI021682	LITCHI027591	5	5	4	4	0
2000	53	LITCHI021696	LITCHI012064	4	4	3	3	0
2000	53	LITCHI021856	LITCHI026133	3	3	5	5	0
2000	53	LITCHI021860	LITCHI027775	2	2	2	2	0
2000	53	LITCHI021911	LITCHI001729	1	1	2	2	0
2000	53	LITCHI021946	LITCHI018220	5	5	2	2	0
2000	53	LITCHI021972	LITCHI001593	2	2	3	3	0
2000	53	LITCHI022002	LITCHI007260	4	4	2	2	0
2000	53	LITCHI022037	LITCHI005508	4	4	5	5	0
2000	53	LITCHI022038	LITCHI001382	5	5	3	3	0
2000	53	LITCHI022101	LITCHI011538	3	3	4	4	0
2000	53	LITCHI022112	LITCHI014910	5	5	2	2	0
2000	53	LITCHI022178	LITCHI019462	4	4	3	3	0
2000	53	LITCHI022463	LITCHI018044	3	3	4	4	0
2000	53	LITCHI022465	LITCHI020186	3	3	5	5	0
2000	53	LITCHI022489	LITCHI018779	2	2	1	1	0
2000	53	LITCHI022791	LITCHI015359	4	4	2	2	0
2000	53	LITCHI022796	LITCHI022427	2	2	4	4	0
2000	53	LITCHI022826	LITCHI020402	5	5	3	3	0
2000	53	LITCHI022837	LITCHI012884	5	5	4	4	0
2000	53	LITCHI022910	LITCHI020657	3	3	2	2	0
2000	53	LITCHI022926	LITCHI020077	3	3	2	2	0
2000	53	LITCHI022938	LITCHI027333	5	5	1	1	0
2000	53	LITCHI022975	LITCHI016702	5	5	5	5	0
2000	53	LITCHI023056	LITCHI001872	2	2	2	2	0
2000	53	LITCHI023057	LITCHI031091	5	5	2	2	0
2000	53	LITCHI023140	LITCHI027253	1	1	4	4	0
2000	53	LITCHI023310	LITCHI002058	3	3	4	4	0
2000	53	LITCHI023330	LITCHI021817	5	5	1	1	0
2000	53	LITCHI023391	LITCHI030216	5	5	2	2	0
2000	53	LITCHI023433	LITCHI024773	4	4	1	1	0
2000	53	LITCHI023544	LITCHI027018	2	2	2	2	0
2000	53	LITCHI024008	LITCHI025176	4	4	2	2	0
2000	53	LITCHI024062	LITCHI028527	2	2	5	5	0
2000	53	LITCHI024146	LITCHI023349	2	2	3	3	0
2000	53	LITCHI024182	LITCHI001936	5	5	2	2	0
2000	53	LITCHI024211	LITCHI013321	2	2	2	2	0
2000	53	LITCHI024298	LITCHI001912	2	2	1	1	0
2000	53	LITCHI024307	LITCHI011149	3	3	4	4	0
2000	53	LITCHI024365	LITCHI025085	3	3	1	1	0
2000	53	LITCHI024750	LITCHI005921	5	5	2	2	0
2000	53	LITCHI024918	LITCHI027526	5	5	3	3	0
2000	53	LITCHI024935	LITCHI020078	3	3	3	3	0
2000	53	LITCHI025120	LITCHI020565	1	1	1	1	0
2000	53	LITCHI025141	LITCHI006329	4	4	2	2	0
2000	53	LITCHI025328	LITCHI009089	2	2	1	1	0
2000	53	LITCHI025528	LITCHI012651	5	5	4	4	0
2000	53	LITCHI025577	LITCHI023593	1	1	3	3	0
2000	53	LITCHI025618	LITCHI001436	5	5	4	4	0
2000	53	LITCHI025666	LITCHI022347	4	4	5	5	0
2000	53	LITCHI025695	LITCHI014319	3	3	3	3	0
2000	53	LITCHI025727	LITCHI006476	1	1	4	4	0
2000	53	LITCHI025940	LITCHI005398	3	3	5	5	0
2000	53	LITCHI026126	LITCHI011074	4	4	3	3	0
2000	53	LITCHI026165	LITCHI009522	5	5	2	2	0
2000	53	LITCHI026286	LITCHI025383	3	3	4	4	0
2000	53	LITCHI026424	LITCHI029036	4	4	3	3	0
2000	53	LITCHI026453	LITCHI030145	5	5	1	1	0
2000	53	LITCHI026454	LITCHI010558	5	5	5	5	0
2000	53	LITCHI026528	LITCHI007270	3	3	5	5	0
2000	53	LITCHI026579	LITCHI007999	4	4	2	2	0
2000	53	LITCHI026584	LITCHI013285	2	2	4	4	0
2000	53	LITCHI026665	LITCHI002283	5	5	3	3	0
2000	53	LITCHI026773	LITCHI020018	5	5	2	2	0
2000	53	LITCHI026781	LITCHI002186	2	2	4	4	0
2000	53	LITCHI026812	LITCHI016311	5	5	4	4	0
2000	53	LITCHI026831	LITCHI027404	3	3	1	1	0
2000	53	LITCHI027172	LITCHI014640	4	4	1	1	0
2000	53	LITCHI027179	LITCHI007231	4	4	3	3	0
2000	53	LITCHI027304	LITCHI003674	3	3	1	1	0
2000	53	LITCHI027338	LITCHI020992	4	4	1	1	0
2000	53	LITCHI027345	LITCHI025908	4	4	2	2	0
2000	53	LITCHI027396	LITCHI030051	2	2	3	3	0
2000	53	LITCHI027658	LITCHI015108	5	5	2	2	0
2000	53	LITCHI027700	LITCHI007277	5	5	3	3	0
2000	53	LITCHI027772	LITCHI018502	2	2	1	1	0
2000	53	LITCHI027835	LITCHI011277	4	4	4	4	0
2000	53	LITCHI027843	LITCHI006655	5	5	2	2	0
2000	53	LITCHI027850	LITCHI005567	5	5	2	2	0
2000	53	LITCHI027861	LITCHI022058	5	5	4	4	0
2000	53	LITCHI027909	LITCHI011183	3	3	4	4	0
2000	53	LITCHI028227	LITCHI012707	2	2	2	2	0
2000	53	LITCHI028586	LITCHI013945	5	5	2	2	0
2000	53	LITCHI028644	LITCHI019087	5	5	2	2	0
2000	53	LITCHI028775	LITCHI027287	4	4	4	4	0
2000	53	LITCHI028800	LITCHI017289	4	4	3	3	0
2000	53	LITCHI028842	LITCHI005825	2	2	1	1	0
2000	53	LITCHI028872	LITCHI002264	4	4	3	3	0
2000	53	LITCHI028940	LITCHI008695	3	3	2	2	0
2000	53	LITCHI028944	LITCHI006232	1	1	2	2	0
2000	53	LITCHI028954	LITCHI008107	1	1	3	3	0
2000	53	LITCHI028979	LITCHI003113	3	3	4	4	0
2000	53	LITCHI029074	LITCHI009330	5	5	1	1	0
2000	53	LITCHI029086	LITCHI002011	5	5	4	4	0
2000	53	LITCHI029103	LITCHI011591	3	3	3	3	0
2000	53	LITCHI029117	LITCHI008518	2	2	2	2	0
2000	53	LITCHI029133	LITCHI017562	5	5	4	4	0
2000	53	LITCHI029205	LITCHI024830	1	1	1	1	0
2000	53	LITCHI029254	LITCHI005359	4	4	4	4	0
2000	53	LITCHI029305	LITCHI027127	3	3	3	3	0
2000	53	LITCHI029340	LITCHI025136	3	3	4	4	0
2000	53	LITCHI029342	LITCHI005684	4	4	3	3	0
2000	53	LITCHI029394	LITCHI025685	3	3	2	2	0
2000	53	LITCHI029472	LITCHI028705	2	2	4	4	0
2000	53	LITCHI029473	LITCHI010939	2	2	3	3	0
2000	53	LITCHI029534	LITCHI025815	3	3	3	3	0
2000	53	LITCHI029631	LITCHI022476	4	4	5	5	0
2000	53	LITCHI029641	LITCHI019159	2	2	4	4	0
2000	53	LITCHI029907	LITCHI026408	1	1	4	4	0
2000	53	LITCHI029915	LITCHI008539	5	5	1	1	0
2000	53	LITCHI030483	LITCHI030740	5	5	1	1	0
2000	53	LITCHI030761	LITCHI021957	5	5	3	3	0
2000	53	LITCHI030820	LITCHI029282	3	3	5	5	0
2000	53	LITCHI030932	LITCHI002452	5	5	2	2	0
2000	53	LITCHI031057	LITCHI004202	5	5	1	1	0
2000	53	LITCHI031193	LITCHI021639	3	3	5	5	0
2000	53	LITCHI031585	LITCHI022815	2	2	4	4	0
2000	53	LITCHI031673	LITCHI007890	5	5	2	2	0
2000	53	LITCHI031747	LITCHI011974	2	2	4	4	0
2000	53	LITCHI031773	LITCHI025594	3	3	3	3	0
2000	54	LITCHI000113	LITCHI009846	1	1	5	5	0
2000	54	LITCHI000429	LITCHI010438	3	3	4	4	0
2000	54	LITCHI000477	LITCHI014221	2	2	3	3	0
2000	54	LITCHI000484	LITCHI012015	2	2	5	5	0
2000	54	LITCHI000485	LITCHI007060	3	3	4	4	0
2000	54	LITCHI000487	LITCHI017542	3	3	4	4	0
2000	54	LITCHI000600	LITCHI028814	3	3	2	2	0
2000	54	LITCHI000698	LITCHI011884	2	2	3	3	0
2000	54	LITCHI001292	LITCHI010169	1	1	4	4	0
2000	54	LITCHI001564	LITCHI028745	3	3	3	3	0
2000	54	LITCHI001586	LITCHI017412	5	5	1	1	0
2000	54	LITCHI001700	LITCHI025354	5	5	4	4	0
2000	54	LITCHI001720	LITCHI001566	2	2	2	2	0
2000	54	LITCHI001740	LITCHI004188	3	3	3	3	0
2000	54	LITCHI001907	LITCHI006183	5	5	1	1	0
2000	54	LITCHI001963	LITCHI008525	3	3	1	1	0
2000	54	LITCHI002037	LITCHI026996	3	3	4	4	0
2000	54	LITCHI002054	LITCHI006203	4	4	5	5	0
2000	54	LITCHI002106	LITCHI027216	4	4	3	3	0
2000	54	LITCHI002257	LITCHI003366	5	5	1	1	0
2000	54	LITCHI002320	LITCHI020247	4	4	2	2	0
2000	54	LITCHI002792	LITCHI017295	3	3	2	2	0
2000	54	LITCHI002968	LITCHI025789	2	2	4	4	0
2000	54	LITCHI003043	LITCHI014093	1	1	5	5	0
2000	54	LITCHI003044	LITCHI021146	2	2	5	5	0
2000	54	LITCHI003307	LITCHI006241	3	3	3	3	0
2000	54	LITCHI003370	LITCHI025748	3	3	1	1	0
2000	54	LITCHI003383	LITCHI002927	5	5	1	1	0
2000	54	LITCHI003388	LITCHI018640	5	5	1	1	0
2000	54	LITCHI003396	LITCHI018655	5	5	4	4	0
2000	54	LITCHI003441	LITCHI021138	2	2	1	1	0
