gene_id	matrix_id	window_bp	fimo_p_threshold	site_present
LITCHI030334	MA2754.1	2000	0.0001	False
LITCHI030334	MA2755.1	2000	0.0001	False
LITCHI030334	MA2756.1	2000	0.0001	True
LITCHI030334	MA2757.1	2000	0.0001	True
LITCHI030334	MA2758.1	2000	0.0001	False
LITCHI030334	MA2759.1	2000	0.0001	False
LITCHI030334	MA2760.1	2000	0.0001	False
LITCHI030334	MA2761.1	2000	0.0001	False
LITCHI030334	MA2762.1	2000	0.0001	False
LITCHI030334	MA2746.1	2000	0.0001	False
LITCHI030334	MA2747.1	2000	0.0001	True
LITCHI030334	MA2748.1	2000	0.0001	False
LITCHI030334	MA2749.1	2000	0.0001	True
LITCHI030334	MA2750.1	2000	0.0001	False
LITCHI030334	MA2751.1	2000	0.0001	False
LITCHI030334	MA2752.1	2000	0.0001	False
LITCHI030334	MA2708.1	2000	0.0001	True
LITCHI030334	MA2709.1	2000	0.0001	False
LITCHI030334	MA2710.1	2000	0.0001	False
LITCHI030334	MA2711.1	2000	0.0001	False
LITCHI030334	MA2712.1	2000	0.0001	False
LITCHI030334	MA2713.1	2000	0.0001	True
LITCHI030334	MA2714.1	2000	0.0001	False
LITCHI030334	MA2715.1	2000	0.0001	False
LITCHI030334	MA2716.1	2000	0.0001	False
LITCHI030334	MA2717.1	2000	0.0001	False
LITCHI030334	MA2718.1	2000	0.0001	False
LITCHI030334	MA2719.1	2000	0.0001	False
LITCHI030334	MA2720.1	2000	0.0001	False
LITCHI030334	MA2721.1	2000	0.0001	False
LITCHI030334	MA2722.1	2000	0.0001	False
LITCHI030334	MA2723.1	2000	0.0001	False
LITCHI030334	MA2724.1	2000	0.0001	False
LITCHI030334	MA2725.1	2000	0.0001	True
LITCHI030334	MA2726.1	2000	0.0001	True
LITCHI030334	MA2727.1	2000	0.0001	True
LITCHI030334	MA2728.1	2000	0.0001	False
LITCHI030334	MA2729.1	2000	0.0001	True
LITCHI030334	MA2730.1	2000	0.0001	False
LITCHI030334	MA2731.1	2000	0.0001	True
LITCHI030334	MA2732.1	2000	0.0001	False
LITCHI030334	MA2733.1	2000	0.0001	False
LITCHI030334	MA2734.1	2000	0.0001	False
LITCHI030334	MA2735.1	2000	0.0001	False
LITCHI030334	MA2736.1	2000	0.0001	False
LITCHI030334	MA2737.1	2000	0.0001	False
LITCHI030334	MA2738.1	2000	0.0001	False
LITCHI030334	MA2739.1	2000	0.0001	False
LITCHI030334	MA2740.1	2000	0.0001	True
LITCHI030334	MA2741.1	2000	0.0001	True
LITCHI030334	MA2742.1	2000	0.0001	False
LITCHI030334	MA2743.1	2000	0.0001	False
LITCHI030334	MA2744.1	2000	0.0001	False
LITCHI030334	MA2745.1	2000	0.0001	True
LITCHI030334	MA2480.1	2000	0.0001	False
LITCHI030334	MA2640.1	2000	0.0001	True
LITCHI030334	MA2641.1	2000	0.0001	True
LITCHI030334	MA2642.1	2000	0.0001	True
LITCHI030334	MA2643.1	2000	0.0001	False
LITCHI030334	MA2644.1	2000	0.0001	False
LITCHI030334	MA2645.1	2000	0.0001	False
LITCHI030334	MA2646.1	2000	0.0001	False
LITCHI030334	MA2647.1	2000	0.0001	True
LITCHI030334	MA2648.1	2000	0.0001	False
LITCHI030334	MA2649.1	2000	0.0001	False
LITCHI030334	MA2650.1	2000	0.0001	False
LITCHI030334	MA2651.1	2000	0.0001	False
LITCHI030334	MA2652.1	2000	0.0001	False
LITCHI030334	MA2653.1	2000	0.0001	True
LITCHI030334	MA2654.1	2000	0.0001	False
LITCHI030334	MA2655.1	2000	0.0001	False
LITCHI030334	MA2656.1	2000	0.0001	True
LITCHI030334	MA2657.1	2000	0.0001	True
LITCHI030334	MA2658.1	2000	0.0001	True
LITCHI030334	MA2659.1	2000	0.0001	True
LITCHI030334	MA2660.1	2000	0.0001	True
LITCHI030334	MA2661.1	2000	0.0001	False
LITCHI030334	MA2662.1	2000	0.0001	False
LITCHI030334	MA2663.1	2000	0.0001	False
LITCHI030334	MA2664.1	2000	0.0001	False
LITCHI030334	MA2665.1	2000	0.0001	False
LITCHI030334	MA2666.1	2000	0.0001	False
LITCHI030334	MA2667.1	2000	0.0001	False
LITCHI030334	MA2668.1	2000	0.0001	False
LITCHI030334	MA2669.1	2000	0.0001	True
LITCHI030334	MA2670.1	2000	0.0001	True
LITCHI030334	MA2671.1	2000	0.0001	False
LITCHI030334	MA2672.1	2000	0.0001	False
LITCHI030334	MA2673.1	2000	0.0001	True
LITCHI030334	MA1811.3	2000	0.0001	False
LITCHI030334	MA1808.3	2000	0.0001	False
LITCHI030349	MA0021.1	2000	0.0001	False
LITCHI030349	MA0053.1	2000	0.0001	False
LITCHI030349	MA0064.1	2000	0.0001	False
LITCHI030349	MA0096.1	2000	0.0001	False
LITCHI030349	MA0097.1	2000	0.0001	False
LITCHI030349	MA0123.1	2000	0.0001	False
LITCHI030349	MA0128.1	2000	0.0001	True
LITCHI030349	MA0129.1	2000	0.0001	False
LITCHI030349	MA0561.1	2000	0.0001	False
LITCHI030349	MA0562.1	2000	0.0001	True
LITCHI030349	MA0567.1	2000	0.0001	False
LITCHI030349	MA0580.1	2000	0.0001	False
LITCHI030349	MA0590.1	2000	0.0001	False
LITCHI030349	MA0932.1	2000	0.0001	True
LITCHI030349	MA0933.1	2000	0.0001	True
LITCHI030349	MA0934.1	2000	0.0001	True
LITCHI030349	MA0935.1	2000	0.0001	False
LITCHI030349	MA0936.1	2000	0.0001	False
LITCHI030349	MA0937.1	2000	0.0001	False
LITCHI030349	MA0939.1	2000	0.0001	False
LITCHI030349	MA0946.1	2000	0.0001	False
LITCHI030349	MA0947.1	2000	0.0001	False
LITCHI030349	MA0950.1	2000	0.0001	False
LITCHI030349	MA0951.1	2000	0.0001	False
LITCHI030349	MA0952.1	2000	0.0001	False
LITCHI030349	MA0957.1	2000	0.0001	False
LITCHI030349	MA0958.1	2000	0.0001	False
LITCHI030349	MA0959.1	2000	0.0001	False
LITCHI030349	MA0960.1	2000	0.0001	False
LITCHI030349	MA0963.1	2000	0.0001	False
LITCHI030349	MA0967.1	2000	0.0001	False
LITCHI030349	MA0975.1	2000	0.0001	False
LITCHI030349	MA0977.1	2000	0.0001	True
LITCHI030349	MA0978.1	2000	0.0001	False
LITCHI030349	MA0986.1	2000	0.0001	False
LITCHI030349	MA1007.1	2000	0.0001	False
LITCHI030349	MA1009.1	2000	0.0001	False
LITCHI030349	MA1013.1	2000	0.0001	False
LITCHI030349	MA1014.1	2000	0.0001	False
LITCHI030349	MA1020.1	2000	0.0001	False
LITCHI030349	MA1023.1	2000	0.0001	False
LITCHI030349	MA1028.1	2000	0.0001	False
LITCHI030349	MA1033.1	2000	0.0001	False
LITCHI030349	MA1034.1	2000	0.0001	False
LITCHI030349	MA1035.1	2000	0.0001	False
LITCHI030349	MA1046.1	2000	0.0001	True
LITCHI030349	MA1050.1	2000	0.0001	False
LITCHI030349	MA1051.1	2000	0.0001	False
LITCHI030349	MA1053.1	2000	0.0001	False
LITCHI030349	MA1066.1	2000	0.0001	False
LITCHI030349	MA1067.1	2000	0.0001	False
LITCHI030349	MA1075.1	2000	0.0001	False
LITCHI030349	MA1080.1	2000	0.0001	False
LITCHI030349	MA1084.1	2000	0.0001	False
LITCHI030349	MA1091.1	2000	0.0001	True
LITCHI030349	MA1095.1	2000	0.0001	False
LITCHI030349	MA1096.1	2000	0.0001	False
LITCHI030349	MA1097.1	2000	0.0001	False
LITCHI030349	MA1098.1	2000	0.0001	False
LITCHI030349	MA1161.1	2000	0.0001	True
LITCHI030349	MA1162.1	2000	0.0001	True
LITCHI030349	MA1221.1	2000	0.0001	False
LITCHI030349	MA1222.1	2000	0.0001	False
LITCHI030349	MA1225.1	2000	0.0001	False
LITCHI030349	MA1235.1	2000	0.0001	False
LITCHI030349	MA1242.1	2000	0.0001	False
LITCHI030349	MA1274.1	2000	0.0001	True
LITCHI030349	MA1290.1	2000	0.0001	False
LITCHI030349	MA1291.1	2000	0.0001	False
LITCHI030349	MA1309.1	2000	0.0001	True
LITCHI030349	MA1324.1	2000	0.0001	False
LITCHI030349	MA1328.1	2000	0.0001	True
LITCHI030349	MA1335.1	2000	0.0001	False
LITCHI030349	MA1339.1	2000	0.0001	True
LITCHI030349	MA1348.1	2000	0.0001	False
LITCHI030349	MA1350.1	2000	0.0001	False
LITCHI030349	MA1363.1	2000	0.0001	True
LITCHI030349	MA1373.1	2000	0.0001	True
LITCHI030349	MA1379.1	2000	0.0001	True
LITCHI030349	MA1380.1	2000	0.0001	True
LITCHI030349	MA1384.1	2000	0.0001	False
LITCHI030349	MA1402.1	2000	0.0001	True
LITCHI030349	MA1403.1	2000	0.0001	True
LITCHI030349	MA1404.1	2000	0.0001	True
LITCHI030349	MA1416.1	2000	0.0001	True
LITCHI030349	MA2055.1	2000	0.0001	True
LITCHI030349	MA2056.1	2000	0.0001	False
LITCHI030349	MA2057.1	2000	0.0001	False
LITCHI030349	MA2058.1	2000	0.0001	False
LITCHI030349	MA2059.1	2000	0.0001	False
LITCHI030349	MA2060.1	2000	0.0001	True
LITCHI030349	MA2061.1	2000	0.0001	True
LITCHI030349	MA2062.1	2000	0.0001	False
LITCHI030349	MA2063.1	2000	0.0001	False
LITCHI030349	MA2064.1	2000	0.0001	True
LITCHI030349	MA2065.1	2000	0.0001	True
LITCHI030349	MA2066.1	2000	0.0001	False
LITCHI030349	MA2067.1	2000	0.0001	True
LITCHI030349	MA2068.1	2000	0.0001	False
LITCHI030349	MA2069.1	2000	0.0001	False
LITCHI030349	MA2070.1	2000	0.0001	False
LITCHI030349	MA2071.1	2000	0.0001	False
LITCHI030349	MA2072.1	2000	0.0001	False
LITCHI030349	MA2073.1	2000	0.0001	False
LITCHI030349	MA2074.1	2000	0.0001	False
LITCHI030349	MA2075.1	2000	0.0001	True
LITCHI030349	MA2076.1	2000	0.0001	False
LITCHI030349	MA2077.1	2000	0.0001	False
LITCHI030349	MA2078.1	2000	0.0001	False
LITCHI030349	MA2079.1	2000	0.0001	False
LITCHI030349	MA2080.1	2000	0.0001	False
LITCHI030349	MA2081.1	2000	0.0001	False
LITCHI030349	MA2082.1	2000	0.0001	False
LITCHI030349	MA2083.1	2000	0.0001	False
LITCHI030349	MA2084.1	2000	0.0001	False
LITCHI030349	MA2085.1	2000	0.0001	False
LITCHI030349	MA2086.1	2000	0.0001	True
LITCHI030349	MA2087.1	2000	0.0001	True
LITCHI030349	MA2088.1	2000	0.0001	False
LITCHI030349	MA2089.1	2000	0.0001	False
LITCHI030349	MA2090.1	2000	0.0001	False
LITCHI030349	MA2091.1	2000	0.0001	False
LITCHI030349	MA2092.1	2000	0.0001	True
LITCHI030349	MA1732.1	2000	0.0001	False
LITCHI030349	MA1686.1	2000	0.0001	False
LITCHI030349	MA1687.1	2000	0.0001	False
LITCHI030349	MA1734.1	2000	0.0001	False
LITCHI030349	MA1741.1	2000	0.0001	False
LITCHI030349	MA1746.1	2000	0.0001	False
LITCHI030349	MA1749.1	2000	0.0001	False
LITCHI030349	MA1750.1	2000	0.0001	False
LITCHI030349	MA1760.1	2000	0.0001	False
LITCHI030349	MA1783.1	2000	0.0001	True
LITCHI030349	MA1784.1	2000	0.0001	False
LITCHI030349	MA1788.1	2000	0.0001	False
LITCHI030349	MA1789.1	2000	0.0001	True
LITCHI030349	MA1790.1	2000	0.0001	True
LITCHI030349	MA1791.1	2000	0.0001	False
LITCHI030349	MA1792.1	2000	0.0001	False
LITCHI030349	MA1797.1	2000	0.0001	False
LITCHI030349	MA1800.1	2000	0.0001	False
LITCHI030349	MA2103.1	2000	0.0001	False
LITCHI030349	MA2104.1	2000	0.0001	True
LITCHI030349	MA2105.1	2000	0.0001	False
LITCHI030349	MA1818.1	2000	0.0001	False
LITCHI030349	MA2106.1	2000	0.0001	False
LITCHI030349	MA2342.1	2000	0.0001	False
LITCHI030349	MA2343.1	2000	0.0001	False
LITCHI030349	MA2345.1	2000	0.0001	False
LITCHI030349	MA2347.1	2000	0.0001	False
LITCHI030349	MA2348.1	2000	0.0001	True
LITCHI030349	MA2349.1	2000	0.0001	True
LITCHI030349	MA2350.1	2000	0.0001	False
LITCHI030349	MA2351.1	2000	0.0001	False
LITCHI030349	MA2353.1	2000	0.0001	True
LITCHI030349	MA2354.1	2000	0.0001	False
LITCHI030349	MA2355.1	2000	0.0001	False
LITCHI030349	MA2356.1	2000	0.0001	False
LITCHI030349	MA2357.1	2000	0.0001	False
LITCHI030349	MA2358.1	2000	0.0001	False
LITCHI030349	MA2359.1	2000	0.0001	False
LITCHI030349	MA2360.1	2000	0.0001	True
LITCHI030349	MA2361.1	2000	0.0001	False
LITCHI030349	MA2362.1	2000	0.0001	False
LITCHI030349	MA2364.1	2000	0.0001	False
LITCHI030349	MA2365.1	2000	0.0001	False
LITCHI030349	MA2366.1	2000	0.0001	False
LITCHI030349	MA2367.1	2000	0.0001	False
LITCHI030349	MA2368.1	2000	0.0001	False
LITCHI030349	MA2370.1	2000	0.0001	False
LITCHI030349	MA2371.1	2000	0.0001	False
LITCHI030349	MA2372.1	2000	0.0001	False
LITCHI030349	MA2373.1	2000	0.0001	False
LITCHI030349	MA2374.1	2000	0.0001	True
LITCHI030349	MA2375.1	2000	0.0001	False
LITCHI030349	MA2376.1	2000	0.0001	False
LITCHI030349	MA2377.1	2000	0.0001	False
LITCHI030349	MA2378.1	2000	0.0001	False
LITCHI030349	MA2379.1	2000	0.0001	False
LITCHI030349	MA2380.1	2000	0.0001	True
LITCHI030349	MA2381.1	2000	0.0001	False
LITCHI030349	MA2382.1	2000	0.0001	False
LITCHI030349	MA2383.1	2000	0.0001	False
LITCHI030349	MA2384.1	2000	0.0001	True
LITCHI030349	MA2386.1	2000	0.0001	False
LITCHI030349	MA2387.1	2000	0.0001	False
LITCHI030349	MA2388.1	2000	0.0001	False
LITCHI030349	MA2389.1	2000	0.0001	False
LITCHI030349	MA2390.1	2000	0.0001	False
LITCHI030349	MA2391.1	2000	0.0001	False
LITCHI030349	MA2392.1	2000	0.0001	False
LITCHI030349	MA2393.1	2000	0.0001	False
LITCHI030349	MA2394.1	2000	0.0001	False
LITCHI030349	MA2395.1	2000	0.0001	False
LITCHI030349	MA2396.1	2000	0.0001	True
LITCHI030349	MA2397.1	2000	0.0001	False
LITCHI030349	MA2398.1	2000	0.0001	False
LITCHI030349	MA2399.1	2000	0.0001	False
LITCHI030349	MA2400.1	2000	0.0001	False
LITCHI030349	MA2401.1	2000	0.0001	False
LITCHI030349	MA2402.1	2000	0.0001	False
LITCHI030349	MA2403.1	2000	0.0001	False
LITCHI030349	MA2404.1	2000	0.0001	False
LITCHI030349	MA2405.1	2000	0.0001	False
LITCHI030349	MA2406.1	2000	0.0001	True
LITCHI030349	MA2407.1	2000	0.0001	False
LITCHI030349	MA2408.1	2000	0.0001	False
LITCHI030349	MA2409.1	2000	0.0001	False
LITCHI030349	MA2410.1	2000	0.0001	False
LITCHI030349	MA2411.1	2000	0.0001	True
LITCHI030349	MA2412.1	2000	0.0001	False
LITCHI030349	MA2413.1	2000	0.0001	False
LITCHI030349	MA2414.1	2000	0.0001	False
LITCHI030349	MA2415.1	2000	0.0001	False
LITCHI030349	MA2416.1	2000	0.0001	False
LITCHI030349	MA2417.1	2000	0.0001	False
LITCHI030349	MA2418.1	2000	0.0001	False
LITCHI030349	MA2419.1	2000	0.0001	True
LITCHI030349	MA2420.1	2000	0.0001	True
LITCHI030349	MA2421.1	2000	0.0001	True
LITCHI030349	MA2422.1	2000	0.0001	True
LITCHI030349	MA2423.1	2000	0.0001	False
LITCHI030349	MA2424.1	2000	0.0001	False
LITCHI030349	MA2425.1	2000	0.0001	True
LITCHI030349	MA2426.1	2000	0.0001	False
LITCHI030349	MA2427.1	2000	0.0001	True
LITCHI030349	MA2428.1	2000	0.0001	False
LITCHI030349	MA2429.1	2000	0.0001	False
LITCHI030349	MA2430.1	2000	0.0001	True
LITCHI030349	MA2431.1	2000	0.0001	True
LITCHI030349	MA2433.1	2000	0.0001	True
LITCHI030349	MA2434.1	2000	0.0001	True
LITCHI030349	MA2435.1	2000	0.0001	True
LITCHI030349	MA2436.1	2000	0.0001	True
LITCHI030349	MA2437.1	2000	0.0001	False
LITCHI030349	MA2438.1	2000	0.0001	True
LITCHI030349	MA2439.1	2000	0.0001	False
LITCHI030349	MA2440.1	2000	0.0001	True
LITCHI030349	MA2441.1	2000	0.0001	True
LITCHI030349	MA2442.1	2000	0.0001	True
LITCHI030349	MA2443.1	2000	0.0001	False
LITCHI030349	MA2444.1	2000	0.0001	False
LITCHI030349	MA2445.1	2000	0.0001	True
LITCHI030349	MA2446.1	2000	0.0001	False
LITCHI030349	MA2448.1	2000	0.0001	True
LITCHI030349	MA2449.1	2000	0.0001	True
LITCHI030349	MA2450.1	2000	0.0001	True
LITCHI030349	MA2451.1	2000	0.0001	False
LITCHI030349	MA2452.1	2000	0.0001	False
LITCHI030349	MA2453.1	2000	0.0001	True
LITCHI030349	MA2454.1	2000	0.0001	False
LITCHI030349	MA2455.1	2000	0.0001	True
LITCHI030349	MA2005.2	2000	0.0001	False
LITCHI030349	MA1376.2	2000	0.0001	False
LITCHI030349	MA1751.2	2000	0.0001	False
LITCHI030349	MA0571.2	2000	0.0001	False
LITCHI030349	MA1377.2	2000	0.0001	False
LITCHI030349	MA0971.2	2000	0.0001	False
LITCHI030349	MA0976.3	2000	0.0001	False
LITCHI030349	MA0980.3	2000	0.0001	False
LITCHI030349	MA0992.3	2000	0.0001	False
LITCHI030349	MA0993.2	2000	0.0001	False
LITCHI030349	MA0994.3	2000	0.0001	False
LITCHI030349	MA0995.3	2000	0.0001	False
LITCHI030349	MA0997.2	2000	0.0001	False
LITCHI030349	MA0998.2	2000	0.0001	False
LITCHI030349	MA1000.3	2000	0.0001	False
LITCHI030349	MA1001.4	2000	0.0001	False
LITCHI030349	MA1004.2	2000	0.0001	False
LITCHI030349	MA1005.3	2000	0.0001	False
LITCHI030349	MA1008.2	2000	0.0001	False
LITCHI030349	MA1010.2	2000	0.0001	False
LITCHI030349	MA1032.2	2000	0.0001	False
LITCHI030349	MA1049.2	2000	0.0001	False
LITCHI030349	MA1218.2	2000	0.0001	False
LITCHI030349	MA1219.3	2000	0.0001	False
LITCHI030349	MA1220.2	2000	0.0001	False
LITCHI030349	MA1223.2	2000	0.0001	False
LITCHI030349	MA1226.2	2000	0.0001	False
LITCHI030349	MA1227.3	2000	0.0001	False
LITCHI030349	MA1228.2	2000	0.0001	False
LITCHI030349	MA1229.2	2000	0.0001	False
LITCHI030349	MA1230.2	2000	0.0001	False
LITCHI030349	MA1231.3	2000	0.0001	False
LITCHI030349	MA1232.2	2000	0.0001	False
LITCHI030349	MA1233.3	2000	0.0001	False
LITCHI030349	MA1234.2	2000	0.0001	False
LITCHI030349	MA1238.3	2000	0.0001	False
LITCHI030349	MA1239.2	2000	0.0001	False
LITCHI030349	MA1240.2	2000	0.0001	False
LITCHI030349	MA1241.2	2000	0.0001	False
LITCHI030349	MA1243.2	2000	0.0001	False
LITCHI030349	MA1244.2	2000	0.0001	False
LITCHI030349	MA1245.3	2000	0.0001	False
LITCHI030349	MA1246.2	2000	0.0001	False
LITCHI030349	MA1247.2	2000	0.0001	False
LITCHI030349	MA1248.2	2000	0.0001	False
LITCHI030349	MA1250.2	2000	0.0001	False
LITCHI030349	MA1251.2	2000	0.0001	False
LITCHI030349	MA1252.2	2000	0.0001	False
LITCHI030349	MA1253.2	2000	0.0001	False
LITCHI030349	MA1256.2	2000	0.0001	False
LITCHI030349	MA1257.2	2000	0.0001	False
LITCHI030349	MA1258.2	2000	0.0001	False
LITCHI030349	MA1259.2	2000	0.0001	False
LITCHI030349	MA1260.2	2000	0.0001	False
LITCHI030349	MA1261.2	2000	0.0001	False
LITCHI030349	MA1262.2	2000	0.0001	False
LITCHI030349	MA1263.2	2000	0.0001	False
LITCHI030349	MA1264.2	2000	0.0001	False
LITCHI030349	MA1265.3	2000	0.0001	False
LITCHI030349	MA1266.2	2000	0.0001	False
LITCHI030349	MA1424.2	2000	0.0001	False
LITCHI030349	MA1669.2	2000	0.0001	False
LITCHI030349	MA1670.2	2000	0.0001	False
LITCHI030349	MA1671.2	2000	0.0001	False
LITCHI030349	MA1679.2	2000	0.0001	False
LITCHI030349	MA1748.2	2000	0.0001	False
LITCHI030349	MA1752.2	2000	0.0001	False
LITCHI030349	MA1753.2	2000	0.0001	False
LITCHI030349	MA1754.2	2000	0.0001	False
LITCHI030349	MA1795.2	2000	0.0001	False
LITCHI030349	MA1804.2	2000	0.0001	False
LITCHI030349	MA1817.2	2000	0.0001	False
LITCHI030349	MA1819.2	2000	0.0001	False
LITCHI030349	MA1820.2	2000	0.0001	False
LITCHI030349	MA1821.2	2000	0.0001	False
LITCHI030349	MA1831.2	2000	0.0001	False
LITCHI030349	MA1832.2	2000	0.0001	False
LITCHI030349	MA1833.2	2000	0.0001	False
LITCHI030349	MA2011.2	2000	0.0001	False
LITCHI030349	MA2013.2	2000	0.0001	False
LITCHI030349	MA0564.2	2000	0.0001	False
LITCHI030349	MA0565.3	2000	0.0001	False
LITCHI030349	MA0581.2	2000	0.0001	False
LITCHI030349	MA1810.2	2000	0.0001	True
LITCHI030349	MA0942.2	2000	0.0001	False
LITCHI030349	MA0943.2	2000	0.0001	False
LITCHI030349	MA0944.2	2000	0.0001	False
LITCHI030349	MA1206.2	2000	0.0001	False
LITCHI030349	MA1685.2	2000	0.0001	False
LITCHI030349	MA1688.2	2000	0.0001	True
LITCHI030349	MA1689.2	2000	0.0001	False
LITCHI030349	MA1690.2	2000	0.0001	False
LITCHI030349	MA1691.2	2000	0.0001	False
LITCHI030349	MA1692.2	2000	0.0001	False
LITCHI030349	MA1693.2	2000	0.0001	False
LITCHI030349	MA1694.2	2000	0.0001	False
LITCHI030349	MA1695.2	2000	0.0001	False
LITCHI030349	MA1696.2	2000	0.0001	False
LITCHI030349	MA1697.2	2000	0.0001	False
LITCHI030349	MA1698.2	2000	0.0001	False
LITCHI030349	MA0582.2	2000	0.0001	False
LITCHI030349	MA0552.2	2000	0.0001	False
LITCHI030349	MA0560.2	2000	0.0001	True
LITCHI030349	MA0568.2	2000	0.0001	False
LITCHI030349	MA0569.2	2000	0.0001	False
LITCHI030349	MA0956.2	2000	0.0001	False
LITCHI030349	MA0961.2	2000	0.0001	False
LITCHI030349	MA0962.2	2000	0.0001	False
LITCHI030349	MA0964.3	2000	0.0001	True
LITCHI030349	MA0965.3	2000	0.0001	False
LITCHI030349	MA0966.2	2000	0.0001	False
LITCHI030349	MA1025.2	2000	0.0001	True
LITCHI030349	MA1061.2	2000	0.0001	True
LITCHI030349	MA1074.2	2000	0.0001	True
LITCHI030349	MA1357.2	2000	0.0001	False
LITCHI030349	MA1358.2	2000	0.0001	False
LITCHI030349	MA1359.3	2000	0.0001	False
LITCHI030349	MA1360.3	2000	0.0001	False
LITCHI030349	MA1361.2	2000	0.0001	True
LITCHI030349	MA1362.2	2000	0.0001	True
LITCHI030349	MA1364.2	2000	0.0001	True
LITCHI030349	MA1411.2	2000	0.0001	False
LITCHI030349	MA1412.2	2000	0.0001	False
LITCHI030349	MA1739.2	2000	0.0001	False
LITCHI030349	MA1740.2	2000	0.0001	True
LITCHI030349	MA1816.2	2000	0.0001	False
LITCHI030349	MA1834.2	2000	0.0001	True
LITCHI030349	MA0549.2	2000	0.0001	True
LITCHI030349	MA0550.3	2000	0.0001	False
LITCHI030349	MA1331.2	2000	0.0001	False
LITCHI030349	MA1332.2	2000	0.0001	False
LITCHI030349	MA1333.2	2000	0.0001	False
LITCHI030349	MA2014.2	2000	0.0001	False
LITCHI030349	MA0587.2	2000	0.0001	False
LITCHI030349	MA1019.2	2000	0.0001	False
LITCHI030349	MA1031.2	2000	0.0001	False
LITCHI030349	MA1054.2	2000	0.0001	False
LITCHI030349	MA1062.3	2000	0.0001	False
LITCHI030349	MA1063.2	2000	0.0001	False
LITCHI030349	MA1064.2	2000	0.0001	False
LITCHI030349	MA1065.3	2000	0.0001	False
LITCHI030349	MA1282.2	2000	0.0001	False
LITCHI030349	MA1283.2	2000	0.0001	False
LITCHI030349	MA1284.2	2000	0.0001	False
LITCHI030349	MA1285.2	2000	0.0001	False
LITCHI030349	MA1286.2	2000	0.0001	False
LITCHI030349	MA1287.2	2000	0.0001	False
LITCHI030349	MA1288.2	2000	0.0001	False
LITCHI030349	MA1289.2	2000	0.0001	False
LITCHI030349	MA1410.2	2000	0.0001	False
LITCHI030349	MA1428.2	2000	0.0001	False
LITCHI030349	MA1430.2	2000	0.0001	False
LITCHI030349	MA1828.2	2000	0.0001	False
LITCHI030349	MA1822.2	2000	0.0001	False
LITCHI030349	MA0570.3	2000	0.0001	False
LITCHI030349	MA0930.3	2000	0.0001	False
LITCHI030349	MA0931.2	2000	0.0001	False
LITCHI030349	MA0941.2	2000	0.0001	True
LITCHI030349	MA1338.3	2000	0.0001	False
LITCHI030349	MA1659.2	2000	0.0001	True
LITCHI030349	MA1344.2	2000	0.0001	False
LITCHI030349	MA1417.2	2000	0.0001	False
LITCHI030349	MA1745.2	2000	0.0001	True
LITCHI030349	MA0588.2	2000	0.0001	False
LITCHI030349	MA1047.3	2000	0.0001	False
LITCHI030349	MA1068.3	2000	0.0001	False
LITCHI030349	MA1069.3	2000	0.0001	False
LITCHI030349	MA1070.3	2000	0.0001	False
LITCHI030349	MA1336.2	2000	0.0001	False
LITCHI030349	MA1346.2	2000	0.0001	False
LITCHI030349	MA1835.2	2000	0.0001	False
LITCHI030349	MA0968.3	2000	0.0001	False
LITCHI030349	MA1349.2	2000	0.0001	False
LITCHI030349	MA1351.3	2000	0.0001	False
LITCHI030349	MA0551.2	2000	0.0001	False
LITCHI030349	MA1425.2	2000	0.0001	False
LITCHI030349	MA1343.2	2000	0.0001	False
LITCHI030349	MA1744.2	2000	0.0001	False
LITCHI030349	MA1803.2	2000	0.0001	False
LITCHI030349	MA1334.2	2000	0.0001	False
LITCHI030349	MA1337.2	2000	0.0001	True
LITCHI030349	MA1340.2	2000	0.0001	False
LITCHI030349	MA1341.2	2000	0.0001	False
LITCHI030349	MA1345.2	2000	0.0001	True
LITCHI030349	MA1743.2	2000	0.0001	True
LITCHI030349	MA2015.2	2000	0.0001	False
LITCHI030349	MA1156.2	2000	0.0001	True
LITCHI030349	MA1157.2	2000	0.0001	True
LITCHI030349	MA1158.2	2000	0.0001	True
LITCHI030349	MA1159.2	2000	0.0001	True
LITCHI030349	MA1160.2	2000	0.0001	True
LITCHI030349	MA1370.2	2000	0.0001	False
LITCHI030349	MA1371.2	2000	0.0001	True
LITCHI030349	MA1372.2	2000	0.0001	False
LITCHI030349	MA1374.2	2000	0.0001	True
LITCHI030349	MA1381.2	2000	0.0001	True
LITCHI030349	MA1405.2	2000	0.0001	False
LITCHI030349	MA1415.2	2000	0.0001	False
LITCHI030349	MA1736.2	2000	0.0001	False
LITCHI030349	MA1801.2	2000	0.0001	False
LITCHI030349	MA2052.2	2000	0.0001	False
LITCHI030349	MA2016.2	2000	0.0001	False
LITCHI030349	MA0969.2	2000	0.0001	False
LITCHI030349	MA0970.2	2000	0.0001	False
LITCHI030349	MA1197.2	2000	0.0001	False
LITCHI030349	MA1756.2	2000	0.0001	False
LITCHI030349	MA1809.2	2000	0.0001	False
LITCHI030349	MA1682.2	2000	0.0001	True
LITCHI030349	MA1813.2	2000	0.0001	False
LITCHI030349	MA1414.2	2000	0.0001	False
LITCHI030349	MA0938.3	2000	0.0001	False
LITCHI030349	MA1043.2	2000	0.0001	False
LITCHI030349	MA1044.2	2000	0.0001	False
LITCHI030349	MA1045.2	2000	0.0001	False
LITCHI030349	MA1427.3	2000	0.0001	False
