window_bp	replicate	candidate_gene_id	background_gene_id	candidate_expression_bin	background_expression_bin	candidate_gc_bin	background_gc_bin	manhattan_bin_distance
2000	65	LITCHI005012	LITCHI027348	5	5	1	1	0
2000	65	LITCHI005048	LITCHI011754	4	4	5	5	0
2000	65	LITCHI005234	LITCHI030744	3	3	4	4	0
2000	65	LITCHI005254	LITCHI029096	1	1	4	4	0
2000	65	LITCHI005454	LITCHI014415	5	5	5	5	0
2000	65	LITCHI005518	LITCHI002226	5	5	4	4	0
2000	65	LITCHI005805	LITCHI009145	3	3	4	4	0
2000	65	LITCHI005866	LITCHI005031	4	4	1	1	0
2000	65	LITCHI006337	LITCHI007063	3	3	3	3	0
2000	65	LITCHI006466	LITCHI018788	2	2	4	4	0
2000	65	LITCHI006481	LITCHI010307	3	3	5	5	0
2000	65	LITCHI006703	LITCHI015019	3	3	3	3	0
2000	65	LITCHI006920	LITCHI003263	5	5	1	1	0
2000	65	LITCHI006923	LITCHI010693	4	4	2	2	0
2000	65	LITCHI007095	LITCHI007529	3	3	1	1	0
2000	65	LITCHI007293	LITCHI017630	5	5	2	2	0
2000	65	LITCHI007341	LITCHI006716	2	2	5	5	0
2000	65	LITCHI007955	LITCHI030729	4	4	3	3	0
2000	65	LITCHI008095	LITCHI007983	4	4	1	1	0
2000	65	LITCHI008313	LITCHI004124	3	3	2	2	0
2000	65	LITCHI008330	LITCHI019270	1	1	3	3	0
2000	65	LITCHI008721	LITCHI019687	4	4	1	1	0
2000	65	LITCHI008817	LITCHI030204	4	4	1	1	0
2000	65	LITCHI008905	LITCHI018663	5	5	1	1	0
2000	65	LITCHI009437	LITCHI005392	4	4	3	3	0
2000	65	LITCHI009639	LITCHI015517	2	2	1	1	0
2000	65	LITCHI009696	LITCHI011522	3	3	2	2	0
2000	65	LITCHI010138	LITCHI010431	5	5	4	4	0
2000	65	LITCHI010273	LITCHI023259	5	5	3	3	0
2000	65	LITCHI010325	LITCHI024440	3	3	2	2	0
2000	65	LITCHI010434	LITCHI024892	3	3	1	1	0
2000	65	LITCHI010541	LITCHI028579	3	3	5	5	0
2000	65	LITCHI010704	LITCHI027895	3	3	3	3	0
2000	65	LITCHI010765	LITCHI015085	1	1	3	3	0
2000	65	LITCHI010845	LITCHI004358	5	5	1	1	0
2000	65	LITCHI010877	LITCHI017766	2	2	4	4	0
2000	65	LITCHI010987	LITCHI019027	2	2	3	3	0
2000	65	LITCHI011122	LITCHI012745	2	2	1	1	0
2000	65	LITCHI011195	LITCHI005886	1	1	5	5	0
2000	65	LITCHI011255	LITCHI027768	4	4	2	2	0
2000	65	LITCHI011424	LITCHI003946	2	2	1	1	0
2000	65	LITCHI011520	LITCHI019283	5	5	1	1	0
2000	65	LITCHI011536	LITCHI004491	3	3	4	4	0
2000	65	LITCHI011959	LITCHI030225	4	4	2	2	0
2000	65	LITCHI012432	LITCHI021951	5	5	1	1	0
2000	65	LITCHI012815	LITCHI007942	2	2	2	2	0
2000	65	LITCHI013088	LITCHI009426	3	3	1	1	0
2000	65	LITCHI013276	LITCHI003214	2	2	2	2	0
2000	65	LITCHI013379	LITCHI003266	3	3	4	4	0
2000	65	LITCHI013895	LITCHI007633	4	4	1	1	0
2000	65	LITCHI013915	LITCHI004201	4	4	4	4	0
2000	65	LITCHI013925	LITCHI001407	3	3	3	3	0
2000	65	LITCHI014256	LITCHI015065	3	3	5	5	0
2000	65	LITCHI014400	LITCHI011394	5	5	4	4	0
2000	65	LITCHI014480	LITCHI011626	4	4	3	3	0
2000	65	LITCHI014613	LITCHI024881	2	2	1	1	0
2000	65	LITCHI014624	LITCHI009338	5	5	2	2	0
2000	65	LITCHI014759	LITCHI021763	3	3	2	2	0
2000	65	LITCHI014813	LITCHI015930	2	2	5	5	0
2000	65	LITCHI014858	LITCHI009233	2	2	1	1	0
2000	65	LITCHI014914	LITCHI008702	2	2	1	1	0
2000	65	LITCHI015464	LITCHI013876	2	2	4	4	0
2000	65	LITCHI015702	LITCHI002191	3	3	5	5	0
2000	65	LITCHI015740	LITCHI010650	3	3	3	3	0
2000	65	LITCHI015950	LITCHI020180	3	3	1	1	0
2000	65	LITCHI015982	LITCHI018292	2	2	3	3	0
2000	65	LITCHI016077	LITCHI028822	2	2	2	2	0
2000	65	LITCHI016297	LITCHI009937	3	3	1	1	0
2000	65	LITCHI016340	LITCHI005842	5	5	3	3	0
2000	65	LITCHI016395	LITCHI006621	2	2	2	2	0
2000	65	LITCHI016580	LITCHI016803	2	2	1	1	0
2000	65	LITCHI016665	LITCHI010057	2	2	2	2	0
2000	65	LITCHI016846	LITCHI028554	2	2	3	3	0
2000	65	LITCHI016911	LITCHI022867	5	5	4	4	0
2000	65	LITCHI016917	LITCHI019193	1	1	3	3	0
2000	65	LITCHI016983	LITCHI002386	5	5	2	2	0
2000	65	LITCHI016994	LITCHI010921	5	5	5	5	0
2000	65	LITCHI017301	LITCHI005838	2	2	1	1	0
2000	65	LITCHI017310	LITCHI027602	4	4	1	1	0
2000	65	LITCHI017559	LITCHI024956	1	1	5	5	0
2000	65	LITCHI017561	LITCHI031869	1	1	4	4	0
2000	65	LITCHI017634	LITCHI026871	3	3	5	5	0
2000	65	LITCHI017733	LITCHI004452	2	2	3	3	0
2000	65	LITCHI017753	LITCHI020384	3	3	2	2	0
2000	65	LITCHI017862	LITCHI024877	3	3	2	2	0
2000	65	LITCHI017954	LITCHI009334	3	3	1	1	0
2000	65	LITCHI018073	LITCHI012263	2	2	4	4	0
2000	65	LITCHI018309	LITCHI028900	2	2	5	5	0
2000	65	LITCHI018384	LITCHI023452	4	4	3	3	0
2000	65	LITCHI018512	LITCHI022516	1	1	4	4	0
2000	65	LITCHI018722	LITCHI005961	2	2	1	1	0
2000	65	LITCHI019041	LITCHI026458	4	4	5	5	0
2000	65	LITCHI019076	LITCHI016194	1	1	2	2	0
2000	65	LITCHI019095	LITCHI022011	3	3	4	4	0
2000	65	LITCHI019186	LITCHI010377	2	2	1	1	0
2000	65	LITCHI019319	LITCHI008720	3	3	3	3	0
2000	65	LITCHI019420	LITCHI029533	2	2	4	4	0
2000	65	LITCHI019626	LITCHI027088	4	4	4	4	0
2000	65	LITCHI019664	LITCHI014218	4	4	4	4	0
2000	65	LITCHI019822	LITCHI027044	4	4	1	1	0
2000	65	LITCHI019823	LITCHI003526	4	4	4	4	0
2000	65	LITCHI019824	LITCHI012570	3	3	3	3	0
2000	65	LITCHI019857	LITCHI010940	3	3	3	3	0
2000	65	LITCHI019897	LITCHI003893	4	4	2	2	0
2000	65	LITCHI019913	LITCHI031186	4	4	3	3	0
2000	65	LITCHI020058	LITCHI018874	4	4	5	5	0
2000	65	LITCHI020557	LITCHI019653	2	2	5	5	0
2000	65	LITCHI020645	LITCHI001177	4	4	5	5	0
2000	65	LITCHI020862	LITCHI030969	4	4	4	4	0
2000	65	LITCHI021120	LITCHI009109	3	3	3	3	0
2000	65	LITCHI021264	LITCHI011141	3	3	3	3	0
2000	65	LITCHI021309	LITCHI004330	3	3	5	5	0
2000	65	LITCHI021546	LITCHI004132	4	4	1	1	0
2000	65	LITCHI021650	LITCHI000851	3	3	4	4	0
2000	65	LITCHI021828	LITCHI015683	5	5	4	4	0
2000	65	LITCHI021860	LITCHI019956	4	4	2	2	0
2000	65	LITCHI021914	LITCHI017126	3	3	1	1	0
2000	65	LITCHI022018	LITCHI003126	2	2	1	1	0
2000	65	LITCHI022605	LITCHI005856	5	5	4	4	0
2000	65	LITCHI022789	LITCHI017980	4	4	1	1	0
2000	65	LITCHI022817	LITCHI008917	2	2	1	1	0
2000	65	LITCHI023078	LITCHI019894	2	2	3	3	0
2000	65	LITCHI023108	LITCHI018945	5	5	1	1	0
2000	65	LITCHI023124	LITCHI019520	3	3	1	1	0
2000	65	LITCHI023129	LITCHI006984	4	4	3	3	0
2000	65	LITCHI023296	LITCHI008004	2	2	3	3	0
2000	65	LITCHI023464	LITCHI021862	1	1	3	3	0
2000	65	LITCHI023626	LITCHI019600	4	4	3	3	0
2000	65	LITCHI024578	LITCHI004382	2	2	3	3	0
2000	65	LITCHI024820	LITCHI030171	4	4	3	3	0
2000	65	LITCHI025047	LITCHI020250	5	5	3	3	0
2000	65	LITCHI025204	LITCHI015907	3	3	3	3	0
2000	65	LITCHI025238	LITCHI020740	2	2	2	2	0
2000	65	LITCHI025608	LITCHI005703	3	3	1	1	0
2000	65	LITCHI025819	LITCHI024406	3	3	4	4	0
2000	65	LITCHI025875	LITCHI018325	3	3	1	1	0
2000	65	LITCHI026128	LITCHI011457	4	4	5	5	0
2000	65	LITCHI026129	LITCHI018029	3	3	5	5	0
2000	65	LITCHI026181	LITCHI026542	3	3	3	3	0
2000	65	LITCHI026900	LITCHI001872	3	3	2	2	0
2000	65	LITCHI027034	LITCHI022759	3	3	4	4	0
2000	65	LITCHI027135	LITCHI027023	2	2	2	2	0
2000	65	LITCHI027173	LITCHI012077	1	1	2	2	0
2000	65	LITCHI027341	LITCHI022082	2	2	2	2	0
2000	65	LITCHI027423	LITCHI009274	2	2	1	1	0
2000	65	LITCHI027669	LITCHI028896	4	4	4	4	0
2000	65	LITCHI027763	LITCHI021085	2	2	5	5	0
2000	65	LITCHI027783	LITCHI021767	2	2	2	2	0
2000	65	LITCHI028081	LITCHI019314	3	3	2	2	0
2000	65	LITCHI028340	LITCHI026645	3	3	1	1	0
2000	65	LITCHI028428	LITCHI020330	2	2	1	1	0
2000	65	LITCHI028584	LITCHI003441	5	5	1	1	0
2000	65	LITCHI028716	LITCHI011687	2	2	3	3	0
2000	65	LITCHI028717	LITCHI020668	5	5	5	5	0
2000	65	LITCHI028799	LITCHI024394	2	2	2	2	0
2000	65	LITCHI028926	LITCHI029805	2	2	4	4	0
2000	65	LITCHI028928	LITCHI031009	3	3	1	1	0
2000	65	LITCHI029020	LITCHI021983	4	4	2	2	0
2000	65	LITCHI029021	LITCHI028052	2	2	1	1	0
2000	65	LITCHI029066	LITCHI004794	5	5	4	4	0
2000	65	LITCHI029373	LITCHI016393	3	3	2	2	0
2000	65	LITCHI029443	LITCHI026058	1	1	2	2	0
2000	65	LITCHI029495	LITCHI024636	1	1	4	4	0
2000	65	LITCHI029534	LITCHI016829	5	5	3	3	0
2000	65	LITCHI029667	LITCHI017319	1	1	1	1	0
2000	65	LITCHI029789	LITCHI026107	5	5	3	3	0
2000	65	LITCHI030216	LITCHI010180	5	5	2	2	0
2000	65	LITCHI030334	LITCHI012623	1	1	1	1	0
2000	65	LITCHI030349	LITCHI021023	2	2	2	2	0
2000	65	LITCHI030441	LITCHI002314	4	4	2	2	0
2000	65	LITCHI030520	LITCHI010275	3	3	2	2	0
2000	65	LITCHI030689	LITCHI013288	2	2	2	2	0
2000	65	LITCHI030690	LITCHI017553	1	1	4	4	0
2000	65	LITCHI030745	LITCHI026172	2	2	1	1	0
2000	65	LITCHI030761	LITCHI014930	5	5	3	3	0
2000	65	LITCHI030763	LITCHI021802	3	3	5	5	0
2000	65	LITCHI030858	LITCHI024223	4	4	1	1	0
2000	65	LITCHI030862	LITCHI003299	5	5	4	4	0
2000	65	LITCHI030869	LITCHI025400	1	1	2	2	0
2000	65	LITCHI031005	LITCHI011348	1	1	3	3	0
2000	65	LITCHI031010	LITCHI007946	2	2	1	1	0
2000	65	LITCHI031097	LITCHI026647	5	5	1	1	0
2000	65	LITCHI031200	LITCHI030868	2	2	4	4	0
2000	65	LITCHI031372	LITCHI015814	5	5	1	1	0
2000	65	LITCHI031448	LITCHI024593	1	1	2	2	0
2000	65	LITCHI031732	LITCHI014433	2	2	5	5	0
2000	66	LITCHI000271	LITCHI016206	3	3	2	2	0
2000	66	LITCHI001129	LITCHI017067	3	3	2	2	0
2000	66	LITCHI001375	LITCHI017602	2	2	3	3	0
2000	66	LITCHI001603	LITCHI007569	2	2	1	1	0
2000	66	LITCHI001700	LITCHI021241	3	3	4	4	0
2000	66	LITCHI001879	LITCHI005935	3	3	4	4	0
2000	66	LITCHI001963	LITCHI023394	2	2	1	1	0
2000	66	LITCHI001999	LITCHI018800	5	5	1	1	0
2000	66	LITCHI002015	LITCHI019249	2	2	2	2	0
2000	66	LITCHI002040	LITCHI015381	5	5	3	3	0
2000	66	LITCHI002263	LITCHI024823	2	2	2	2	0
2000	66	LITCHI002571	LITCHI021941	2	2	2	2	0
2000	66	LITCHI003414	LITCHI006570	4	4	1	1	0
2000	66	LITCHI003497	LITCHI004486	2	2	4	4	0
2000	66	LITCHI003742	LITCHI027306	5	5	3	3	0
2000	66	LITCHI004207	LITCHI025195	2	2	3	3	0
2000	66	LITCHI004438	LITCHI029336	4	4	1	1	0
2000	66	LITCHI004751	LITCHI029645	3	3	2	2	0
2000	66	LITCHI004929	LITCHI003339	5	5	4	4	0
2000	66	LITCHI005008	LITCHI015844	5	5	2	2	0
2000	66	LITCHI005012	LITCHI015405	5	5	1	1	0
2000	66	LITCHI005048	LITCHI016745	4	4	5	5	0
2000	66	LITCHI005234	LITCHI027065	3	3	4	4	0
2000	66	LITCHI005254	LITCHI003684	1	1	4	4	0
2000	66	LITCHI005454	LITCHI027292	5	5	5	5	0
2000	66	LITCHI005518	LITCHI006179	5	5	4	4	0
2000	66	LITCHI005805	LITCHI011572	3	3	4	4	0
2000	66	LITCHI005866	LITCHI027148	4	4	1	1	0
2000	66	LITCHI006337	LITCHI012078	3	3	3	3	0
2000	66	LITCHI006466	LITCHI012263	2	2	4	4	0
2000	66	LITCHI006481	LITCHI021057	3	3	5	5	0
2000	66	LITCHI006703	LITCHI021107	3	3	3	3	0
2000	66	LITCHI006920	LITCHI019245	5	5	1	1	0
2000	66	LITCHI006923	LITCHI018530	4	4	2	2	0
2000	66	LITCHI007095	LITCHI025357	3	3	1	1	0
2000	66	LITCHI007293	LITCHI004127	5	5	2	2	0
2000	66	LITCHI007341	LITCHI010679	2	2	5	5	0
2000	66	LITCHI007955	LITCHI016398	4	4	3	3	0
2000	66	LITCHI008095	LITCHI025546	4	4	1	1	0
2000	66	LITCHI008313	LITCHI007127	3	3	2	2	0
2000	66	LITCHI008330	LITCHI029325	1	1	3	3	0
2000	66	LITCHI008721	LITCHI010726	4	4	1	1	0
2000	66	LITCHI008817	LITCHI012848	4	4	1	1	0
2000	66	LITCHI008905	LITCHI024531	5	5	1	1	0
2000	66	LITCHI009437	LITCHI014466	4	4	3	3	0
2000	66	LITCHI009639	LITCHI018580	2	2	1	1	0
2000	66	LITCHI009696	LITCHI028930	3	3	2	2	0
2000	66	LITCHI010138	LITCHI023845	5	5	4	4	0
2000	66	LITCHI010273	LITCHI014615	5	5	3	3	0
2000	66	LITCHI010325	LITCHI011518	3	3	2	2	0
2000	66	LITCHI010434	LITCHI027403	3	3	1	1	0
2000	66	LITCHI010541	LITCHI018628	3	3	5	5	0
2000	66	LITCHI010704	LITCHI007160	3	3	3	3	0
2000	66	LITCHI010765	LITCHI013910	1	1	3	3	0
2000	66	LITCHI010845	LITCHI027362	5	5	1	1	0
2000	66	LITCHI010877	LITCHI025717	2	2	4	4	0
2000	66	LITCHI010987	LITCHI020206	2	2	3	3	0
2000	66	LITCHI011122	LITCHI017955	2	2	1	1	0
2000	66	LITCHI011195	LITCHI016087	1	1	5	5	0
2000	66	LITCHI011255	LITCHI010195	4	4	2	2	0
2000	66	LITCHI011424	LITCHI005070	2	2	1	1	0
2000	66	LITCHI011520	LITCHI001907	5	5	1	1	0
2000	66	LITCHI011536	LITCHI010365	3	3	4	4	0
2000	66	LITCHI011959	LITCHI026005	4	4	2	2	0
2000	66	LITCHI012432	LITCHI024166	5	5	1	1	0
2000	66	LITCHI012815	LITCHI031157	2	2	2	2	0
2000	66	LITCHI013088	LITCHI027634	3	3	1	1	0
2000	66	LITCHI013276	LITCHI010669	2	2	2	2	0
2000	66	LITCHI013379	LITCHI014731	3	3	4	4	0
2000	66	LITCHI013895	LITCHI023925	4	4	1	1	0
2000	66	LITCHI013915	LITCHI030281	4	4	4	4	0
2000	66	LITCHI013925	LITCHI029019	3	3	3	3	0
2000	66	LITCHI014256	LITCHI000443	3	3	5	5	0
2000	66	LITCHI014400	LITCHI026281	5	5	4	4	0
2000	66	LITCHI014480	LITCHI009198	4	4	3	3	0
2000	66	LITCHI014613	LITCHI020510	2	2	1	1	0
2000	66	LITCHI014624	LITCHI011161	5	5	2	2	0
2000	66	LITCHI014759	LITCHI011532	3	3	2	2	0
2000	66	LITCHI014813	LITCHI004725	2	2	5	5	0
2000	66	LITCHI014858	LITCHI006612	2	2	1	1	0
2000	66	LITCHI014914	LITCHI012368	2	2	1	1	0
2000	66	LITCHI015464	LITCHI016167	2	2	4	4	0
2000	66	LITCHI015702	LITCHI016507	3	3	5	5	0
2000	66	LITCHI015740	LITCHI011372	3	3	3	3	0
2000	66	LITCHI015950	LITCHI031111	3	3	1	1	0
2000	66	LITCHI015982	LITCHI005578	2	2	3	3	0
2000	66	LITCHI016077	LITCHI018889	2	2	2	2	0
2000	66	LITCHI016297	LITCHI011416	3	3	1	1	0
2000	66	LITCHI016340	LITCHI019411	5	5	3	3	0
2000	66	LITCHI016395	LITCHI024508	2	2	2	2	0
2000	66	LITCHI016580	LITCHI024205	2	2	1	1	0
2000	66	LITCHI016665	LITCHI024182	2	2	2	2	0
2000	66	LITCHI016846	LITCHI019273	2	2	3	3	0
2000	66	LITCHI016911	LITCHI011097	5	5	4	4	0
2000	66	LITCHI016917	LITCHI018911	1	1	3	3	0
2000	66	LITCHI016983	LITCHI027268	5	5	2	2	0
2000	66	LITCHI016994	LITCHI021544	5	5	5	5	0
2000	66	LITCHI017301	LITCHI011179	2	2	1	1	0
2000	66	LITCHI017310	LITCHI001367	4	4	1	1	0
2000	66	LITCHI017559	LITCHI012629	1	1	5	5	0
2000	66	LITCHI017561	LITCHI011909	1	1	4	4	0
2000	66	LITCHI017634	LITCHI023932	3	3	5	5	0
2000	66	LITCHI017733	LITCHI027365	2	2	3	3	0
2000	66	LITCHI017753	LITCHI025521	3	3	2	2	0
2000	66	LITCHI017862	LITCHI002738	3	3	2	2	0
2000	66	LITCHI017954	LITCHI010634	3	3	1	1	0
2000	66	LITCHI018073	LITCHI003917	2	2	4	4	0
2000	66	LITCHI018309	LITCHI019309	2	2	5	5	0
2000	66	LITCHI018384	LITCHI008092	4	4	3	3	0
2000	66	LITCHI018512	LITCHI031222	1	1	4	4	0
2000	66	LITCHI018722	LITCHI022053	2	2	1	1	0
2000	66	LITCHI019041	LITCHI005232	4	4	5	5	0
2000	66	LITCHI019076	LITCHI017892	1	1	2	2	0
2000	66	LITCHI019095	LITCHI001397	3	3	4	4	0
2000	66	LITCHI019186	LITCHI027603	2	2	1	1	0
2000	66	LITCHI019319	LITCHI029025	3	3	3	3	0
2000	66	LITCHI019420	LITCHI022320	2	2	4	4	0
2000	66	LITCHI019626	LITCHI025942	4	4	4	4	0
2000	66	LITCHI019664	LITCHI022780	4	4	4	4	0
2000	66	LITCHI019822	LITCHI001599	4	4	1	1	0
2000	66	LITCHI019823	LITCHI020149	4	4	4	4	0
2000	66	LITCHI019824	LITCHI020480	3	3	3	3	0
2000	66	LITCHI019857	LITCHI023396	3	3	3	3	0
2000	66	LITCHI019897	LITCHI020590	4	4	2	2	0
2000	66	LITCHI019913	LITCHI007984	4	4	3	3	0
2000	66	LITCHI020058	LITCHI021103	4	4	5	5	0
2000	66	LITCHI020557	LITCHI023156	2	2	5	5	0
2000	66	LITCHI020645	LITCHI004258	4	4	5	5	0
2000	66	LITCHI020862	LITCHI026468	4	4	4	4	0
2000	66	LITCHI021120	LITCHI010650	3	3	3	3	0
2000	66	LITCHI021264	LITCHI007375	3	3	3	3	0
2000	66	LITCHI021309	LITCHI027618	3	3	5	5	0
2000	66	LITCHI021546	LITCHI015790	4	4	1	1	0
2000	66	LITCHI021650	LITCHI017155	3	3	4	4	0
2000	66	LITCHI021828	LITCHI025881	5	5	4	4	0
2000	66	LITCHI021860	LITCHI001333	4	4	2	2	0
2000	66	LITCHI021914	LITCHI028817	3	3	1	1	0
2000	66	LITCHI022018	LITCHI027637	2	2	1	1	0
2000	66	LITCHI022605	LITCHI018387	5	5	4	4	0
2000	66	LITCHI022789	LITCHI016779	4	4	1	1	0
2000	66	LITCHI022817	LITCHI015530	2	2	1	1	0
2000	66	LITCHI023078	LITCHI014751	2	2	3	3	0
2000	66	LITCHI023108	LITCHI022381	5	5	1	1	0
2000	66	LITCHI023124	LITCHI013049	3	3	1	1	0
2000	66	LITCHI023129	LITCHI020334	4	4	3	3	0
2000	66	LITCHI023296	LITCHI019716	2	2	3	3	0
2000	66	LITCHI023464	LITCHI029850	1	1	3	3	0
2000	66	LITCHI023626	LITCHI000634	4	4	3	3	0
2000	66	LITCHI024578	LITCHI019481	2	2	3	3	0
2000	66	LITCHI024820	LITCHI004367	4	4	3	3	0
2000	66	LITCHI025047	LITCHI029290	5	5	3	3	0
2000	66	LITCHI025204	LITCHI008456	3	3	3	3	0
2000	66	LITCHI025238	LITCHI008732	2	2	2	2	0
2000	66	LITCHI025608	LITCHI009937	3	3	1	1	0
2000	66	LITCHI025819	LITCHI019498	3	3	4	4	0
2000	66	LITCHI025875	LITCHI027338	3	3	1	1	0
2000	66	LITCHI026128	LITCHI002469	4	4	5	5	0
2000	66	LITCHI026129	LITCHI021098	3	3	5	5	0
2000	66	LITCHI026181	LITCHI025250	3	3	3	3	0
2000	66	LITCHI026900	LITCHI030782	3	3	2	2	0
2000	66	LITCHI027034	LITCHI016775	3	3	4	4	0
2000	66	LITCHI027135	LITCHI029142	2	2	2	2	0
2000	66	LITCHI027173	LITCHI027082	1	1	2	2	0
2000	66	LITCHI027341	LITCHI008712	2	2	2	2	0
2000	66	LITCHI027423	LITCHI015748	2	2	1	1	0
2000	66	LITCHI027669	LITCHI010636	4	4	4	4	0
2000	66	LITCHI027763	LITCHI029537	2	2	5	5	0
2000	66	LITCHI027783	LITCHI012648	2	2	2	2	0
2000	66	LITCHI028081	LITCHI007325	3	3	2	2	0
2000	66	LITCHI028340	LITCHI022135	3	3	1	1	0
2000	66	LITCHI028428	LITCHI016197	2	2	1	1	0
2000	66	LITCHI028584	LITCHI027337	5	5	1	1	0
2000	66	LITCHI028716	LITCHI028838	2	2	3	3	0
2000	66	LITCHI028717	LITCHI001432	5	5	5	5	0
2000	66	LITCHI028799	LITCHI023466	2	2	2	2	0
2000	66	LITCHI028926	LITCHI002053	2	2	4	4	0
2000	66	LITCHI028928	LITCHI010803	3	3	1	1	0
2000	66	LITCHI029020	LITCHI007465	4	4	2	2	0
2000	66	LITCHI029021	LITCHI005947	2	2	1	1	0
2000	66	LITCHI029066	LITCHI010048	5	5	4	4	0
2000	66	LITCHI029373	LITCHI004139	3	3	2	2	0
2000	66	LITCHI029443	LITCHI025336	1	1	2	2	0
2000	66	LITCHI029495	LITCHI028636	1	1	4	4	0
2000	66	LITCHI029534	LITCHI016975	5	5	3	3	0
2000	66	LITCHI029667	LITCHI017408	1	1	1	1	0
2000	66	LITCHI029789	LITCHI013096	5	5	3	3	0
2000	66	LITCHI030216	LITCHI027771	5	5	2	2	0
2000	66	LITCHI030334	LITCHI029969	1	1	1	1	0
2000	66	LITCHI030349	LITCHI015318	2	2	2	2	0
2000	66	LITCHI030441	LITCHI030816	4	4	2	2	0
2000	66	LITCHI030520	LITCHI026398	3	3	2	2	0
2000	66	LITCHI030689	LITCHI025929	2	2	2	2	0
2000	66	LITCHI030690	LITCHI030522	1	1	4	4	0
2000	66	LITCHI030745	LITCHI024214	2	2	1	1	0
2000	66	LITCHI030761	LITCHI006075	5	5	3	3	0
2000	66	LITCHI030763	LITCHI025744	3	3	5	5	0
2000	66	LITCHI030858	LITCHI024441	4	4	1	1	0
2000	66	LITCHI030862	LITCHI006392	5	5	4	4	0
2000	66	LITCHI030869	LITCHI017061	1	1	2	2	0
2000	66	LITCHI031005	LITCHI026955	1	1	3	3	0
2000	66	LITCHI031010	LITCHI002282	2	2	1	1	0
2000	66	LITCHI031097	LITCHI018936	5	5	1	1	0
2000	66	LITCHI031200	LITCHI026428	2	2	4	4	0
2000	66	LITCHI031372	LITCHI012897	5	5	1	1	0
2000	66	LITCHI031448	LITCHI023177	1	1	2	2	0
2000	66	LITCHI031732	LITCHI016302	2	2	5	5	0
2000	67	LITCHI000271	LITCHI016520	3	3	2	2	0
2000	67	LITCHI001129	LITCHI008138	3	3	2	2	0
2000	67	LITCHI001375	LITCHI029127	2	2	3	3	0
2000	67	LITCHI001603	LITCHI019286	2	2	1	1	0
2000	67	LITCHI001700	LITCHI025201	3	3	4	4	0
2000	67	LITCHI001879	LITCHI006642	3	3	4	4	0
2000	67	LITCHI001963	LITCHI016197	2	2	1	1	0
2000	67	LITCHI001999	LITCHI001907	5	5	1	1	0
2000	67	LITCHI002015	LITCHI030656	2	2	2	2	0
2000	67	LITCHI002040	LITCHI008405	5	5	3	3	0
2000	67	LITCHI002263	LITCHI002495	2	2	2	2	0
2000	67	LITCHI002571	LITCHI030371	2	2	2	2	0
2000	67	LITCHI003414	LITCHI016611	4	4	1	1	0
2000	67	LITCHI003497	LITCHI016635	2	2	4	4	0
2000	67	LITCHI003742	LITCHI029891	5	5	3	3	0
2000	67	LITCHI004207	LITCHI016138	2	2	3	3	0
2000	67	LITCHI004438	LITCHI000441	4	4	1	1	0
2000	67	LITCHI004751	LITCHI027956	3	3	2	2	0
2000	67	LITCHI004929	LITCHI002968	5	5	4	4	0
2000	67	LITCHI005008	LITCHI010743	5	5	2	2	0
2000	67	LITCHI005012	LITCHI026203	5	5	1	1	0
2000	67	LITCHI005048	LITCHI005101	4	4	5	5	0
2000	67	LITCHI005234	LITCHI029619	3	3	4	4	0
2000	67	LITCHI005254	LITCHI010727	1	1	4	4	0
2000	67	LITCHI005454	LITCHI025609	5	5	5	5	0
2000	67	LITCHI005518	LITCHI018286	5	5	4	4	0
2000	67	LITCHI005805	LITCHI003437	3	3	4	4	0
2000	67	LITCHI005866	LITCHI022317	4	4	1	1	0
2000	67	LITCHI006337	LITCHI022862	3	3	3	3	0
2000	67	LITCHI006466	LITCHI004141	2	2	4	4	0
2000	67	LITCHI006481	LITCHI010111	3	3	5	5	0
2000	67	LITCHI006703	LITCHI023821	3	3	3	3	0
2000	67	LITCHI006920	LITCHI008105	5	5	1	1	0
2000	67	LITCHI006923	LITCHI019357	4	4	2	2	0
2000	67	LITCHI007095	LITCHI015042	3	3	1	1	0
2000	67	LITCHI007293	LITCHI028898	5	5	2	2	0
2000	67	LITCHI007341	LITCHI021420	2	2	5	5	0
2000	67	LITCHI007955	LITCHI016712	4	4	3	3	0
2000	67	LITCHI008095	LITCHI008926	4	4	1	1	0
2000	67	LITCHI008313	LITCHI006953	3	3	2	2	0
2000	67	LITCHI008330	LITCHI015004	1	1	3	3	0
2000	67	LITCHI008721	LITCHI007633	4	4	1	1	0
2000	67	LITCHI008817	LITCHI010618	4	4	1	1	0
2000	67	LITCHI008905	LITCHI009849	5	5	1	1	0
2000	67	LITCHI009437	LITCHI028338	4	4	3	3	0
2000	67	LITCHI009639	LITCHI004982	2	2	1	1	0
2000	67	LITCHI009696	LITCHI010256	3	3	2	2	0
2000	67	LITCHI010138	LITCHI026874	5	5	4	4	0
2000	67	LITCHI010273	LITCHI029791	5	5	3	3	0
2000	67	LITCHI010325	LITCHI031785	3	3	2	2	0
2000	67	LITCHI010434	LITCHI024450	3	3	1	1	0
2000	67	LITCHI010541	LITCHI023351	3	3	5	5	0
2000	67	LITCHI010704	LITCHI018960	3	3	3	3	0
2000	67	LITCHI010765	LITCHI018979	1	1	3	3	0
2000	67	LITCHI010845	LITCHI027964	5	5	1	1	0
2000	67	LITCHI010877	LITCHI016167	2	2	4	4	0
2000	67	LITCHI010987	LITCHI020143	2	2	3	3	0
