gene_id	contig	strand	tss_1based	window_bp	start_0based	end_0based	sequence_length	fraction_non_n	gc_fraction	mean_normalized_count	uniform_gene_qc_status	frozen_gene
LITCHI023768	HOST_Chr13	-	5788704	1000	5788704	5789704	1000	1.0	0.373	977.3308806578552	PASS	False
LITCHI023768	HOST_Chr13	-	5788704	2000	5788704	5790704	2000	1.0	0.3145	977.3308806578552	PASS	False
LITCHI023769	HOST_Chr13	-	5850539	1000	5850539	5851539	1000	1.0	0.222	1808.2228401535542	PASS	False
LITCHI023769	HOST_Chr13	-	5850539	2000	5850539	5852539	2000	1.0	0.2265	1808.2228401535542	PASS	False
LITCHI023770	HOST_Chr13	-	5874455	1000	5874455	5875455	1000	1.0	0.239	2519.8644446866683	PASS	False
LITCHI023770	HOST_Chr13	-	5874455	2000	5874455	5876455	2000	1.0	0.285	2519.8644446866683	PASS	False
LITCHI023771	HOST_Chr13	+	5915272	1000	5914271	5915271	1000	1.0	0.301	nan	PASS	False
LITCHI023771	HOST_Chr13	+	5915272	2000	5913271	5915271	2000	1.0	0.35	nan	PASS	False
LITCHI023772	HOST_Chr13	-	5924752	1000	5924752	5925752	1000	1.0	0.266	nan	PASS	False
LITCHI023772	HOST_Chr13	-	5924752	2000	5924752	5926752	2000	1.0	0.262	nan	PASS	False
LITCHI023773	HOST_Chr13	+	5928354	1000	5927353	5928353	1000	1.0	0.249	nan	PASS	False
LITCHI023773	HOST_Chr13	+	5928354	2000	5926353	5928353	2000	1.0	0.2675	nan	PASS	False
LITCHI023774	HOST_Chr13	-	5945841	1000	5945841	5946841	1000	1.0	0.4	20.961320309406123	PASS	False
LITCHI023774	HOST_Chr13	-	5945841	2000	5945841	5947841	2000	1.0	0.4025	20.961320309406123	PASS	False
LITCHI023775	HOST_Chr13	-	5946334	1000	5946334	5947334	1000	1.0	0.369	nan	PASS	False
LITCHI023775	HOST_Chr13	-	5946334	2000	5946334	5948334	2000	1.0	0.419	nan	PASS	False
LITCHI023776	HOST_Chr13	+	5949070	1000	5948069	5949069	1000	1.0	0.414	525.0139629484087	PASS	False
LITCHI023776	HOST_Chr13	+	5949070	2000	5947069	5949069	2000	1.0	0.434	525.0139629484087	PASS	False
LITCHI023777	HOST_Chr13	+	5950065	1000	5949064	5950064	1000	1.0	0.366	614.0663549601505	PASS	False
LITCHI023777	HOST_Chr13	+	5950065	2000	5948064	5950064	2000	1.0	0.3895	614.0663549601505	PASS	False
LITCHI023778	HOST_Chr13	+	5951121	1000	5950120	5951120	1000	1.0	0.405	153.815307321279	PASS	False
LITCHI023778	HOST_Chr13	+	5951121	2000	5949120	5951120	2000	1.0	0.3875	153.815307321279	PASS	False
LITCHI023779	HOST_Chr13	+	5951913	1000	5950912	5951912	1000	1.0	0.371	12.013899620109521	PASS	False
LITCHI023779	HOST_Chr13	+	5951913	2000	5949912	5951912	2000	1.0	0.3845	12.013899620109521	PASS	False
LITCHI023780	HOST_Chr13	+	5952332	1000	5951331	5952331	1000	1.0	0.351	34.915977139692366	PASS	False
LITCHI023780	HOST_Chr13	+	5952332	2000	5950331	5952331	2000	1.0	0.368	34.915977139692366	PASS	False
LITCHI023781	HOST_Chr13	-	5955494	1000	5955494	5956494	1000	1.0	0.387	10.20892739334805	PASS	False
LITCHI023781	HOST_Chr13	-	5955494	2000	5955494	5957494	2000	1.0	0.387	10.20892739334805	PASS	False
LITCHI023782	HOST_Chr13	-	5958683	1000	5958683	5959683	1000	1.0	0.329	28.99558068565722	PASS	False
LITCHI023782	HOST_Chr13	-	5958683	2000	5958683	5960683	2000	1.0	0.3335	28.99558068565722	PASS	False
LITCHI023783	HOST_Chr13	-	5960303	1000	5960303	5961303	1000	1.0	0.348	17.288282296387088	PASS	False
LITCHI023783	HOST_Chr13	-	5960303	2000	5960303	5962303	2000	1.0	0.359	17.288282296387088	PASS	False
LITCHI023784	HOST_Chr13	-	5962604	1000	5962604	5963604	1000	1.0	0.4	8.321707438698281	PASS	False
LITCHI023784	HOST_Chr13	-	5962604	2000	5962604	5964604	2000	1.0	0.377	8.321707438698281	PASS	False
LITCHI023785	HOST_Chr13	+	5994537	1000	5993536	5994536	1000	1.0	0.219	nan	PASS	False
LITCHI023785	HOST_Chr13	+	5994537	2000	5992536	5994536	2000	1.0	0.331	nan	PASS	False
LITCHI023786	HOST_Chr13	-	6072209	1000	6072209	6073209	1000	1.0	0.328	nan	FAIL	False
LITCHI023786	HOST_Chr13	-	6072209	2000	6072209	6074209	2000	1.0	0.295	nan	FAIL	False
LITCHI023787	HOST_Chr13	+	6081354	1000	6080353	6081353	1000	1.0	0.27	nan	FAIL	False
LITCHI023787	HOST_Chr13	+	6081354	2000	6079353	6081353	2000	1.0	0.291	nan	FAIL	False
LITCHI023788	HOST_Chr13	+	6081519	1000	6080518	6081518	1000	1.0	0.27	nan	FAIL	False
LITCHI023788	HOST_Chr13	+	6081519	2000	6079518	6081518	2000	1.0	0.2975	nan	FAIL	False
LITCHI023789	HOST_Chr13	-	6098170	1000	6098170	6099170	1000	1.0	0.323	33.020837340179675	FAIL	False
LITCHI023789	HOST_Chr13	-	6098170	2000	6098170	6100170	2000	1.0	0.2565	33.020837340179675	FAIL	False
LITCHI023790	HOST_Chr13	-	6194181	1000	6194181	6195181	1000	1.0	0.303	61.9925116243816	PASS	False
LITCHI023790	HOST_Chr13	-	6194181	2000	6194181	6196181	2000	1.0	0.328	61.9925116243816	PASS	False
LITCHI023791	HOST_Chr13	-	6199521	1000	6199521	6200521	1000	1.0	0.365	333.94178735093084	PASS	False
LITCHI023791	HOST_Chr13	-	6199521	2000	6199521	6201521	2000	1.0	0.3415	333.94178735093084	PASS	False
LITCHI023792	HOST_Chr13	+	6199976	1000	6198975	6199975	1000	1.0	0.423	nan	FAIL	False
LITCHI023792	HOST_Chr13	+	6199976	2000	6197975	6199975	2000	1.0	0.3885	nan	FAIL	False
LITCHI023793	HOST_Chr13	+	6201308	1000	6200307	6201307	1000	1.0	0.33	nan	PASS	False
LITCHI023793	HOST_Chr13	+	6201308	2000	6199307	6201307	2000	1.0	0.348	nan	PASS	False
LITCHI023794	HOST_Chr13	-	6213036	1000	6213036	6214036	1000	1.0	0.279	nan	PASS	False
LITCHI023794	HOST_Chr13	-	6213036	2000	6213036	6215036	2000	1.0	0.274	nan	PASS	False
LITCHI023795	HOST_Chr13	+	6271738	1000	6270737	6271737	1000	1.0	0.299	1478.496467245117	PASS	False
LITCHI023795	HOST_Chr13	+	6271738	2000	6269737	6271737	2000	1.0	0.283	1478.496467245117	PASS	False
LITCHI023796	HOST_Chr13	+	6284429	1000	6283428	6284428	1000	1.0	0.266	723.5265237363836	PASS	False
LITCHI023796	HOST_Chr13	+	6284429	2000	6282428	6284428	2000	1.0	0.297	723.5265237363836	PASS	False
LITCHI023797	HOST_Chr13	-	6294957	1000	6294957	6295957	1000	1.0	0.237	173.63034431752862	PASS	False
LITCHI023797	HOST_Chr13	-	6294957	2000	6294957	6296957	2000	1.0	0.2625	173.63034431752862	PASS	False
LITCHI023798	HOST_Chr13	+	6300688	1000	6299687	6300687	1000	1.0	0.288	321.38878158640756	PASS	False
LITCHI023798	HOST_Chr13	+	6300688	2000	6298687	6300687	2000	1.0	0.2655	321.38878158640756	PASS	False
LITCHI023799	HOST_Chr13	+	6333927	1000	6332926	6333926	1000	1.0	0.291	731.9530896089572	PASS	False
LITCHI023799	HOST_Chr13	+	6333927	2000	6331926	6333926	2000	1.0	0.2865	731.9530896089572	PASS	False
LITCHI023800	HOST_Chr13	+	6370276	1000	6369275	6370275	1000	1.0	0.357	366.92647986066726	PASS	False
LITCHI023800	HOST_Chr13	+	6370276	2000	6368275	6370275	2000	1.0	0.3465	366.92647986066726	PASS	False
LITCHI023801	HOST_Chr13	-	6383238	1000	6383238	6384238	1000	1.0	0.359	nan	FAIL	False
LITCHI023801	HOST_Chr13	-	6383238	2000	6383238	6385238	2000	1.0	0.3495	nan	FAIL	False
LITCHI023802	HOST_Chr13	+	6395935	1000	6394934	6395934	1000	1.0	0.243	4908.45197888333	PASS	False
LITCHI023802	HOST_Chr13	+	6395935	2000	6393934	6395934	2000	1.0	0.285	4908.45197888333	PASS	False
LITCHI023803	HOST_Chr13	-	6424027	1000	6424027	6425027	1000	1.0	0.323	nan	PASS	False
LITCHI023803	HOST_Chr13	-	6424027	2000	6424027	6426027	2000	1.0	0.3325	nan	PASS	False
LITCHI023804	HOST_Chr13	-	6454874	1000	6454874	6455874	1000	1.0	0.287	nan	PASS	False
LITCHI023804	HOST_Chr13	-	6454874	2000	6454874	6456874	2000	1.0	0.286	nan	PASS	False
LITCHI023805	HOST_Chr13	+	6469957	1000	6468956	6469956	1000	1.0	0.318	nan	PASS	False
LITCHI023805	HOST_Chr13	+	6469957	2000	6467956	6469956	2000	1.0	0.364	nan	PASS	False
LITCHI023806	HOST_Chr13	-	6494933	1000	6494933	6495933	1000	1.0	0.356	189.03078341395488	PASS	False
LITCHI023806	HOST_Chr13	-	6494933	2000	6494933	6496933	2000	1.0	0.2995	189.03078341395488	PASS	False
LITCHI023807	HOST_Chr13	-	6496076	1000	6496076	6497076	1000	1.0	0.228	68.21405226074806	PASS	False
LITCHI023807	HOST_Chr13	-	6496076	2000	6496076	6498076	2000	1.0	0.274	68.21405226074806	PASS	False
LITCHI023808	HOST_Chr13	+	6504955	1000	6503954	6504954	1000	1.0	0.288	nan	FAIL	False
LITCHI023808	HOST_Chr13	+	6504955	2000	6502954	6504954	2000	1.0	0.3075	nan	FAIL	False
LITCHI023809	HOST_Chr13	-	6515965	1000	6515965	6516965	1000	1.0	0.227	1332.9080125578578	FAIL	False
LITCHI023809	HOST_Chr13	-	6515965	2000	6515965	6517965	2000	1.0	0.273	1332.9080125578578	FAIL	False
LITCHI023810	HOST_Chr13	+	6523230	1000	6522229	6523229	1000	1.0	0.21	46.21676850889791	FAIL	False
LITCHI023810	HOST_Chr13	+	6523230	2000	6521229	6523229	2000	1.0	0.2735	46.21676850889791	FAIL	False
LITCHI023811	HOST_Chr13	-	6535466	1000	6535466	6536466	1000	1.0	0.262	1066.5632330230471	FAIL	False
LITCHI023811	HOST_Chr13	-	6535466	2000	6535466	6537466	2000	1.0	0.27	1066.5632330230471	FAIL	False
LITCHI023812	HOST_Chr13	-	6613892	1000	6613892	6614892	1000	1.0	0.287	843.2704477838921	PASS	False
LITCHI023812	HOST_Chr13	-	6613892	2000	6613892	6615892	2000	1.0	0.2875	843.2704477838921	PASS	False
LITCHI023813	HOST_Chr13	+	6632155	1000	6631154	6632154	1000	1.0	0.3	nan	PASS	False
LITCHI023813	HOST_Chr13	+	6632155	2000	6630154	6632154	2000	1.0	0.318	nan	PASS	False
LITCHI023814	HOST_Chr13	+	6636133	1000	6635132	6636132	1000	1.0	0.28	nan	PASS	False
LITCHI023814	HOST_Chr13	+	6636133	2000	6634132	6636132	2000	1.0	0.289	nan	PASS	False
LITCHI023815	HOST_Chr13	-	6654389	1000	6654389	6655389	1000	1.0	0.386	nan	PASS	False
LITCHI023815	HOST_Chr13	-	6654389	2000	6654389	6656389	2000	1.0	0.3525	nan	PASS	False
LITCHI023816	HOST_Chr13	-	6654958	1000	6654958	6655958	1000	1.0	0.357	nan	PASS	False
LITCHI023816	HOST_Chr13	-	6654958	2000	6654958	6656958	2000	1.0	0.337	nan	PASS	False
LITCHI023817	HOST_Chr13	+	6663608	1000	6662607	6663607	1000	1.0	0.296	nan	PASS	False
LITCHI023817	HOST_Chr13	+	6663608	2000	6661607	6663607	2000	1.0	0.328	nan	PASS	False
LITCHI023818	HOST_Chr13	-	6674305	1000	6674305	6675305	1000	1.0	0.264	nan	PASS	False
LITCHI023818	HOST_Chr13	-	6674305	2000	6674305	6676305	2000	1.0	0.3155	nan	PASS	False
LITCHI023819	HOST_Chr13	-	6691981	1000	6691981	6692981	1000	1.0	0.323	nan	PASS	False
LITCHI023819	HOST_Chr13	-	6691981	2000	6691981	6693981	2000	1.0	0.3555	nan	PASS	False
LITCHI023820	HOST_Chr13	+	6741420	1000	6740419	6741419	1000	1.0	0.31	322.1589191794979	PASS	False
LITCHI023820	HOST_Chr13	+	6741420	2000	6739419	6741419	2000	1.0	0.313	322.1589191794979	PASS	False
LITCHI023821	HOST_Chr13	+	6749405	1000	6748404	6749404	1000	1.0	0.334	498.0623561939829	PASS	False
LITCHI023821	HOST_Chr13	+	6749405	2000	6747404	6749404	2000	1.0	0.305	498.0623561939829	PASS	False
LITCHI023822	HOST_Chr13	+	6805359	1000	6804358	6805358	1000	1.0	0.246	116.98833708514496	PASS	False
LITCHI023822	HOST_Chr13	+	6805359	2000	6803358	6805358	2000	1.0	0.246	116.98833708514496	PASS	False
LITCHI023823	HOST_Chr13	+	6808730	1000	6807729	6808729	1000	1.0	0.431	7.206264928164914	PASS	False
LITCHI023823	HOST_Chr13	+	6808730	2000	6806729	6808729	2000	1.0	0.3935	7.206264928164914	PASS	False
LITCHI023824	HOST_Chr13	-	6833395	1000	6833395	6834395	1000	1.0	0.297	588.1063172638596	PASS	False
LITCHI023824	HOST_Chr13	-	6833395	2000	6833395	6835395	2000	1.0	0.3275	588.1063172638596	PASS	False
LITCHI023825	HOST_Chr13	-	6836192	1000	6836192	6837192	1000	1.0	0.359	126.6483607824495	PASS	False
LITCHI023825	HOST_Chr13	-	6836192	2000	6836192	6838192	2000	1.0	0.3255	126.6483607824495	PASS	False
LITCHI023826	HOST_Chr13	-	6844811	1000	6844811	6845811	1000	1.0	0.185	686.8054059060432	PASS	False
LITCHI023826	HOST_Chr13	-	6844811	2000	6844811	6846811	2000	1.0	0.2535	686.8054059060432	PASS	False
LITCHI023827	HOST_Chr13	+	6881543	1000	6880542	6881542	1000	1.0	0.345	51.58262314624948	PASS	False
LITCHI023827	HOST_Chr13	+	6881543	2000	6879542	6881542	2000	1.0	0.308	51.58262314624948	PASS	False
LITCHI023828	HOST_Chr13	+	6886050	1000	6885049	6886049	1000	1.0	0.322	2046.252306359932	PASS	False
LITCHI023828	HOST_Chr13	+	6886050	2000	6884049	6886049	2000	1.0	0.307	2046.252306359932	PASS	False
LITCHI023829	HOST_Chr13	-	6902369	1000	6902369	6903369	1000	1.0	0.337	654.9978960745907	PASS	False
LITCHI023829	HOST_Chr13	-	6902369	2000	6902369	6904369	2000	1.0	0.311	654.9978960745907	PASS	False
LITCHI023830	HOST_Chr13	+	6923738	1000	6922737	6923737	1000	1.0	0.256	7697.754385525681	PASS	False
LITCHI023830	HOST_Chr13	+	6923738	2000	6921737	6923737	2000	1.0	0.267	7697.754385525681	PASS	False
LITCHI023831	HOST_Chr13	-	6936643	1000	6936643	6937643	1000	1.0	0.275	884.1138428402533	PASS	False
LITCHI023831	HOST_Chr13	-	6936643	2000	6936643	6938643	2000	1.0	0.283	884.1138428402533	PASS	False
LITCHI023832	HOST_Chr13	-	6946579	1000	6946579	6947579	1000	1.0	0.317	513.7669140217884	PASS	False
LITCHI023832	HOST_Chr13	-	6946579	2000	6946579	6948579	2000	1.0	0.3035	513.7669140217884	PASS	False
LITCHI023833	HOST_Chr13	+	6988210	1000	6987209	6988209	1000	1.0	0.244	948.7730444675258	PASS	False
LITCHI023833	HOST_Chr13	+	6988210	2000	6986209	6988209	2000	1.0	0.2475	948.7730444675258	PASS	False
LITCHI023834	HOST_Chr13	+	6998562	1000	6997561	6998561	1000	1.0	0.209	2447.6334473707734	PASS	False
LITCHI023834	HOST_Chr13	+	6998562	2000	6996561	6998561	2000	1.0	0.245	2447.6334473707734	PASS	False
LITCHI023835	HOST_Chr13	-	7027777	1000	7027777	7028777	1000	1.0	0.29	58.04130295780195	PASS	False
LITCHI023835	HOST_Chr13	-	7027777	2000	7027777	7029777	2000	1.0	0.2565	58.04130295780195	PASS	False
LITCHI023836	HOST_Chr13	-	7039624	1000	7039624	7040624	1000	1.0	0.292	240.38550035588935	PASS	False
LITCHI023836	HOST_Chr13	-	7039624	2000	7039624	7041624	2000	1.0	0.321	240.38550035588935	PASS	False
LITCHI023837	HOST_Chr13	-	7044479	1000	7044479	7045479	1000	1.0	0.236	3950.889200332423	PASS	False
LITCHI023837	HOST_Chr13	-	7044479	2000	7044479	7046479	2000	1.0	0.2715	3950.889200332423	PASS	False
LITCHI023838	HOST_Chr13	-	7057018	1000	7057018	7058018	1000	1.0	0.307	105.37171121927055	PASS	False
LITCHI023838	HOST_Chr13	-	7057018	2000	7057018	7059018	2000	1.0	0.334	105.37171121927055	PASS	False
LITCHI023839	HOST_Chr13	-	7060562	1000	7060562	7061562	1000	1.0	0.243	1743.1281664379148	PASS	False
LITCHI023839	HOST_Chr13	-	7060562	2000	7060562	7062562	2000	1.0	0.314	1743.1281664379148	PASS	False
LITCHI023840	HOST_Chr13	+	7066600	1000	7065599	7066599	1000	1.0	0.252	324.78769690051763	PASS	False
LITCHI023840	HOST_Chr13	+	7066600	2000	7064599	7066599	2000	1.0	0.261	324.78769690051763	PASS	False
LITCHI023841	HOST_Chr13	+	7073668	1000	7072667	7073667	1000	1.0	0.319	5939.8475986159365	PASS	False
LITCHI023841	HOST_Chr13	+	7073668	2000	7071667	7073667	2000	1.0	0.2515	5939.8475986159365	PASS	False
LITCHI023842	HOST_Chr13	-	7118549	1000	7118549	7119549	1000	1.0	0.285	1183.1555832215083	PASS	False
LITCHI023842	HOST_Chr13	-	7118549	2000	7118549	7120549	2000	1.0	0.275	1183.1555832215083	PASS	False
LITCHI023843	HOST_Chr13	+	7135922	1000	7134921	7135921	1000	1.0	0.266	9.43192068773483	FAIL	False
LITCHI023843	HOST_Chr13	+	7135922	2000	7133921	7135921	2000	1.0	0.266	9.43192068773483	FAIL	False
LITCHI023844	HOST_Chr13	-	7141200	1000	7141200	7142200	1000	1.0	0.285	18.427320491820232	FAIL	False
LITCHI023844	HOST_Chr13	-	7141200	2000	7141200	7143200	2000	1.0	0.2545	18.427320491820232	FAIL	False
LITCHI023845	HOST_Chr13	-	7155374	1000	7155374	7156374	1000	1.0	0.329	1326.0273917704526	PASS	False
LITCHI023845	HOST_Chr13	-	7155374	2000	7155374	7157374	2000	1.0	0.316	1326.0273917704526	PASS	False
LITCHI023846	HOST_Chr13	+	7163633	1000	7162632	7163632	1000	1.0	0.261	454.16053411358695	PASS	False
LITCHI023846	HOST_Chr13	+	7163633	2000	7161632	7163632	2000	1.0	0.2735	454.16053411358695	PASS	False
LITCHI023847	HOST_Chr13	+	7181155	1000	7180154	7181154	1000	1.0	0.225	2051.0107984238593	PASS	False
LITCHI023847	HOST_Chr13	+	7181155	2000	7179154	7181154	2000	1.0	0.2245	2051.0107984238593	PASS	False
LITCHI023848	HOST_Chr13	-	7189608	1000	7189608	7190608	1000	1.0	0.302	2095.3569602727957	PASS	False
LITCHI023848	HOST_Chr13	-	7189608	2000	7189608	7191608	2000	1.0	0.2755	2095.3569602727957	PASS	False
LITCHI023849	HOST_Chr13	+	7204522	1000	7203521	7204521	1000	1.0	0.197	2057.551409433862	FAIL	False
LITCHI023849	HOST_Chr13	+	7204522	2000	7202521	7204521	2000	1.0	0.212	2057.551409433862	FAIL	False
LITCHI023850	HOST_Chr13	-	7219917	1000	7219917	7220917	1000	1.0	0.221	nan	FAIL	False
LITCHI023850	HOST_Chr13	-	7219917	2000	7219917	7221917	2000	1.0	0.245	nan	FAIL	False
LITCHI023851	HOST_Chr13	-	7236155	1000	7236155	7237155	1000	1.0	0.238	388.57980505492037	PASS	False
LITCHI023851	HOST_Chr13	-	7236155	2000	7236155	7238155	2000	1.0	0.249	388.57980505492037	PASS	False
LITCHI023852	HOST_Chr13	-	7263284	1000	7263284	7264284	1000	1.0	0.286	1008.9641637426329	PASS	False
LITCHI023852	HOST_Chr13	-	7263284	2000	7263284	7265284	2000	1.0	0.308	1008.9641637426329	PASS	False
LITCHI023853	HOST_Chr13	+	7268904	1000	7267903	7268903	1000	1.0	0.331	nan	FAIL	False
LITCHI023853	HOST_Chr13	+	7268904	2000	7266903	7268903	2000	1.0	0.307	nan	FAIL	False
LITCHI023854	HOST_Chr13	-	7274413	1000	7274413	7275413	1000	1.0	0.223	nan	FAIL	False
LITCHI023854	HOST_Chr13	-	7274413	2000	7274413	7276413	2000	1.0	0.231	nan	FAIL	False
LITCHI023855	HOST_Chr13	-	7285323	1000	7285323	7286323	1000	1.0	0.319	530.214018978102	PASS	False
LITCHI023855	HOST_Chr13	-	7285323	2000	7285323	7287323	2000	1.0	0.333	530.214018978102	PASS	False
LITCHI023856	HOST_Chr13	+	7285843	1000	7284842	7285842	1000	1.0	0.309	nan	PASS	False
LITCHI023856	HOST_Chr13	+	7285843	2000	7283842	7285842	2000	1.0	0.381	nan	PASS	False
LITCHI023857	HOST_Chr13	+	7289175	1000	7288174	7289174	1000	1.0	0.293	93.42131926325895	PASS	False
LITCHI023857	HOST_Chr13	+	7289175	2000	7287174	7289174	2000	1.0	0.329	93.42131926325895	PASS	False
LITCHI023858	HOST_Chr13	+	7296758	1000	7295757	7296757	1000	1.0	0.309	422.9419385710822	PASS	False
LITCHI023858	HOST_Chr13	+	7296758	2000	7294757	7296757	2000	1.0	0.298	422.9419385710822	PASS	False
LITCHI023859	HOST_Chr13	-	7307555	1000	7307555	7308555	1000	1.0	0.37	43.843673271151	FAIL	False
LITCHI023859	HOST_Chr13	-	7307555	2000	7307555	7309555	2000	1.0	0.3815	43.843673271151	FAIL	False
LITCHI023860	HOST_Chr13	+	7317920	1000	7316919	7317919	1000	1.0	0.23	1805.01700724879	PASS	False
LITCHI023860	HOST_Chr13	+	7317920	2000	7315919	7317919	2000	1.0	0.2835	1805.01700724879	PASS	False
LITCHI023861	HOST_Chr13	-	7331484	1000	7331484	7332484	1000	1.0	0.349	2448.9298832571253	PASS	False
LITCHI023861	HOST_Chr13	-	7331484	2000	7331484	7333484	2000	1.0	0.3315	2448.9298832571253	PASS	False
LITCHI023862	HOST_Chr13	-	7369718	1000	7369718	7370718	1000	1.0	0.245	553.3475999645622	PASS	False
LITCHI023862	HOST_Chr13	-	7369718	2000	7369718	7371718	2000	1.0	0.3235	553.3475999645622	PASS	False
LITCHI023863	HOST_Chr13	+	7408420	1000	7407419	7408419	1000	1.0	0.263	1211.8659895196479	PASS	False
LITCHI023863	HOST_Chr13	+	7408420	2000	7406419	7408419	2000	1.0	0.2785	1211.8659895196479	PASS	False
LITCHI023864	HOST_Chr13	-	7464582	1000	7464582	7465582	1000	1.0	0.245	690.7640904709925	PASS	False
LITCHI023864	HOST_Chr13	-	7464582	2000	7464582	7466582	2000	1.0	0.2715	690.7640904709925	PASS	False
LITCHI023865	HOST_Chr13	-	7507740	1000	7507740	7508740	1000	1.0	0.244	1748.840630698144	PASS	False
LITCHI023865	HOST_Chr13	-	7507740	2000	7507740	7509740	2000	1.0	0.292	1748.840630698144	PASS	False
LITCHI023866	HOST_Chr13	+	7508588	1000	7507587	7508587	1000	1.0	0.238	1342.9172282275883	PASS	False
LITCHI023866	HOST_Chr13	+	7508588	2000	7506587	7508587	2000	1.0	0.3295	1342.9172282275883	PASS	False
LITCHI023867	HOST_Chr13	+	7511754	1000	7510753	7511753	1000	1.0	0.276	878.0529915723758	PASS	False
LITCHI023867	HOST_Chr13	+	7511754	2000	7509753	7511753	2000	1.0	0.321	878.0529915723758	PASS	False
LITCHI023868	HOST_Chr13	+	7516490	1000	7515489	7516489	1000	1.0	0.332	32.74225175290554	FAIL	False
LITCHI023868	HOST_Chr13	+	7516490	2000	7514489	7516489	2000	1.0	0.3655	32.74225175290554	FAIL	False
LITCHI023869	HOST_Chr13	-	7522968	1000	7522968	7523968	1000	1.0	0.289	240.8665191224453	FAIL	False
LITCHI023869	HOST_Chr13	-	7522968	2000	7522968	7524968	2000	1.0	0.304	240.8665191224453	FAIL	False
LITCHI023870	HOST_Chr13	+	7544978	1000	7543977	7544977	1000	1.0	0.296	207.91843553136565	PASS	False
LITCHI023870	HOST_Chr13	+	7544978	2000	7542977	7544977	2000	1.0	0.269	207.91843553136565	PASS	False
LITCHI023871	HOST_Chr13	+	7546105	1000	7545104	7546104	1000	1.0	0.41	885.1832834451931	PASS	False
LITCHI023871	HOST_Chr13	+	7546105	2000	7544104	7546104	2000	1.0	0.3575	885.1832834451931	PASS	False
LITCHI023872	HOST_Chr13	+	7551244	1000	7550243	7551243	1000	1.0	0.33	309.70248688102185	PASS	False
LITCHI023872	HOST_Chr13	+	7551244	2000	7549243	7551243	2000	1.0	0.3425	309.70248688102185	PASS	False
LITCHI023873	HOST_Chr13	+	7558089	1000	7557088	7558088	1000	1.0	0.401	3091.6227147209624	PASS	False
LITCHI023873	HOST_Chr13	+	7558089	2000	7556088	7558088	2000	1.0	0.3385	3091.6227147209624	PASS	False
LITCHI023874	HOST_Chr13	+	7590312	1000	7589311	7590311	1000	1.0	0.217	1566.9816522997478	PASS	False
LITCHI023874	HOST_Chr13	+	7590312	2000	7588311	7590311	2000	1.0	0.2015	1566.9816522997478	PASS	False
LITCHI023875	HOST_Chr13	+	7593009	1000	7592008	7593008	1000	1.0	0.289	3009.4607622056974	PASS	False
LITCHI023875	HOST_Chr13	+	7593009	2000	7591008	7593008	2000	1.0	0.3395	3009.4607622056974	PASS	False
LITCHI023876	HOST_Chr13	+	7596407	1000	7595406	7596406	1000	1.0	0.276	646.7494626511004	PASS	False
LITCHI023876	HOST_Chr13	+	7596407	2000	7594406	7596406	2000	1.0	0.27	646.7494626511004	PASS	False
LITCHI023877	HOST_Chr13	-	7606467	1000	7606467	7607467	1000	1.0	0.283	227.0594699839498	PASS	False
LITCHI023877	HOST_Chr13	-	7606467	2000	7606467	7608467	2000	1.0	0.2385	227.0594699839498	PASS	False
LITCHI023878	HOST_Chr13	+	7608995	1000	7607994	7608994	1000	1.0	0.201	2611.24635362402	PASS	False
LITCHI023878	HOST_Chr13	+	7608995	2000	7606994	7608994	2000	1.0	0.2275	2611.24635362402	PASS	False
LITCHI023879	HOST_Chr13	+	7628126	1000	7627125	7628125	1000	1.0	0.335	574.0483431764568	PASS	False
LITCHI023879	HOST_Chr13	+	7628126	2000	7626125	7628125	2000	1.0	0.34	574.0483431764568	PASS	False
LITCHI023880	HOST_Chr13	+	7632222	1000	7631221	7632221	1000	1.0	0.268	1976.177984141725	PASS	False
LITCHI023880	HOST_Chr13	+	7632222	2000	7630221	7632221	2000	1.0	0.2675	1976.177984141725	PASS	False
LITCHI023881	HOST_Chr13	+	7663315	1000	7662314	7663314	1000	1.0	0.428	675.866441584173	PASS	False
LITCHI023881	HOST_Chr13	+	7663315	2000	7661314	7663314	2000	1.0	0.3855	675.866441584173	PASS	False
LITCHI023882	HOST_Chr13	+	7665537	1000	7664536	7665536	1000	1.0	0.368	1285.8039741936461	PASS	False
LITCHI023882	HOST_Chr13	+	7665537	2000	7663536	7665536	2000	1.0	0.3625	1285.8039741936461	PASS	False
LITCHI023883	HOST_Chr13	+	7668841	1000	7667840	7668840	1000	1.0	0.268	3369.8326721235717	PASS	False
LITCHI023883	HOST_Chr13	+	7668841	2000	7666840	7668840	2000	1.0	0.3075	3369.8326721235717	PASS	False
LITCHI023884	HOST_Chr13	-	7699664	1000	7699664	7700664	1000	1.0	0.357	nan	PASS	False
LITCHI023884	HOST_Chr13	-	7699664	2000	7699664	7701664	2000	1.0	0.343	nan	PASS	False
LITCHI023885	HOST_Chr13	-	7702039	1000	7702039	7703039	1000	1.0	0.37	nan	PASS	False
LITCHI023885	HOST_Chr13	-	7702039	2000	7702039	7704039	2000	1.0	0.3515	nan	PASS	False
LITCHI023886	HOST_Chr13	-	7720298	1000	7720298	7721298	1000	1.0	0.344	3541.044532109933	PASS	False
LITCHI023886	HOST_Chr13	-	7720298	2000	7720298	7722298	2000	1.0	0.3355	3541.044532109933	PASS	False
